"FSC-A","FSC-W","SSC-A","DAPI-A","DAPI-W"
700,261,627,0,588
652,266,525,1,905
752,263,657,180,909
704,256,638,1,908
782,260,675,0,861
707,256,669,2,908
613,267,734,0,733
733,273,768,0,0
802,262,702,9,909
612,254,604,0,898
599,294,586,203,914
841,338,859,1,923
638,272,620,194,910
655,260,467,0,752
664,277,621,9,910
775,272,687,8,910
682,264,499,0,0
691,258,582,0,0
579,257,451,0,0
636,258,725,0,779
666,260,768,2,906
636,260,560,0,0
755,260,665,8,908
624,253,554,4,910
590,270,703,1,907
749,258,640,0,828
786,259,588,4,909
956,511,984,29,942
673,282,709,181,911
585,245,532,0,855
675,256,581,0,629
587,259,561,0,836
657,256,578,0,0
594,254,649,0,891
902,285,777,26,915
770,265,782,0,902
818,322,731,178,911
641,254,556,0,631
591,266,742,0,927
766,261,643,0,807
635,267,553,0,879
638,271,612,195,911
740,266,679,4,910
770,262,665,3,908
643,255,542,0,0
669,263,575,0,751
649,259,448,1,907
724,260,607,0,794
614,268,652,0,0
581,260,609,0,0
667,261,589,194,909
653,311,540,4,920
785,265,632,174,909
827,262,708,0,855
636,273,618,55,962
621,258,544,0,0
746,262,796,3,908
744,266,669,199,909
614,266,676,3,905
620,263,565,2,903
668,256,595,0,0
582,255,579,0,896
703,255,586,0,0
638,253,558,0,686
708,260,600,0,940
692,266,632,174,910
682,266,672,1,901
584,311,576,1,923
650,262,545,0,0
708,276,622,2,911
612,257,591,0,871
754,261,620,1,909
689,260,521,0,834
779,273,715,177,909
602,258,482,1,897
611,260,656,1,913
591,276,611,187,912
785,273,759,0,844
741,272,754,165,911
622,262,529,0,0
795,261,678,1,892
755,258,571,4,906
667,281,697,186,910
692,256,587,0,0
704,266,517,0,676
693,337,654,193,911
723,264,658,1,891
812,262,709,0,816
626,258,549,0,0
710,259,587,0,0
670,253,586,0,0
807,264,788,4,906
878,281,908,28,911
640,261,556,0,774
633,258,506,0,878
804,263,688,0,0
718,262,598,4,908
624,252,490,0,867
650,295,735,169,912
700,280,716,185,912
716,260,611,0,659
609,285,577,208,910
780,261,552,4,909
580,271,552,3,907
605,255,440,1,901
668,261,623,0,0
678,256,589,0,0
817,261,569,6,905
934,351,879,207,916
608,256,690,0,843
793,260,694,0,847
764,259,563,4,908
699,260,646,0,867
614,289,595,201,912
795,260,540,5,908
581,257,517,0,889
644,260,753,1,895
602,278,548,225,910
636,272,624,172,911
653,275,658,194,911
693,265,550,1,902
568,264,569,187,913
752,260,630,0,0
795,259,685,0,0
669,257,576,0,834
636,261,527,1,894
607,259,481,1,895
710,256,594,2,908
763,263,726,2,907
805,260,575,5,908
591,265,550,3,908
707,263,594,0,0
720,270,644,180,909
775,263,648,6,911
654,253,558,0,737
645,263,573,0,820
658,310,685,186,913
680,253,549,2,912
628,256,554,0,0
792,260,613,4,908
810,261,694,0,804
795,266,812,0,0
607,263,561,0,786
657,258,538,0,863
778,260,635,5,909
742,262,799,5,909
624,266,582,3,915
651,253,551,0,0
682,260,667,1,916
661,277,585,196,911
836,273,855,8,910
625,255,644,0,866
786,258,704,0,799
673,256,577,0,0
574,258,520,0,0
593,282,471,27,799
640,263,642,0,877
803,261,705,0,791
587,288,667,1,903
768,302,609,2,927
654,264,691,0,895
698,273,719,177,911
613,257,409,1,906
713,265,600,0,0
621,265,529,0,607
872,294,735,17,920
673,264,531,0,868
684,311,682,174,910
591,267,601,1,912
665,263,633,0,856
637,258,685,0,0
685,259,695,1,919
636,284,596,200,910
626,258,615,0,696
635,259,516,0,884
633,261,620,0,891
660,267,514,2,897
674,258,466,0,841
691,258,727,0,824
835,288,727,13,938
635,286,622,182,911
583,249,452,0,0
629,268,418,0,855
729,263,684,15,911
722,265,744,16,910
799,324,775,225,916
804,330,682,187,914
582,247,630,0,0
705,259,589,0,0
687,259,582,0,887
617,252,516,0,898
688,260,731,1,892
592,267,483,1,899
789,266,788,34,911
578,276,609,3,904
814,263,749,0,0
904,300,995,71,919
592,264,523,0,822
818,263,725,0,0
659,270,556,1,896
869,295,777,22,925
652,255,553,0,0
652,258,723,0,844
724,264,625,12,909
911,329,1023,74,920
664,279,533,418,912
732,257,616,0,0
787,267,960,0,893
654,255,560,0,0
582,262,518,0,659
798,294,659,195,911
628,259,644,0,900
578,272,477,0,813
659,266,633,3,908
892,282,788,21,913
704,258,568,0,0
586,252,519,0,0
700,269,561,201,909
595,262,723,0,859
634,257,555,0,0
668,268,675,1,903
684,261,597,0,806
831,361,780,191,919
691,270,575,187,909
693,281,571,431,912
592,254,484,3,907
813,263,715,1,867
753,263,626,0,0
741,263,831,10,909
666,285,627,169,911
656,279,683,191,911
741,302,754,202,910
647,274,614,183,910
606,280,669,175,914
769,262,597,3,912
594,241,538,0,795
589,247,547,0,0
816,289,701,440,912
611,266,559,1,904
717,264,631,161,909
815,267,759,19,909
784,287,753,15,917
767,259,794,6,907
817,262,717,0,0
605,261,511,0,0
727,266,635,180,909
576,272,580,2,914
661,268,508,3,907
614,261,628,0,884
601,271,706,1,920
769,299,992,1,904
677,259,518,1,910
707,316,634,6,922
616,271,616,213,911
635,268,570,186,910
594,256,604,0,0
819,269,746,15,909
590,271,625,196,912
581,248,555,0,881
642,259,562,0,804
593,256,561,1,902
804,261,679,0,848
615,321,719,0,898
731,277,650,175,910
586,257,515,1,901
607,258,553,3,908
691,265,604,168,908
689,267,713,0,0
764,264,750,8,908
599,304,658,8,913
688,256,586,0,0
620,272,539,0,0
661,259,650,3,905
582,249,521,0,850
673,283,682,175,911
688,283,635,188,911
603,272,573,2,906
733,258,628,0,0
613,259,536,0,0
602,294,635,1,893
627,349,673,3,942
661,256,566,2,915
611,255,440,0,675
652,260,563,2,911
618,258,543,0,868
761,260,505,4,906
759,258,508,3,905
597,255,525,0,816
826,330,734,19,941
577,259,438,0,802
672,260,577,0,839
693,262,856,0,871
616,262,523,0,0
597,254,518,0,705
802,263,758,10,907
678,258,441,0,0
709,259,587,0,740
615,251,505,1,892
620,268,639,2,909
738,262,611,181,909
755,263,591,3,908
776,261,570,5,905
765,261,491,5,907
735,265,707,199,910
626,265,810,0,895
628,254,432,0,895
705,260,597,0,696
698,262,631,0,763
677,261,666,1,918
596,254,549,0,822
796,264,770,0,823
640,259,633,3,906
616,265,693,1,907
795,259,706,0,830
779,262,650,0,0
732,258,635,4,909
651,267,606,1,900
816,263,742,0,0
639,261,642,1,902
657,277,607,2,908
668,268,650,189,911
624,262,587,0,0
583,257,588,0,824
697,255,716,0,878
859,325,870,206,916
741,268,826,1,912
746,267,643,3,919
722,259,597,0,607
649,284,617,6,941
579,329,672,1,954
771,259,655,0,853
645,271,585,210,911
682,267,575,1,909
782,263,769,13,907
779,261,658,0,0
701,258,596,0,791
781,270,790,26,910
676,264,560,0,893
667,262,637,183,911
696,262,615,2,907
671,282,560,429,912
784,265,712,5,908
744,271,707,193,911
721,262,792,0,818
712,267,655,163,910
593,268,564,0,813
829,295,638,3,918
645,275,564,197,909
627,273,550,0,804
781,264,673,5,911
708,278,621,189,911
817,272,802,9,910
772,260,662,0,926
626,279,580,186,910
589,259,479,0,888
684,265,563,0,871
712,262,671,1,904
613,263,688,2,901
754,316,801,19,917
639,266,552,0,0
857,275,732,2,911
651,265,588,0,0
676,261,578,7,912
610,286,603,0,0
781,278,818,7,908
691,264,586,0,0
600,291,605,199,913
611,277,539,179,911
702,261,720,0,891
648,276,666,8,909
609,256,586,0,911
627,274,864,1,895
782,260,571,5,907
606,252,480,0,882
715,262,594,0,0
674,278,653,0,765
619,261,530,0,0
698,262,478,0,0
591,255,605,0,777
791,259,665,0,0
694,260,584,0,0
621,278,628,7,914
642,251,646,2,905
607,259,507,201,910
706,286,659,8,915
711,257,590,0,895
640,248,558,0,827
755,297,612,3,902
838,270,914,12,908
743,263,551,1,906
576,256,520,0,848
745,261,690,1,902
627,262,502,0,872
591,251,529,0,868
614,289,530,191,911
673,259,675,1,885
684,265,550,0,840
607,306,549,1,937
653,268,619,179,911
762,261,632,0,676
618,266,435,0,901
698,262,647,0,788
660,259,719,1,896
745,261,704,0,741
615,263,561,2,903
779,268,548,6,912
588,264,546,0,654
619,257,449,0,820
694,269,675,167,910
825,263,747,0,789
620,266,556,5,910
676,266,597,188,909
668,262,461,4,909
665,268,762,0,881
757,265,623,5,909
602,261,543,0,0
580,274,468,2,910
637,271,543,206,910
590,259,581,0,835
664,261,567,0,0
608,268,595,192,912
780,262,648,0,773
777,261,539,2,911
756,261,720,4,906
658,276,607,180,910
826,272,728,50,912
746,284,639,187,911
569,336,519,215,911
588,271,477,209,910
839,262,772,44,925
683,258,587,0,0
733,269,670,166,910
749,331,737,181,910
586,262,471,0,0
595,289,589,200,912
830,272,693,9,910
797,265,604,171,908
656,258,630,0,885
806,264,677,15,909
737,264,602,199,909
726,262,664,0,0
739,263,636,0,839
693,263,565,0,862
823,278,806,27,911
582,251,601,0,720
744,268,595,161,909
675,262,578,1,895
739,261,627,0,0
681,269,648,180,910
648,259,661,168,910
600,276,609,187,912
684,257,588,0,0
794,305,804,4,906
703,280,702,10,913
653,255,581,0,817
644,260,559,0,870
797,263,599,3,909
720,268,621,1,903
617,262,541,0,0
794,263,695,4,923
605,282,520,199,910
806,264,674,185,909
589,249,556,0,755
591,263,518,1,902
739,263,626,179,909
584,264,689,3,908
582,424,655,6,927
650,264,541,0,876
772,258,676,0,813
662,257,511,1,898
578,258,514,0,0
752,262,689,3,913
691,269,758,8,911
757,257,570,4,904
678,281,616,197,912
580,296,594,200,912
716,259,607,0,826
610,271,549,0,0
725,258,695,0,873
603,263,565,0,680
587,318,712,172,915
588,248,479,1,897
780,264,774,17,910
798,266,827,0,791
644,265,554,0,701
795,262,591,3,907
599,289,697,169,912
813,285,704,19,915
816,262,751,0,0
593,257,572,0,0
603,255,636,0,0
666,257,567,0,0
641,271,712,2,907
659,266,662,1,893
840,272,959,8,911
631,261,614,3,907
655,267,623,0,0
655,278,604,206,910
587,262,508,2,899
590,263,490,0,841
648,261,663,2,900
723,258,595,0,0
785,263,679,0,810
775,269,634,174,910
842,270,857,32,911
789,260,675,0,789
819,294,767,1,917
581,252,527,0,835
736,262,624,0,0
649,314,574,0,879
667,265,567,183,909
791,286,931,11,914
669,266,516,0,0
598,268,540,1,907
630,277,580,191,910
809,294,786,186,912
778,258,673,0,0
770,263,672,4,908
745,264,625,183,909
746,262,532,3,911
807,264,555,5,908
600,260,541,0,0
803,261,679,4,909
617,254,636,0,873
750,266,801,7,909
764,260,575,3,909
658,254,602,0,706
732,272,758,13,912
658,260,562,0,0
756,261,625,0,744
582,267,502,0,899
708,258,475,2,912
695,261,773,2,907
803,262,753,0,913
620,267,656,0,763
724,261,565,13,907
669,272,570,199,909
607,252,467,0,0
616,295,598,0,917
666,259,618,189,909
757,268,655,160,909
687,268,684,0,785
599,237,533,0,0
767,262,653,3,910
768,261,644,0,860
665,258,555,0,731
586,264,677,0,0
636,274,688,7,912
735,267,658,161,908
704,265,573,179,909
787,263,588,4,909
721,263,617,2,903
575,255,575,1,895
599,271,431,1,914
689,263,600,0,900
775,260,663,0,834
654,263,585,0,914
577,295,607,190,912
751,258,637,0,0
654,264,617,0,879
653,258,413,0,0
821,284,808,10,915
807,262,725,0,0
803,260,695,0,814
601,262,480,0,861
623,257,603,1,914
725,277,709,18,911
722,266,554,183,910
788,265,609,7,912
720,265,690,1,898
754,273,676,5,912
665,257,558,0,0
770,367,666,384,952
628,286,562,203,911
690,258,584,4,906
780,262,550,0,780
803,267,826,0,676
729,261,637,0,856
584,295,522,210,911
744,263,624,0,0
807,261,688,0,0
615,263,740,1,867
655,285,598,11,913
814,261,762,1,897
698,273,758,0,895
691,297,715,208,915
822,272,656,8,912
797,262,613,10,907
807,263,742,0,928
698,262,602,0,602
823,261,619,8,908
710,265,669,0,0
607,299,752,2,923
579,255,402,0,731
603,258,506,1,909
598,282,527,206,910
598,258,532,0,0
660,260,505,0,798
665,261,570,2,900
763,263,694,9,909
571,249,546,0,836
718,262,599,0,0
590,264,547,4,905
657,266,649,0,828
671,310,637,205,914
637,261,677,0,784
797,261,656,5,909
592,250,477,0,0
586,256,533,1,905
600,267,603,204,911
588,264,485,0,892
614,256,575,0,0
644,261,577,0,0
878,275,747,232,918
592,250,514,1,894
599,273,624,275,913
620,267,723,1,921
667,262,551,0,0
690,293,722,2,920
714,258,540,1,896
748,267,637,0,0
636,264,545,0,0
752,264,869,1,903
648,257,549,0,762
686,264,589,0,759
584,248,530,0,0
682,258,610,1,890
681,263,539,209,909
706,266,611,0,874
719,273,643,191,911
838,283,956,6,914
674,260,512,1,899
707,262,609,1,905
874,307,798,23,917
624,262,627,1,906
763,258,569,4,908
611,277,512,0,912
684,276,611,185,911
675,283,636,173,910
925,338,956,9,921
675,261,602,6,907
809,262,682,13,909
813,263,766,0,0
662,258,559,0,0
715,266,633,186,909
815,264,798,36,910
658,261,608,1,913
619,260,524,0,791
662,273,597,183,910
618,261,693,1,910
596,268,588,0,0
695,260,662,2,897
723,260,687,0,618
832,269,772,4,911
781,260,658,0,800
733,262,558,1,908
572,280,553,0,869
646,293,562,423,912
619,274,673,4,923
644,372,883,25,936
676,262,615,4,907
586,264,536,2,908
656,262,522,168,909
722,262,661,1,891
622,287,694,0,920
593,256,479,3,906
582,258,484,0,892
754,262,638,0,905
664,258,740,1,913
602,263,537,0,0
771,261,526,4,906
702,259,537,1,917
795,260,679,0,0
808,260,700,0,868
600,252,570,1,909
769,262,745,9,908
636,262,561,0,853
637,270,594,2,912
766,335,793,34,923
792,272,749,19,916
628,261,532,204,910
805,261,680,0,740
879,298,785,30,921
705,263,723,1,890
746,258,502,4,908
703,258,806,0,890
780,261,589,5,911
583,247,514,0,880
585,256,532,0,802
702,260,612,1,905
718,262,679,8,909
714,256,635,6,909
658,255,561,0,740
638,260,660,0,0
713,259,639,1,902
603,254,538,0,0
626,263,517,1,900
585,270,557,0,890
592,268,552,188,911
701,274,667,179,911
746,257,712,2,904
815,262,753,0,0
636,262,555,0,0
800,261,691,0,0
656,270,644,166,909
576,247,593,0,719
600,275,549,0,830
693,280,758,1,913
846,565,893,10,976
602,257,608,0,881
742,261,636,0,869
756,260,565,7,910
674,340,741,195,914
701,269,660,180,909
713,261,487,0,882
771,260,637,5,905
593,257,598,1,900
695,268,635,177,909
756,261,625,0,869
603,281,617,1,908
575,271,511,0,773
605,263,536,0,0
578,250,635,0,0
813,263,721,10,912
588,255,582,0,0
628,271,606,179,910
664,255,767,3,909
762,262,586,4,911
725,260,613,0,851
596,260,520,0,765
629,273,565,175,910
606,260,499,1,909
699,260,591,1,905
592,276,628,0,0
608,274,538,7,912
746,261,626,0,626
858,275,778,28,913
780,261,623,5,909
641,258,420,0,737
618,253,533,0,0
719,268,649,188,910
784,261,634,2,903
686,277,722,168,911
624,257,546,0,808
612,261,423,0,0
674,280,516,9,911
629,275,488,215,910
631,256,554,0,744
816,261,603,4,907
685,273,655,193,911
656,262,667,0,863
663,261,564,0,0
570,274,825,2,902
656,268,598,4,906
624,264,521,0,0
870,356,891,3,927
663,263,639,5,910
697,263,622,0,0
827,273,739,2,911
628,273,593,178,911
634,264,556,9,909
790,270,700,12,911
593,295,550,209,912
592,257,520,0,888
880,312,827,35,953
915,427,864,382,923
689,258,585,0,631
613,328,522,2,932
727,431,742,5,941
641,264,684,0,0
838,334,731,22,946
699,272,621,186,910
828,291,723,217,910
658,365,792,7,981
600,541,832,28,969
658,940,925,40,980
726,268,591,195,909
686,258,432,0,755
670,281,664,178,912
662,260,563,2,901
657,262,584,0,0
713,259,554,7,908
749,260,471,5,907
695,268,558,208,909
591,291,694,4,911
733,260,590,4,906
682,277,723,185,912
633,276,557,215,911
764,260,567,0,0
682,268,636,169,909
628,260,476,1,902
655,261,520,1,901
616,261,593,0,894
809,260,721,0,0
623,259,532,0,0
713,261,502,0,670
643,268,414,0,851
742,263,566,195,909
729,260,753,4,908
691,261,577,0,0
839,267,859,7,911
661,252,555,2,908
605,272,418,2,907
729,261,500,2,907
738,265,615,172,909
612,264,628,0,0
684,257,580,0,0
688,262,589,0,0
679,397,683,12,933
732,273,708,161,910
702,261,581,0,855
624,299,726,155,914
655,261,605,0,0
806,260,697,0,0
773,260,575,3,911
825,285,705,0,884
902,312,879,188,915
678,269,612,3,917
761,263,669,0,914
612,292,552,198,912
853,274,774,31,916
679,298,648,212,912
767,257,666,0,0
650,258,559,0,0
656,295,730,167,913
661,273,784,0,900
571,275,528,193,912
730,263,597,0,0
728,259,547,1,888
692,262,581,0,0
786,265,848,1,919
644,283,742,1,914
783,265,818,0,830
608,254,639,1,897
697,268,564,188,909
592,258,561,0,0
815,267,858,0,849
776,260,669,9,908
779,262,599,4,908
654,256,560,0,815
624,276,560,399,912
690,268,678,5,909
594,260,529,0,753
616,266,517,1,912
626,261,630,0,852
784,266,624,4,909
628,291,559,0,836
785,264,771,0,810
703,267,638,184,909
683,259,609,1,892
622,272,650,2,916
625,257,714,0,858
594,256,524,0,0
644,257,520,0,886
646,271,704,0,834
692,274,716,166,912
611,262,645,0,917
668,259,573,0,865
716,311,747,177,910
749,261,669,2,908
606,272,673,20,911
648,260,757,0,819
778,260,678,2,903
651,266,637,3,908
697,257,604,0,0
676,259,568,0,0
592,258,304,0,857
810,261,712,8,912
581,265,508,0,813
740,258,629,0,817
667,285,621,381,914
593,256,503,0,0
788,260,658,4,909
651,265,556,0,858
664,257,591,2,908
781,258,627,7,909
767,265,664,5,912
669,274,567,206,910
798,258,628,6,909
810,260,709,15,908
795,335,904,208,918
676,264,633,1,900
661,280,539,425,912
591,301,640,200,913
662,301,710,6,915
769,279,731,4,918
806,261,679,0,0
602,248,650,0,0
613,294,557,0,0
638,265,674,0,919
707,268,617,185,911
673,272,735,177,912
579,300,554,179,912
712,270,679,178,910
590,270,491,2,905
657,265,539,183,909
771,268,892,0,909
586,269,549,2,898
587,292,570,186,916
651,286,700,4,916
850,436,824,13,912
639,289,640,188,912
670,260,573,0,869
621,279,505,195,911
671,275,637,179,910
631,265,544,3,908
712,269,638,160,910
850,301,821,4,912
695,261,573,0,0
720,267,578,201,909
700,261,677,0,0
672,280,707,168,910
727,270,807,0,0
800,261,688,0,0
759,262,750,0,847
714,276,686,162,910
718,258,586,6,905
818,348,900,4,922
589,248,589,1,907
583,260,502,0,841
652,268,505,0,863
641,266,620,0,895
718,274,725,25,911
789,262,665,0,0
719,268,527,205,909
732,283,797,0,793
591,277,546,0,0
785,262,658,4,905
568,246,469,1,903
720,259,554,1,891
665,267,562,2,913
598,258,523,0,0
598,264,516,0,0
800,270,757,5,908
579,273,523,1,909
649,274,585,1,909
766,260,647,0,0
696,260,594,0,0
578,264,536,3,911
671,255,680,0,0
605,279,672,166,910
636,255,554,0,777
775,261,577,5,907
662,263,574,5,907
693,283,631,188,912
664,269,680,171,912
645,259,601,0,628
630,254,546,0,0
675,289,720,170,910
767,261,506,1,906
592,278,662,0,897
698,262,573,2,904
587,256,481,0,905
819,264,739,0,0
574,297,621,0,612
642,259,560,0,0
614,263,490,2,905
882,291,781,24,918
593,257,526,0,0
676,261,550,4,903
702,261,580,0,910
783,261,639,5,911
704,262,594,0,851
648,270,808,1,919
803,264,764,5,908
713,270,686,8,911
599,247,496,0,886
756,261,611,13,906
621,281,714,1,908
588,301,618,173,912
610,260,534,0,862
600,269,495,3,913
597,248,664,0,878
642,263,635,0,0
796,264,775,11,912
607,260,655,1,908
613,264,538,1,905
662,271,622,199,910
741,290,638,2,938
605,251,650,1,916
662,261,691,2,916
687,256,681,0,883
844,270,800,18,910
626,260,592,197,911
649,268,650,186,911
725,264,688,4,909
618,261,539,0,0
581,247,602,3,904
675,278,633,186,911
759,266,641,176,909
590,267,646,3,907
817,272,881,13,910
662,287,671,186,912
639,284,668,176,911
717,267,648,175,909
758,263,758,9,909
663,256,505,3,905
646,259,746,0,886
591,287,622,176,912
741,258,628,0,0
729,258,657,0,716
687,265,593,181,908
735,272,794,7,913
732,262,610,0,0
691,270,742,1,916
613,260,535,1,893
677,260,584,0,0
750,261,667,11,907
611,265,677,0,0
615,268,579,0,893
637,259,646,3,906
723,266,610,218,910
658,257,541,0,894
696,260,595,1,894
586,264,555,0,0
706,267,656,193,910
703,256,596,0,0
831,351,772,0,897
657,270,576,185,910
797,263,624,4,910
694,258,597,0,0
737,268,816,18,909
635,262,639,2,908
586,253,555,0,0
666,264,575,0,0
616,281,547,203,911
619,258,571,1,897
783,262,682,0,887
597,256,547,0,884
807,260,637,5,910
745,282,716,9,912
608,286,615,2,912
739,266,637,0,875
763,260,587,4,910
653,265,631,0,0
716,259,730,16,919
767,261,794,4,907
598,275,552,0,618
664,263,643,0,0
627,261,550,0,0
678,261,329,0,863
674,279,672,171,911
664,258,543,1,902
733,261,581,3,906
628,289,614,194,913
631,270,611,194,910
614,264,724,0,899
658,262,569,0,0
597,262,546,2,913
583,257,516,0,704
738,336,668,200,910
630,258,534,0,0
655,262,708,0,866
696,261,588,0,0
716,265,614,180,909
590,259,615,1,911
622,261,557,0,721
611,251,487,2,905
714,275,654,187,910
768,326,792,0,928
785,264,706,0,914
600,252,426,2,912
650,262,683,0,571
596,276,647,171,911
877,288,773,13,916
611,263,609,0,0
644,317,664,0,796
732,270,684,11,914
740,258,610,0,0
756,261,633,0,0
630,275,659,182,912
649,261,581,0,688
626,287,631,2,912
683,271,618,185,911
611,313,580,0,922
758,265,651,171,908
620,256,522,0,874
732,402,724,1,917
575,248,532,0,0
618,261,622,3,910
704,276,666,18,914
662,262,520,183,911
699,298,688,11,929
661,295,708,169,912
783,260,610,3,907
606,260,537,0,765
607,268,589,1,898
593,252,574,0,0
630,252,554,0,813
785,261,830,0,708
662,265,660,5,908
804,261,733,0,760
676,260,490,0,0
760,256,662,0,0
686,284,602,394,912
714,261,627,1,906
638,280,673,179,913
599,261,618,0,796
587,259,391,0,0
649,255,396,0,0
639,259,499,1,882
606,262,729,1,910
712,258,542,0,864
724,271,633,185,910
573,256,526,1,908
707,257,592,0,0
630,455,608,208,911
619,253,523,0,846
739,261,614,0,885
609,310,655,5,923
659,263,634,0,0
597,268,561,2,906
683,256,657,0,607
629,273,578,216,912
581,249,607,2,902
682,271,542,205,910
687,273,612,391,912
608,260,494,0,858
667,293,712,174,911
782,260,674,0,771
765,260,649,0,910
635,258,513,1,906
661,259,577,0,0
590,285,523,216,913
584,297,577,201,912
786,264,657,0,864
894,298,838,61,923
591,246,416,0,0
646,262,558,0,881
654,271,551,195,909
638,255,523,0,694
795,262,676,0,0
688,263,613,191,909
757,261,628,3,908
626,258,674,3,908
774,261,529,6,909
582,249,530,2,907
755,259,667,1,884
680,268,634,1,898
601,252,530,0,0
598,255,593,2,918
687,266,727,0,893
656,254,477,0,789
657,284,666,189,912
697,266,612,192,910
687,257,601,0,825
706,277,615,1,917
625,258,697,1,886
770,277,718,14,914
811,279,739,7,926
678,287,601,4,918
588,248,535,0,0
769,262,635,0,821
680,256,586,0,690
580,254,529,2,911
758,257,528,4,904
763,279,748,8,913
813,271,707,11,911
700,266,607,181,909
660,324,934,1,966
636,270,632,175,909
590,250,408,0,880
653,259,411,0,839
629,268,533,0,0
759,260,637,0,773
604,259,690,0,859
680,255,593,0,836
627,282,736,159,912
640,258,570,0,0
618,261,534,0,0
723,260,706,3,905
695,259,628,0,849
773,259,537,4,906
576,273,523,0,863
639,260,661,0,855
782,262,559,3,905
652,259,684,2,905
609,260,543,0,830
597,254,531,0,877
639,266,545,0,0
629,253,406,1,898
730,261,650,185,909
606,254,495,0,818
636,263,529,0,901
594,248,429,0,848
656,251,568,0,0
578,311,579,185,913
920,278,855,23,917
577,265,542,0,894
863,280,847,31,917
652,261,594,0,818
758,260,803,3,910
815,262,707,0,745
806,261,622,3,908
742,264,704,1,923
722,260,584,0,618
673,280,654,185,910
747,275,703,11,918
923,305,790,114,919
667,279,649,185,910
673,395,633,1,908
797,262,532,6,906
740,273,905,1,905
740,259,616,0,842
611,277,644,194,911
802,262,581,5,906
740,262,658,6,912
720,269,748,171,910
649,261,536,1,909
776,358,763,6,933
710,275,655,181,911
589,263,508,0,0
602,266,614,0,0
704,269,653,195,910
815,279,765,1,933
772,302,710,23,918
709,298,692,41,916
801,261,695,0,802
735,276,669,11,915
736,261,650,3,911
769,260,554,5,910
585,299,612,185,912
816,261,715,0,0
702,258,786,4,908
662,253,578,0,886
657,274,721,160,911
630,271,672,194,913
667,260,529,0,859
663,256,563,0,0
587,249,618,0,0
837,335,886,177,909
709,257,694,0,698
741,265,694,0,0
789,259,675,0,0
596,250,541,0,788
801,261,661,6,908
604,247,524,0,0
