"FSC-A","FSC-W","SSC-A","DAPI-A","DAPI-W"
634,275,519,202,911
825,264,691,5,910
815,262,608,4,909
649,260,491,0,815
683,269,606,198,909
645,271,609,187,910
637,254,562,0,0
796,304,788,26,931
665,266,590,4,906
608,290,644,174,912
634,261,554,0,583
602,265,580,0,0
624,273,540,190,909
802,267,614,4,906
608,281,512,194,911
697,260,585,0,854
605,255,581,0,769
783,272,789,20,909
720,263,613,0,0
625,303,607,1,907
595,308,680,10,913
586,253,498,2,910
714,304,744,6,923
641,267,636,0,876
797,267,691,0,0
838,264,682,8,911
756,261,515,0,843
805,263,631,16,907
683,265,615,0,0
740,264,613,177,909
631,266,592,0,870
753,286,738,54,916
632,263,534,0,828
589,256,558,0,0
615,253,450,4,908
752,263,679,3,909
618,257,530,0,767
673,259,692,1,903
779,273,611,6,915
633,258,548,0,0
604,266,469,180,909
620,247,595,0,718
673,275,668,152,911
603,268,472,0,782
625,284,606,190,910
770,276,867,13,910
696,280,634,0,881
749,260,642,2,905
656,271,569,193,909
780,415,728,366,965
800,262,738,0,0
651,279,578,201,911
594,260,569,0,790
625,258,646,0,789
589,259,514,0,828
712,261,632,1,885
586,254,580,0,872
703,261,606,0,827
770,261,665,14,908
593,247,533,1,905
602,288,582,4,912
585,250,514,0,0
581,286,624,0,867
722,263,689,0,849
663,255,551,0,855
742,261,647,0,0
580,286,629,0,0
635,267,517,201,910
621,259,488,0,0
616,278,498,201,910
640,278,720,12,911
614,255,413,1,894
582,259,547,0,1023
726,300,714,174,909
712,301,651,11,923
756,261,585,3,909
730,263,513,1,892
584,259,544,0,887
738,262,639,6,907
619,265,590,0,713
736,262,773,2,905
914,476,915,183,913
590,257,594,0,841
672,255,586,0,0
619,260,506,0,0
807,259,721,0,0
756,260,672,179,908
669,258,466,0,0
653,265,512,205,910
587,356,530,0,780
598,259,676,1,903
799,263,678,0,0
616,250,531,0,0
676,265,573,0,0
686,287,741,0,624
679,256,499,2,903
631,293,621,197,912
731,262,570,2,910
585,256,549,0,0
582,255,604,0,842
788,260,663,0,0
607,265,520,0,890
698,263,566,195,909
732,266,593,190,909
838,261,583,4,913
573,261,613,120,911
853,278,965,39,913
746,263,744,9,909
592,260,546,1,887
706,276,670,186,910
763,262,633,0,0
570,328,650,191,912
703,262,597,0,0
573,276,631,0,0
699,263,651,7,914
684,261,558,0,0
575,281,653,6,908
699,259,546,0,857
