"FSC-A","FSC-W","SSC-A","DAPI-A","DAPI-W"
631,261,533,0,0
602,288,672,1,921
775,258,642,0,0
704,260,586,0,0
645,259,553,0,0
780,261,651,0,838
649,259,560,0,0
639,267,494,213,910
625,255,613,1,903
602,249,638,0,0
713,259,610,0,908
801,265,679,0,905
598,257,534,0,910
719,259,599,0,813
687,260,586,0,0
587,264,514,2,904
955,317,939,115,920
742,263,629,0,0
779,260,586,4,906
627,255,541,0,0
806,265,794,0,0
592,255,566,1,885
641,255,576,0,0
811,276,747,1,923
682,261,548,0,834
618,275,541,210,910
766,435,700,414,968
894,268,746,8,926
670,255,435,0,0
638,272,639,1,900
701,262,560,5,835
602,256,630,4,909
672,259,563,0,0
590,283,525,205,910
612,268,597,177,910
665,261,639,4,903
628,281,644,0,0
616,250,542,1,893
652,282,522,215,910
812,261,716,0,0
620,269,708,0,870
670,259,560,207,910
762,260,644,0,0
804,259,685,0,673
615,258,574,0,904
620,300,619,319,912
607,263,463,0,796
737,259,606,1,900
677,259,560,0,0
600,246,531,0,0
650,262,548,0,0
688,260,592,0,0
590,249,515,0,896
606,266,404,0,868
594,244,671,0,865
702,262,596,0,0
812,262,708,0,860
626,276,599,0,846
573,282,521,0,1023
697,265,585,1,908
722,259,676,11,908
702,259,579,0,0
779,265,738,4,913
790,261,681,0,0
687,257,590,0,819
728,277,586,1,910
607,263,464,0,879
783,261,722,3,903
637,261,537,0,0
785,260,651,0,0
811,263,718,5,911
706,260,593,0,0
592,254,619,0,0
614,303,612,0,0
711,261,641,9,908
812,260,724,0,893
625,280,548,209,911
597,255,461,0,778
764,260,628,0,826
704,261,605,0,0
628,257,550,0,0
829,271,907,29,910
599,248,524,0,891
806,264,762,0,904
714,269,627,191,910
786,260,661,0,735
590,272,520,202,912
619,259,539,0,0
682,261,665,0,898
615,262,616,2,913
782,259,651,0,0
672,256,556,0,0
784,278,673,0,922
636,268,690,2,908
592,263,527,0,1023
658,266,590,0,705
669,259,512,0,841
591,251,526,0,770
739,259,617,0,647
778,263,498,3,911
868,276,883,1,916
588,243,516,0,0
616,254,709,1,906
669,262,568,0,0
673,270,570,0,0
693,276,708,204,911
631,256,534,0,884
635,287,605,203,911
805,260,678,0,0
694,258,635,2,904
709,307,624,199,913
653,281,596,392,911
587,273,531,0,896
788,260,670,0,821
598,265,575,0,897
720,261,610,0,0
740,264,556,196,909
635,261,608,3,910
706,257,586,0,0
588,263,576,1,902
628,260,541,0,804
581,264,458,0,784
802,261,694,0,0
680,255,608,0,0
773,260,651,0,941
646,253,554,0,702
792,263,766,0,794
678,257,633,8,907
582,252,644,2,916
567,262,579,1,904
669,261,577,1,910
578,251,509,0,657
712,261,594,0,0
790,260,653,0,0
580,252,516,0,0
766,263,654,0,840
742,262,607,0,641
630,271,523,0,0
592,252,734,0,873
624,260,556,0,769
619,265,526,0,822
801,261,701,0,0
632,259,646,0,770
631,258,556,0,0
626,263,584,0,0
841,407,888,32,929
606,258,535,0,0
674,261,572,0,714
588,264,509,0,891
673,259,567,0,827
680,280,685,181,911
601,273,584,213,911
693,261,586,0,823
625,291,630,199,912
712,294,700,67,916
802,262,721,0,766
657,256,550,0,883
571,276,559,0,903
686,261,563,0,0
730,259,601,0,0
630,260,523,0,0
712,264,582,0,928
575,336,655,2,923
575,260,501,0,619
608,260,506,0,810
592,277,523,212,911
651,266,558,2,906
818,266,858,0,807
654,254,599,3,914
768,267,606,176,909
772,262,638,0,824
762,262,583,0,857
777,262,675,4,909
658,277,648,210,912
594,242,426,0,848
751,264,718,8,909
815,267,857,1,912
807,260,710,0,819
598,250,617,29,910
759,260,646,0,898
606,255,519,1,920
674,259,564,0,729
737,259,627,0,0
621,255,531,0,664
584,269,639,21,910
667,261,567,0,0
607,257,527,0,735
768,263,646,41,908
707,258,577,0,659
702,262,556,0,896
749,264,675,0,890
649,258,558,0,798
773,264,662,0,0
730,265,594,174,910
690,259,719,0,696
767,327,822,154,914
606,268,582,0,886
669,259,718,2,903
623,255,632,15,909
615,270,565,206,910
601,279,551,216,910
638,272,638,195,912
796,260,690,0,930
613,269,640,16,910
761,260,636,0,856
613,255,523,0,0
583,258,556,0,769
685,269,711,0,866
730,260,603,0,0
695,258,513,0,933
611,269,515,0,765
621,253,542,0,861
660,265,624,2,912
804,262,697,0,908
715,260,589,0,811
713,350,614,0,930
781,265,597,171,908
623,260,545,0,793
647,267,554,0,0
804,267,835,0,960
690,274,570,209,911
725,258,554,0,639
598,254,570,0,876
788,302,646,3,913
610,262,514,208,910
804,263,755,0,900
625,263,535,0,745
581,283,521,0,819
659,262,748,2,913
595,262,544,0,888
756,259,628,0,0
657,255,562,0,852
618,256,355,0,733
600,257,539,0,770
725,262,585,0,873
602,263,488,0,0
735,270,604,0,882
580,254,485,0,829
664,262,540,1,911
624,275,534,212,910
585,306,638,1,919
576,272,514,0,777
826,268,690,10,908
804,264,787,0,914
720,261,616,2,903
665,252,643,0,0
637,259,554,0,0
693,260,582,1,915
604,274,576,195,912
714,262,546,2,904
608,276,534,198,910
802,261,616,6,920
789,266,659,7,909
608,278,580,176,919
797,262,689,0,778
794,260,668,0,0
730,259,600,0,0
702,262,714,0,786
691,256,717,4,909
676,262,576,0,0
710,264,685,2,912
768,270,756,7,911
861,288,952,7,912
687,259,571,0,0
597,269,556,0,0
775,384,653,2,905
765,261,644,0,0
796,263,772,0,804
789,269,757,12,915
590,252,524,0,0
627,278,734,0,920
615,284,654,1,900
722,322,961,0,913
682,252,545,1,915
595,289,572,215,911
714,262,597,0,0
637,264,606,0,0
697,265,563,211,910
791,260,674,0,771
665,311,658,121,913
644,281,559,0,839
731,271,684,180,910
705,264,609,0,711
630,261,563,0,771
605,264,575,0,800
603,260,396,2,914
802,264,751,6,907
825,278,845,13,916
723,260,612,0,771
638,265,535,0,688
621,253,605,1,905
741,257,628,0,0
584,257,541,0,0
610,251,538,0,696
680,258,567,1,902
615,255,528,0,0
725,259,596,0,0
719,265,595,0,0
722,260,600,0,0
668,260,579,0,851
777,259,645,0,0
596,264,624,1,901
812,261,717,0,657
802,261,719,0,0
773,260,653,0,816
719,262,593,0,875
774,260,652,0,856
713,267,731,5,908
769,261,674,2,908
654,263,662,0,0
593,252,529,0,0
642,272,549,1,883
764,262,651,0,810
691,281,723,168,911
661,276,511,206,909
641,286,601,213,910
634,256,585,0,869
637,256,637,0,913
750,260,560,1,902
649,270,521,197,910
630,258,503,0,0
581,305,532,0,0
780,260,653,0,0
762,264,652,0,0
669,280,584,387,911
769,259,650,0,0
704,282,615,0,881
697,263,729,0,783
656,276,605,404,912
717,258,579,0,0
757,262,644,0,713
641,265,664,180,911
742,260,613,0,0
678,265,580,0,0
759,261,661,0,881
656,264,708,10,911
701,262,585,5,908
735,260,599,0,0
623,253,623,1,887
576,278,521,213,911
651,268,573,208,910
654,269,580,193,909
752,258,643,0,0
712,259,707,1,911
628,266,554,0,0
588,260,542,99,910
711,262,626,0,907
610,322,657,186,919
571,290,542,0,854
748,262,602,0,816
695,259,593,0,0
672,286,604,191,912
724,272,638,3,912
637,256,655,1,906
638,262,592,0,905
788,299,670,591,928
666,293,725,188,918
594,253,731,0,834
724,358,726,8,916
577,257,528,0,844
608,265,569,0,721
573,249,518,0,0
693,258,612,2,902
608,263,551,0,0
718,264,582,0,0
663,275,521,1,909
759,272,715,0,872
660,270,595,1,904
642,254,518,0,914
740,261,632,0,0
582,259,440,0,883
575,256,480,0,883
584,254,502,0,887
758,265,604,173,908
582,243,520,0,821
637,255,568,0,909
570,259,624,7,908
586,268,551,0,828
628,254,591,1,908
617,257,494,1,895
674,266,603,1,900
768,266,602,7,908
591,266,536,193,910
666,260,627,0,834
698,259,739,5,908
675,262,566,0,0
599,263,512,0,907
763,257,628,0,0
672,280,596,432,912
654,277,587,203,911
584,273,558,0,874
746,260,632,0,857
733,258,593,0,0
613,257,558,0,0
734,274,694,188,910
633,252,627,0,870
604,259,689,3,909
668,256,566,0,848
774,272,709,169,910
569,258,684,0,903
806,260,701,0,0
701,256,582,0,0
647,261,558,0,843
607,254,520,0,0
687,263,556,1,911
669,266,710,1,898
601,265,539,0,895
744,259,612,0,745
774,262,657,0,647
733,260,624,0,0
689,274,570,209,911
690,260,644,4,908
619,262,645,1,891
735,266,796,0,868
571,419,708,0,0
740,258,614,0,0
588,251,550,0,0
652,270,597,6,908
708,262,654,9,906
640,266,561,205,912
753,261,789,1,899
777,258,643,0,0
702,258,537,2,891
576,290,593,208,913
784,260,643,0,0
759,297,743,1,918
634,264,627,0,892
608,259,471,1,884
689,258,590,0,0
800,269,813,0,864
733,259,624,0,696
799,260,682,0,846
772,262,634,0,892
660,300,717,178,915
610,251,528,0,0
774,265,666,7,921
674,263,708,5,908
603,275,603,218,910
713,257,617,0,836
708,258,588,0,810
680,261,507,0,0
680,273,697,0,0
757,279,646,203,911
810,262,692,0,0
604,278,539,211,910
803,264,745,0,0
802,261,704,0,848
605,266,462,1,912
800,267,810,0,910
607,252,539,0,0
583,258,529,0,885
755,259,638,0,0
660,276,628,201,910
659,269,633,197,910
762,266,630,0,0
729,258,615,0,0
589,297,675,196,912
637,278,565,200,911
743,323,730,11,916
658,258,563,0,0
603,263,613,1,911
675,259,540,1,905
590,258,526,0,841
809,261,581,5,905
625,251,534,0,830
646,256,558,1,904
578,262,563,0,699
747,259,619,0,786
715,254,598,0,0
638,263,546,0,0
689,262,739,2,912
833,345,782,183,911
831,281,701,187,911
597,275,526,210,910
838,266,703,4,909
717,261,666,0,0
650,264,581,198,909
695,269,678,0,836
582,249,515,0,801
804,261,749,0,719
593,262,653,5,910
640,251,548,0,853
812,261,723,0,0
782,260,671,0,811
579,263,511,1,916
680,257,630,1,911
741,272,666,181,910
655,252,550,0,628
782,264,661,0,0
575,276,582,200,912
788,288,781,8,914
749,274,753,171,910
678,272,573,1,936
567,275,510,203,911
705,257,586,0,0
728,257,598,0,0
596,298,647,1,925
798,262,690,0,771
720,294,666,207,914
712,258,590,0,816
634,257,533,0,834
719,305,749,3,920
694,255,590,0,865
616,255,540,0,0
676,256,603,0,0
630,259,618,5,906
835,262,759,14,907
597,349,666,73,911
581,250,584,0,670
777,261,652,0,0
569,260,497,0,751
666,255,616,3,908
774,259,658,0,808
691,265,586,207,910
790,261,660,0,0
639,281,700,202,912
642,258,554,0,0
765,269,623,6,913
598,249,536,0,0
708,268,636,0,698
683,269,597,0,0
726,266,756,1,889
714,285,600,0,0
745,262,622,0,0
617,261,527,0,0
708,262,630,0,0
802,264,814,6,907
687,259,805,2,907
597,263,510,0,0
646,256,561,0,933
718,289,668,215,917
772,262,639,0,913
812,262,733,0,903
799,268,643,5,908
594,250,716,1,907
630,262,535,0,837
684,261,716,2,907
785,262,724,0,872
695,260,585,0,0
735,269,610,200,909
651,256,556,0,0
612,257,539,0,649
632,256,532,0,804
645,276,509,208,911
641,256,551,1,900
688,260,593,0,782
656,272,568,0,0
637,260,574,0,902
783,259,682,0,774
732,259,603,0,0
706,262,582,0,0
707,261,583,0,0
755,261,633,0,859
690,261,537,1,916
772,263,621,3,903
771,260,645,0,0
680,258,569,2,903
684,262,560,0,0
700,259,583,0,804
635,254,536,0,780
681,261,572,0,0
680,262,689,2,911
644,254,551,0,819
603,256,537,0,814
580,261,525,0,861
643,262,579,1,906
740,261,607,0,892
640,255,552,0,840
723,273,705,0,958
747,262,724,4,906
581,281,588,218,911
722,258,592,0,0
586,266,540,0,784
683,271,578,220,910
668,278,645,203,911
628,271,635,188,910
642,269,582,200,910
590,256,596,1,897
814,264,719,0,763
698,261,678,5,909
811,262,735,0,0
668,257,560,0,0
655,263,803,0,851
740,288,687,410,915
687,260,540,1,914
694,268,630,85,910
807,260,692,0,743
802,262,705,0,864
767,261,637,0,0
682,258,586,0,0
617,271,561,0,807
607,262,519,0,0
674,260,581,0,0
813,259,710,0,0
655,260,499,0,887
686,260,503,0,839
634,266,537,0,816
642,258,534,2,906
577,262,595,2,904
709,262,579,0,893
685,257,575,0,0
621,269,536,0,784
590,282,530,0,820
726,264,550,180,909
723,272,613,198,910
586,263,616,101,910
715,262,743,2,913
637,260,565,0,738
603,260,557,0,0
582,287,689,201,912
598,254,535,1,901
636,280,600,381,912
642,260,564,0,832
601,253,465,1,923
792,260,673,0,804
602,248,507,1,909
762,261,581,3,907
778,260,645,0,0
587,260,343,0,893
600,264,538,0,0
691,259,489,0,802
737,263,755,6,910
639,260,412,0,0
704,263,541,0,939
571,260,534,0,816
624,258,661,5,913
618,248,592,0,0
718,264,630,3,910
677,262,572,0,828
799,262,750,0,844
587,249,419,0,896
893,277,909,1,917
760,259,645,0,845
723,263,647,2,911
675,259,590,0,875
757,259,630,0,723
605,256,657,1,902
735,260,620,0,0
801,262,697,1,907
879,279,900,103,913
750,260,632,0,814
632,269,580,0,938
661,255,681,1,910
587,250,554,1,899
776,266,657,0,0
596,257,606,2,901
665,276,554,208,911
757,261,485,4,911
782,364,727,1,900
747,261,700,10,907
700,257,595,0,0
723,267,628,214,917
716,259,605,0,0
753,259,640,0,0
584,265,607,1,909
820,268,689,9,908
614,259,678,3,910
601,261,546,5,907
764,259,641,4,904
702,269,620,2,908
586,271,519,0,0
581,256,628,1,908
788,261,691,0,0
779,263,678,0,0
637,257,564,0,830
915,327,900,92,920
684,254,573,0,663
603,267,534,0,0
812,262,746,0,0
609,286,580,355,912
597,239,529,0,0
758,261,638,0,0
707,258,641,1,909
783,263,737,1,911
747,264,542,0,904
694,260,603,0,0
597,254,548,0,771
672,260,655,0,0
666,259,566,0,0
662,280,711,50,910
596,269,513,0,0
683,274,639,8,908
654,467,702,1,915
655,263,579,0,0
575,256,523,0,0
654,268,526,208,910
665,260,558,0,0
585,258,515,0,775
739,259,634,0,0
785,260,674,0,0
653,264,577,0,856
627,259,617,0,872
591,239,633,0,0
595,282,705,0,0
813,261,635,9,911
699,273,588,0,0
722,260,729,4,908
577,345,581,204,911
587,254,523,2,908
728,264,719,0,778
726,258,518,1,904
674,274,720,1,905
728,267,732,5,909
645,322,684,186,910
638,262,537,0,0
748,260,634,0,0
632,254,620,0,884
695,339,751,1,908
590,235,786,0,896
629,258,524,0,902
666,267,615,0,765
610,260,707,0,0
812,263,776,0,0
734,257,649,0,719
726,259,595,0,0
694,262,593,0,804
605,254,527,0,0
770,260,645,0,868
785,262,666,0,781
702,259,572,0,0
782,266,782,0,863
570,296,531,211,911
762,265,646,193,909
718,260,588,0,902
624,254,637,1,918
767,263,764,0,901
762,259,640,0,747
722,279,763,167,911
667,260,674,1,905
663,274,609,417,912
791,259,676,5,905
597,264,555,0,898
587,260,533,0,0
592,257,527,0,0
576,290,577,199,913
884,337,698,14,920
580,373,594,1,886
607,259,503,0,0
582,254,548,0,859
608,252,520,0,0
690,266,698,194,909
638,265,595,202,910
707,258,584,0,0
731,259,492,2,906
573,251,711,1,898
787,268,670,184,910
621,258,726,0,840
609,308,610,200,918
673,258,584,0,0
753,261,602,2,900
621,250,545,0,0
639,251,539,0,0
670,271,616,4,908
728,260,603,0,839
789,261,665,0,756
834,319,816,1023,912
634,253,556,0,0
793,266,817,7,908
699,277,681,193,910
660,277,598,215,910
643,262,561,1,907
616,252,482,2,902
618,256,661,0,0
627,294,576,201,911
669,260,547,1,889
811,267,716,0,863
775,418,716,172,912
900,329,759,7,920
718,280,743,177,912
600,261,422,1,906
610,256,506,0,0
722,261,619,0,0
786,261,675,0,0
812,264,746,0,908
689,259,562,0,765
663,263,662,3,907
665,255,563,0,0
794,259,660,0,0
675,265,586,0,0
562,307,635,2,905
640,253,542,0,0
608,256,545,0,795
597,253,527,0,0
755,267,608,201,909
601,298,595,211,915
675,265,530,0,0
652,262,796,0,896
669,257,554,0,0
583,299,556,211,915
749,269,701,192,910
747,260,630,0,0
799,264,790,0,0
731,264,712,4,905
582,264,563,0,860
633,331,624,305,912
616,255,519,0,809
675,260,595,0,0
661,256,463,1,905
708,274,691,11,915
824,303,808,29,921
626,257,575,0,895
805,265,698,0,910
789,295,827,17,914
726,287,709,17,912
597,243,543,0,0
695,265,727,3,911
701,272,631,188,909
585,245,535,0,0
713,260,602,0,0
808,262,561,4,911
585,291,563,203,914
753,261,618,3,901
608,255,642,8,913
817,278,792,9,911
725,259,595,6,908
702,259,794,0,873
578,247,543,0,0
618,263,652,209,914
608,266,507,0,0
780,266,754,0,817
603,270,545,1,894
738,265,613,169,909
592,253,557,0,789
627,262,509,0,0
604,260,568,1,914
637,388,571,0,864
596,291,552,210,912
725,364,629,419,911
807,263,739,0,910
700,315,698,177,912
579,252,507,1,899
667,259,567,0,0
611,265,522,0,663
862,290,873,34,913
647,257,526,0,864
642,255,548,0,763
642,264,653,0,798
631,258,588,195,910
773,282,732,17,912
694,261,585,0,0
657,259,556,0,763
620,256,552,0,659
646,255,527,1,904
745,259,528,3,911
755,260,618,0,0
567,252,560,0,773
596,247,513,0,0
649,272,573,212,909
735,258,624,0,864
641,260,459,0,0
695,259,591,0,902
607,279,631,20,909
662,285,615,210,910
753,396,646,0,686
603,315,625,183,912
789,260,657,0,0
674,303,581,1,898
611,247,624,2,906
803,262,738,0,798
643,258,670,0,0
775,268,699,2,910
667,314,699,201,909
631,256,580,1,910
902,381,935,16,950
585,264,511,0,876
604,266,646,0,917
802,262,728,0,629
598,261,527,2,899
621,263,444,1,903
590,263,673,3,907
817,263,734,0,810
691,262,588,0,871
676,260,577,0,787
787,266,772,0,899
651,262,558,0,0
815,264,715,0,0
733,258,625,0,866
834,267,813,22,908
699,271,625,204,909
694,257,457,0,0
843,300,738,203,912
675,258,568,0,711
658,261,573,0,0
618,254,529,0,696
664,270,548,215,909
673,260,737,0,848
645,264,569,213,911
598,264,565,65,911
593,283,559,206,911
590,267,554,1,906
629,258,547,0,760
589,265,594,0,877
587,288,701,201,917
578,259,592,0,0
777,260,641,0,0
598,252,797,0,601
672,260,627,1,926
739,259,627,0,0
664,255,582,0,853
689,258,619,2,911
581,255,575,1,903
735,262,632,0,0
691,258,540,0,0
779,272,886,5,910
807,262,699,0,0
814,281,682,4,917
692,256,604,0,896
662,258,568,0,0
782,260,647,0,810
649,255,563,0,0
618,260,539,0,0
787,265,775,0,843
747,275,799,6,911
822,350,791,547,959
681,259,567,0,692
737,302,827,15,915
675,257,569,0,0
604,259,455,0,0
636,255,563,0,0
585,256,419,0,0
578,254,501,0,670
753,264,633,0,0
803,262,700,0,0
672,258,575,0,0
644,251,554,0,0
658,285,575,208,916
681,264,542,0,834
783,266,670,1,875
725,269,667,1,909
729,258,606,0,0
693,264,586,0,0
640,260,538,0,0
687,298,658,195,910
672,259,618,0,628
689,266,585,0,0
609,242,578,0,903
630,264,550,1,895
773,260,652,0,0
590,246,551,0,0
597,252,489,0,0
718,260,592,0,794
867,450,931,15,910
779,298,777,28,920
797,262,687,0,898
654,256,562,0,0
726,258,632,0,0
611,253,532,0,0
805,264,762,0,802
869,293,842,170,910
780,262,724,5,906
595,260,600,0,898
640,263,586,1,902
770,273,742,0,882
580,266,611,46,910
702,258,615,0,0
667,272,587,8,908
718,263,596,0,0
596,268,577,199,914
747,262,557,0,816
779,263,655,0,0
596,290,571,209,911
675,260,621,3,905
738,259,635,0,0
583,264,534,0,0
591,245,596,1,902
609,278,638,182,910
795,261,685,0,0
630,258,662,1,886
920,388,745,14,925
579,262,517,0,0
641,263,549,0,802
686,259,596,0,703
597,258,512,0,953
655,271,617,202,911
717,259,602,0,912
584,245,595,0,875
809,265,789,21,913
776,281,676,2,906
603,264,692,0,633
768,259,638,0,0
647,263,594,0,945
658,263,571,0,0
575,262,440,0,0
661,264,578,0,0
692,260,625,2,907
658,262,591,0,869
603,263,545,0,0
763,263,646,0,874
696,259,590,0,0
650,262,560,0,0
708,256,591,0,842
752,267,577,171,909
722,256,603,0,0
584,251,510,0,825
848,265,751,59,909
661,261,560,1,898
726,259,613,0,0
818,276,744,197,914
598,255,531,3,910
590,268,546,0,858
661,277,559,203,911
622,252,495,1,910
668,260,561,0,0
669,276,601,1,895
623,266,533,0,0
795,261,684,0,0
670,254,582,0,0
709,258,635,1,900
751,294,864,16,913
706,259,586,0,855
715,261,584,0,0
807,270,735,11,908
638,271,584,4,912
758,271,642,174,909
620,258,475,1,911
663,261,567,0,0
651,259,577,0,895
647,264,581,3,910
746,260,647,0,0
694,272,670,190,910
666,256,588,0,0
602,263,525,0,0
742,260,626,0,0
584,272,591,1,921
618,255,530,0,0
578,277,533,0,804
813,266,727,0,890
686,271,668,196,910
641,268,562,0,902
880,272,880,31,910
577,278,504,136,913
830,309,681,6,925
637,255,552,0,0
656,256,562,0,0
790,259,706,0,930
770,261,658,0,0
810,262,700,0,0
620,260,533,0,0
710,255,585,0,831
742,261,621,0,0
818,272,864,17,909
601,257,529,0,628
719,283,691,176,912
674,264,584,2,905
606,257,510,0,807
689,265,722,5,910
748,260,641,0,768
632,253,472,0,863
808,263,852,0,806
797,265,691,16,909
627,267,524,0,0
660,258,576,0,817
590,290,568,186,910
705,261,651,8,912
598,264,519,0,0
626,257,527,0,0
612,377,533,0,0
638,272,694,0,897
599,251,577,0,773
596,261,573,1,915
637,258,617,0,724
709,261,612,0,902
608,276,664,202,913
846,270,787,7,908
662,264,566,0,928
617,267,513,206,910
751,260,628,0,0
659,259,561,0,657
574,263,672,1,926
810,276,785,7,910
613,282,599,101,910
623,321,736,192,913
841,268,880,0,868
590,265,512,0,0
633,263,560,0,0
639,259,596,0,0
693,259,662,0,0
650,263,602,0,811
621,269,577,0,690
614,280,783,0,0
614,264,623,67,916
668,262,517,4,910
677,263,663,1,907
782,259,649,0,0
720,265,572,0,866
719,269,664,186,910
674,254,569,0,0
766,265,788,0,906
662,263,659,1,921
769,261,646,0,927
581,263,704,2,907
695,262,541,1,896
662,260,735,0,879
587,257,524,0,0
887,337,886,205,913
583,251,520,0,0
812,262,723,0,0
718,263,636,7,908
658,259,507,1,896
750,260,612,0,828
646,257,551,0,0
808,266,795,0,889
659,265,575,0,833
628,250,525,0,0
715,258,595,0,827
605,267,435,0,896
586,276,525,0,0
604,261,666,1,905
733,259,629,0,891
689,262,611,1,905
700,512,589,1,898
715,259,608,0,0
665,258,603,2,909
585,265,443,0,900
673,259,573,0,858
786,259,648,0,878
797,266,771,0,834
644,259,559,0,0
578,262,478,0,843
798,262,693,3,906
591,248,688,0,916
811,264,769,0,0
623,262,566,0,0
787,261,651,0,910
638,257,559,0,882
770,261,786,9,911
630,271,538,0,857
675,264,569,0,900
774,275,667,0,786
676,264,564,0,0
764,272,767,9,943
593,268,570,0,871
584,256,507,0,0
581,261,520,0,0
690,271,616,3,912
625,260,596,0,0
656,266,614,0,915
757,262,818,5,910
590,254,522,0,816
707,264,696,180,911
772,265,718,6,909
795,262,779,9,910
637,271,530,203,910
695,259,602,0,0
593,260,525,0,0
709,259,606,0,793
625,271,604,0,794
592,253,518,0,0
656,267,556,1,910
696,259,594,0,820
603,253,579,0,0
750,264,652,5,906
780,261,653,0,834
640,260,553,0,0
869,347,972,3,952
602,261,506,0,937
903,478,906,162,909
733,258,625,0,0
607,253,473,0,919
620,297,718,3,913
772,260,665,0,0
579,259,561,2,912
714,259,610,0,0
604,249,617,0,0
773,261,642,0,881
577,318,666,0,853
778,260,658,0,770
732,263,671,5,908
824,337,777,295,921
738,264,876,15,908
740,259,617,0,0
600,286,532,213,911
667,263,588,194,912
775,275,683,3,905
674,263,633,2,906
800,271,806,10,911
659,258,552,0,0
829,273,772,11,910
737,258,619,0,0
630,253,543,0,0
683,258,599,0,0
631,269,545,1,911
757,259,619,0,0
730,411,607,398,960
679,255,512,1,919
639,268,546,0,733
813,262,720,0,709
610,382,727,4,935
808,265,699,8,911
690,260,583,0,755
785,266,716,0,920
610,258,526,0,741
650,275,516,211,911
673,281,592,201,913
591,256,508,0,0
734,262,757,3,906
632,269,702,0,891
620,251,592,1,911
723,257,663,1,906
650,282,606,405,912
675,257,565,0,0
612,257,551,0,838
731,260,627,4,909
801,265,714,12,912
698,282,654,206,912
577,328,542,0,0
593,275,609,210,912
613,277,472,205,911
757,280,649,196,911
710,256,588,0,858
762,267,835,1,895
790,259,690,0,0
602,260,534,1,905
673,263,517,6,905
617,255,623,0,0
691,265,552,2,906
609,256,657,1,906
774,262,573,4,911
644,265,491,204,909
706,281,761,1,917
738,273,590,0,859
696,261,578,0,796
593,259,573,1,928
665,258,570,0,819
635,256,551,0,0
688,258,598,2,912
616,254,519,0,0
684,260,549,0,0
744,260,622,0,820
701,258,534,2,906
783,270,725,1,926
581,260,371,0,898
585,255,630,1,896
807,262,740,0,0
751,338,777,156,913
595,263,632,0,880
750,264,813,3,905
855,290,794,5,917
808,262,730,0,0
643,269,569,0,853
719,255,612,0,0
603,270,663,0,862
681,270,559,204,910
600,259,478,0,0
618,265,538,0,0
742,260,617,0,0
760,260,641,0,784
780,267,784,0,0
880,264,891,9,911
581,266,528,0,0
730,262,605,0,853
589,269,461,0,885
737,260,614,0,817
640,259,666,1,915
742,271,738,3,910
722,261,731,7,909
815,260,715,0,0
844,411,732,0,0
621,268,656,14,909
608,276,547,208,910
736,262,610,0,887
634,258,550,0,633
609,252,532,0,743
767,258,653,0,0
776,258,642,0,0
807,260,728,0,0
704,261,787,1,913
800,326,644,4,908
