Species,Sample,FSC-A,FSC-W,SSC-A,DAPI-A,DAPI-W
Chicken,CRBC_150127,815,255,653,235,910
Chicken,CRBC_150127,809,258,663,251,909
Chicken,CRBC_150127,764,260,630,242,910
Chicken,CRBC_150127,724,260,694,243,911
Chicken,CRBC_150127,787,259,636,237,910
Chicken,CRBC_150127,734,262,650,241,910
Chicken,CRBC_150127,827,257,658,241,909
Chicken,CRBC_150127,786,258,636,257,910
Chicken,CRBC_150127,756,262,683,241,909
Chicken,CRBC_150127,712,263,668,237,910
Chicken,CRBC_150127,743,262,626,244,909
Chicken,CRBC_150127,783,257,655,238,909
Chicken,CRBC_150127,765,258,649,241,909
Chicken,CRBC_150127,787,259,714,227,909
Chicken,CRBC_150127,787,260,632,243,909
Chicken,CRBC_150127,794,258,671,247,910
Chicken,CRBC_150127,810,257,640,236,909
Chicken,CRBC_150127,778,266,789,1,912
Chicken,CRBC_150127,745,261,659,171,909
Chicken,CRBC_150127,782,258,644,240,908
Chicken,CRBC_150127,790,259,639,246,909
Chicken,CRBC_150127,709,257,629,115,909
Chicken,CRBC_150127,828,258,642,241,909
Chicken,CRBC_150127,775,259,675,240,910
Chicken,CRBC_150127,801,259,661,238,909
Chicken,CRBC_150127,788,260,670,245,910
Chicken,CRBC_150127,859,539,735,792,985
Chicken,CRBC_150127,788,259,656,239,909
Chicken,CRBC_150127,771,260,662,222,909
Chicken,CRBC_150127,786,258,670,248,909
Chicken,CRBC_150127,610,263,615,117,911
Chicken,CRBC_150127,774,258,642,241,910
Chicken,CRBC_150127,783,259,679,240,909
Chicken,CRBC_150127,769,258,687,237,909
Chicken,CRBC_150127,760,266,650,243,909
Chicken,CRBC_150127,806,258,659,230,908
Chicken,CRBC_150127,762,258,595,252,910
Chicken,CRBC_150127,802,258,649,250,909
Chicken,CRBC_150127,816,258,634,257,908
Chicken,CRBC_150127,785,260,645,243,909
Chicken,CRBC_150127,786,260,667,226,909
Chicken,CRBC_150127,780,258,665,243,909
Chicken,CRBC_150127,709,260,680,207,910
Chicken,CRBC_150127,746,263,654,231,909
Chicken,CRBC_150127,792,258,649,235,909
Chicken,CRBC_150127,813,258,635,242,909
Chicken,CRBC_150127,771,260,713,212,909
Chicken,CRBC_150127,784,260,658,232,909
Chicken,CRBC_150127,760,264,637,236,910
Chicken,CRBC_150127,789,256,669,246,909
Chicken,CRBC_150127,757,257,667,233,910
Chicken,CRBC_150127,792,257,642,225,910
Chicken,CRBC_150127,751,258,635,202,910
Chicken,CRBC_150127,788,259,660,232,909
Chicken,CRBC_150127,796,259,663,246,909
Chicken,CRBC_150127,776,258,668,235,910
Chicken,CRBC_150127,774,260,682,233,909
Chicken,CRBC_150127,770,260,651,241,909
Chicken,CRBC_150127,800,258,629,237,909
Chicken,CRBC_150127,837,475,685,473,963
Chicken,CRBC_150127,627,260,535,1,908
Chicken,CRBC_150127,742,260,689,240,909
Chicken,CRBC_150127,748,258,648,238,910
Chicken,CRBC_150127,790,260,702,234,909
Chicken,CRBC_150127,774,260,653,238,909
Chicken,CRBC_150127,745,255,672,246,911
Chicken,CRBC_150127,811,259,652,226,909
Chicken,CRBC_150127,780,260,662,245,909
Chicken,CRBC_150127,762,261,661,244,909
Chicken,CRBC_150127,784,258,667,249,909
Chicken,CRBC_150127,765,258,678,249,909
Chicken,CRBC_150127,758,262,666,247,909
Chicken,CRBC_150127,732,262,657,246,910
Chicken,CRBC_150127,772,260,635,236,909
Chicken,CRBC_150127,785,261,644,244,909
Chicken,CRBC_150127,769,257,712,248,909
Chicken,CRBC_150127,750,262,634,247,910
Chicken,CRBC_150127,793,258,651,241,909
Chicken,CRBC_150127,789,258,662,238,908
Chicken,CRBC_150127,831,257,603,239,909
Chicken,CRBC_150127,792,259,665,243,909
Chicken,CRBC_150127,803,257,662,236,909
Chicken,CRBC_150127,695,260,651,102,909
Chicken,CRBC_150127,780,259,680,238,910
Chicken,CRBC_150127,771,258,651,244,909
Chicken,CRBC_150127,801,257,658,242,909
Chicken,CRBC_150127,794,259,676,227,910
Chicken,CRBC_150127,853,492,692,464,964
Chicken,CRBC_150127,865,279,695,465,919
Chicken,CRBC_150127,698,263,663,233,911
Chicken,CRBC_150127,779,259,681,243,910
Chicken,CRBC_150127,841,257,649,243,908
Chicken,CRBC_150127,747,260,701,240,909
Chicken,CRBC_150127,802,259,660,228,909
Chicken,CRBC_150127,814,259,622,241,909
Chicken,CRBC_150127,760,261,678,229,910
Chicken,CRBC_150127,791,258,629,232,909
Chicken,CRBC_150127,809,259,660,237,909
Chicken,CRBC_150127,778,260,670,238,909
Chicken,CRBC_150127,812,258,680,237,909
Chicken,CRBC_150127,763,261,649,240,910
Chicken,CRBC_150127,770,261,637,240,909
Chicken,CRBC_150127,828,497,699,475,965
Chicken,CRBC_150127,734,258,631,139,909
Chicken,CRBC_150127,748,262,676,233,909
Chicken,CRBC_150127,828,257,676,236,909
Chicken,CRBC_150127,799,258,617,228,909
Chicken,CRBC_150127,774,260,641,239,909
Chicken,CRBC_150127,728,261,656,250,910
Chicken,CRBC_150127,776,260,630,246,909
Chicken,CRBC_150127,748,260,625,246,911
Chicken,CRBC_150127,819,256,668,253,909
Chicken,CRBC_150127,803,258,655,235,909
Chicken,CRBC_150127,771,257,642,169,909
Chicken,CRBC_150127,803,256,686,226,909
Chicken,CRBC_150127,741,262,625,232,909
Chicken,CRBC_150127,782,259,640,239,909
Chicken,CRBC_150127,811,257,643,223,908
Chicken,CRBC_150127,791,258,668,238,908
Chicken,CRBC_150127,781,257,655,215,908
Chicken,CRBC_150127,783,259,657,246,910
Chicken,CRBC_150127,812,257,607,234,909
Chicken,CRBC_150127,811,401,704,366,945
Chicken,CRBC_150127,769,261,637,242,909
Chicken,CRBC_150127,800,259,616,238,909
Chicken,CRBC_150127,775,260,669,242,910
Chicken,CRBC_150127,795,258,649,233,908
Chicken,CRBC_150127,810,258,667,224,908
Chicken,CRBC_150127,761,261,679,234,909
Chicken,CRBC_150127,810,257,648,251,909
Chicken,CRBC_150127,797,257,658,239,910
Chicken,CRBC_150127,784,259,601,245,909
Chicken,CRBC_150127,793,258,667,243,909
Chicken,CRBC_150127,817,254,654,238,909
Chicken,CRBC_150127,766,260,640,239,909
Chicken,CRBC_150127,779,258,637,247,909
Chicken,CRBC_150127,782,261,631,246,910
Chicken,CRBC_150127,767,258,690,235,910
Chicken,CRBC_150127,785,258,621,239,909
Chicken,CRBC_150127,700,260,653,146,910
Chicken,CRBC_150127,750,261,653,245,910
Chicken,CRBC_150127,767,259,631,234,909
Chicken,CRBC_150127,781,259,656,234,909
Chicken,CRBC_150127,803,257,666,244,910
Chicken,CRBC_150127,797,258,659,247,909
Chicken,CRBC_150127,794,261,651,236,909
Chicken,CRBC_150127,767,260,675,239,909
Chicken,CRBC_150127,814,257,669,238,909
Chicken,CRBC_150127,819,369,721,481,947
Chicken,CRBC_150127,788,256,641,236,908
Chicken,CRBC_150127,785,256,625,243,910
Chicken,CRBC_150127,774,257,664,249,909
Chicken,CRBC_150127,790,259,655,247,910
Chicken,CRBC_150127,832,464,698,474,965
Chicken,CRBC_150127,770,260,669,233,908
Chicken,CRBC_150127,784,262,676,234,909
Chicken,CRBC_150127,755,259,625,236,908
Chicken,CRBC_150127,733,259,645,190,909
Chicken,CRBC_150127,798,259,649,235,908
Chicken,CRBC_150127,788,260,642,222,909
Chicken,CRBC_150127,802,257,668,230,908
Chicken,CRBC_150127,793,259,635,241,909
Chicken,CRBC_150127,800,258,692,222,909
Chicken,CRBC_150127,731,259,632,241,909
Chicken,CRBC_150127,756,261,613,243,909
Chicken,CRBC_150127,788,257,633,245,909
Chicken,CRBC_150127,774,258,643,229,908
Chicken,CRBC_150127,771,258,681,237,910
Chicken,CRBC_150127,807,259,653,231,909
Chicken,CRBC_150127,831,478,722,482,965
Chicken,CRBC_150127,787,259,665,226,909
Chicken,CRBC_150127,850,452,702,491,966
Chicken,CRBC_150127,763,260,645,235,909
Chicken,CRBC_150127,801,257,661,245,909
Chicken,CRBC_150127,781,260,666,228,909
Chicken,CRBC_150127,777,261,629,235,908
Chicken,CRBC_150127,806,257,643,236,910
Chicken,CRBC_150127,788,260,664,222,908
Chicken,CRBC_150127,713,265,679,253,911
Chicken,CRBC_150127,794,259,646,241,909
Chicken,CRBC_150127,791,259,623,236,909
Chicken,CRBC_150127,711,263,657,213,910
Chicken,CRBC_150127,786,259,701,242,909
Chicken,CRBC_150127,759,259,672,203,910
Chicken,CRBC_150127,764,260,631,218,909
Chicken,CRBC_150127,783,259,682,234,908
Chicken,CRBC_150127,779,259,641,244,909
Chicken,CRBC_150127,697,262,636,253,910
Chicken,CRBC_150127,769,259,636,246,911
Chicken,CRBC_150127,760,257,640,227,908
Chicken,CRBC_150127,743,261,669,253,911
Chicken,CRBC_150127,674,257,655,108,908
Chicken,CRBC_150127,762,260,653,242,910
Chicken,CRBC_150127,783,258,648,238,908
Chicken,CRBC_150127,781,259,611,231,908
Chicken,CRBC_150127,736,256,647,162,910
Chicken,CRBC_150127,778,294,781,451,925
Chicken,CRBC_150127,788,256,630,245,909
Chicken,CRBC_150127,778,260,670,227,909
Chicken,CRBC_150127,738,262,656,235,910
Chicken,CRBC_150127,773,260,654,227,909
Chicken,CRBC_150127,846,282,723,484,920
Chicken,CRBC_150127,750,260,618,232,910
Chicken,CRBC_150127,792,259,652,231,909
Chicken,CRBC_150127,794,261,703,234,908
Chicken,CRBC_150127,791,257,663,231,910
Chicken,CRBC_150127,799,259,634,234,909
Chicken,CRBC_150127,767,259,615,240,910
Chicken,CRBC_150127,767,258,683,222,909
Chicken,CRBC_150127,814,257,645,243,908
Chicken,CRBC_150127,776,259,645,224,908
Chicken,CRBC_150127,765,259,630,223,908
Chicken,CRBC_150127,748,263,656,243,910
Chicken,CRBC_150127,825,257,645,244,908
Chicken,CRBC_150127,806,256,664,228,909
Chicken,CRBC_150127,726,263,635,241,910
Chicken,CRBC_150127,805,257,664,237,910
Chicken,CRBC_150127,768,261,697,227,909
Chicken,CRBC_150127,792,258,667,241,908
Chicken,CRBC_150127,744,261,662,236,909
Chicken,CRBC_150127,745,259,666,232,909
Chicken,CRBC_150127,825,257,656,242,909
Chicken,CRBC_150127,771,259,635,239,910
Chicken,CRBC_150127,741,259,661,239,910
Chicken,CRBC_150127,762,261,643,232,909
Chicken,CRBC_150127,758,259,648,245,909
Chicken,CRBC_150127,800,259,636,229,909
Chicken,CRBC_150127,818,257,632,231,908
Chicken,CRBC_150127,792,258,657,233,908
Chicken,CRBC_150127,777,262,653,238,908
Chicken,CRBC_150127,778,260,653,234,910
Chicken,CRBC_150127,807,258,639,222,909
Chicken,CRBC_150127,772,262,667,248,911
Chicken,CRBC_150127,779,260,622,241,910
Chicken,CRBC_150127,747,259,642,255,910
Chicken,CRBC_150127,758,260,660,236,909
Chicken,CRBC_150127,804,257,663,246,909
Chicken,CRBC_150127,782,259,643,245,909
Chicken,CRBC_150127,813,258,664,234,908
Chicken,CRBC_150127,756,262,618,222,909
Chicken,CRBC_150127,758,262,650,240,909
Chicken,CRBC_150127,779,259,648,248,909
Chicken,CRBC_150127,743,259,626,250,910
Chicken,CRBC_150127,763,261,638,243,909
Chicken,CRBC_150127,765,259,629,233,909
Chicken,CRBC_150127,799,260,666,240,909
Chicken,CRBC_150127,788,259,655,236,910
Chicken,CRBC_150127,817,256,642,244,909
Chicken,CRBC_150127,832,256,660,244,909
Chicken,CRBC_150127,720,271,634,253,912
Chicken,CRBC_150127,794,259,643,230,909
Chicken,CRBC_150127,762,259,596,126,908
Chicken,CRBC_150127,770,262,665,221,909
Chicken,CRBC_150127,749,261,647,235,909
Chicken,CRBC_150127,766,261,671,232,910
Chicken,CRBC_150127,824,257,639,238,909
Chicken,CRBC_150127,778,259,647,238,910
Chicken,CRBC_150127,770,258,604,227,909
Chicken,CRBC_150127,812,260,664,231,908
Chicken,CRBC_150127,857,405,681,460,964
Chicken,CRBC_150127,805,257,674,233,909
Chicken,CRBC_150127,726,265,643,234,909
Chicken,CRBC_150127,815,257,657,236,909
Chicken,CRBC_150127,824,257,641,236,909
Chicken,CRBC_150127,804,258,624,246,909
Chicken,CRBC_150127,779,259,668,220,908
Chicken,CRBC_150127,784,259,619,221,910
Chicken,CRBC_150127,757,258,649,216,909
Chicken,CRBC_150127,836,256,651,248,909
Chicken,CRBC_150127,772,261,646,233,909
Chicken,CRBC_150127,770,260,658,250,910
Chicken,CRBC_150127,779,259,788,4,909
Chicken,CRBC_150127,792,260,642,218,908
Chicken,CRBC_150127,802,259,660,227,908
Chicken,CRBC_150127,785,258,645,221,908
Chicken,CRBC_150127,780,261,662,232,909
Chicken,CRBC_150127,788,257,650,251,909
Chicken,CRBC_150127,755,263,650,239,909
Chicken,CRBC_150127,788,259,653,239,909
Chicken,CRBC_150127,807,258,608,249,909
Chicken,CRBC_150127,766,260,664,241,909
Chicken,CRBC_150127,788,258,656,253,909
Chicken,CRBC_150127,781,259,661,238,909
Chicken,CRBC_150127,769,261,617,224,909
Chicken,CRBC_150127,755,261,654,235,909
Chicken,CRBC_150127,724,266,616,244,910
Chicken,CRBC_150127,751,260,639,200,909
Chicken,CRBC_150127,775,260,656,241,909
Chicken,CRBC_150127,760,261,648,238,910
Chicken,CRBC_150127,815,256,632,236,909
Chicken,CRBC_150127,825,258,658,248,909
Chicken,CRBC_150127,750,258,613,113,908
Chicken,CRBC_150127,760,257,647,239,910
Chicken,CRBC_150127,782,258,654,251,909
Chicken,CRBC_150127,824,256,660,237,909
Chicken,CRBC_150127,819,258,628,230,908
Chicken,CRBC_150127,739,260,667,206,909
Chicken,CRBC_150127,797,258,673,231,908
Chicken,CRBC_150127,795,259,634,235,909
Chicken,CRBC_150127,781,260,642,230,910
Chicken,CRBC_150127,768,259,637,233,909
Chicken,CRBC_150127,780,258,665,233,908
Chicken,CRBC_150127,689,270,646,186,910
Chicken,CRBC_150127,820,258,667,228,909
Chicken,CRBC_150127,735,265,702,244,910
Chicken,CRBC_150127,771,259,637,240,909
Chicken,CRBC_150127,801,258,645,246,909
Chicken,CRBC_150127,807,258,638,227,908
Chicken,CRBC_150127,772,259,666,231,909
Chicken,CRBC_150127,753,261,649,246,910
Chicken,CRBC_150127,811,259,662,238,908
Chicken,CRBC_150127,799,259,646,233,908
Chicken,CRBC_150127,799,258,624,230,909
Chicken,CRBC_150127,801,257,638,229,910
Chicken,CRBC_150127,782,260,650,236,909
Chicken,CRBC_150127,844,403,715,484,964
Chicken,CRBC_150127,805,259,644,239,909
Chicken,CRBC_150127,783,261,666,248,909
Chicken,CRBC_150127,775,260,619,240,909
Chicken,CRBC_150127,789,256,654,228,910
Chicken,CRBC_150127,809,258,681,235,909
Chicken,CRBC_150127,790,258,656,243,909
Chicken,CRBC_150127,780,260,693,234,910
Chicken,CRBC_150127,738,265,677,236,910
Chicken,CRBC_150127,807,258,653,242,910
Chicken,CRBC_150127,748,261,652,240,910
Chicken,CRBC_150127,756,257,657,227,909
Chicken,CRBC_150127,750,260,650,232,909
Chicken,CRBC_150127,779,259,623,246,909
Chicken,CRBC_150127,787,257,664,172,908
Chicken,CRBC_150127,783,257,669,240,909
Chicken,CRBC_150127,756,264,677,248,910
Chicken,CRBC_150127,812,258,660,233,910
Chicken,CRBC_150127,620,262,636,60,908
Chicken,CRBC_150127,710,258,641,177,910
Chicken,CRBC_150127,799,259,652,236,909
Chicken,CRBC_150127,806,256,653,235,910
Chicken,CRBC_150127,775,256,654,240,910
Chicken,CRBC_150127,779,258,635,207,908
Chicken,CRBC_150127,785,258,622,226,909
Chicken,CRBC_150127,798,257,656,248,909
Chicken,CRBC_150127,764,261,635,238,910
Chicken,CRBC_150127,810,257,651,236,909
Chicken,CRBC_150127,792,258,617,246,909
Chicken,CRBC_150127,788,258,667,233,910
Chicken,CRBC_150127,769,257,650,236,908
Chicken,CRBC_150127,799,260,631,237,909
Chicken,CRBC_150127,774,259,653,247,909
Chicken,CRBC_150127,752,258,651,181,909
Chicken,CRBC_150127,797,259,670,228,909
Chicken,CRBC_150127,761,261,627,241,909
Chicken,CRBC_150127,792,260,647,246,909
Chicken,CRBC_150127,764,259,675,239,910
Chicken,CRBC_150127,818,258,637,230,908
Chicken,CRBC_150127,807,259,601,237,909
Chicken,CRBC_150127,829,259,650,232,908
Chicken,CRBC_150127,799,258,643,241,909
Chicken,CRBC_150127,792,259,655,233,908
Chicken,CRBC_150127,782,259,663,246,908
Chicken,CRBC_150127,756,262,632,248,909
Chicken,CRBC_150127,844,445,702,461,963
Chicken,CRBC_150127,761,259,654,241,910
Chicken,CRBC_150127,818,258,667,242,908
Chicken,CRBC_150127,809,260,660,236,910
Chicken,CRBC_150127,786,256,634,212,909
Chicken,CRBC_150127,765,258,678,231,908
Chicken,CRBC_150127,798,258,674,233,908
Chicken,CRBC_150127,806,259,666,234,909
Chicken,CRBC_150127,750,264,629,237,909
Chicken,CRBC_150127,787,258,644,210,908
Chicken,CRBC_150127,777,258,679,237,910
Chicken,CRBC_150127,705,260,653,234,911
Chicken,CRBC_150127,791,259,635,234,909
Chicken,CRBC_150127,826,257,634,232,909
Chicken,CRBC_150127,808,258,641,246,910
Chicken,CRBC_150127,728,267,668,251,910
Chicken,CRBC_150127,686,266,658,241,910
Chicken,CRBC_150127,743,263,671,266,910
Chicken,CRBC_150127,788,259,670,239,909
Chicken,CRBC_150127,802,259,643,222,909
Chicken,CRBC_150127,786,259,662,252,910
Chicken,CRBC_150127,814,259,638,232,908
Chicken,CRBC_150127,791,259,667,246,909
Chicken,CRBC_150127,747,264,638,245,910
Chicken,CRBC_150127,775,261,704,241,909
Chicken,CRBC_150127,785,259,629,235,909
Chicken,CRBC_150127,786,258,656,232,908
Chicken,CRBC_150127,822,472,721,461,964
Chicken,CRBC_150127,778,262,682,235,910
Chicken,CRBC_150127,782,260,648,234,908
Chicken,CRBC_150127,788,258,670,232,909
Chicken,CRBC_150127,830,258,652,235,910
Chicken,CRBC_150127,772,259,684,242,909
Chicken,CRBC_150127,732,261,656,205,909
Chicken,CRBC_150127,749,262,667,246,910
Chicken,CRBC_150127,785,258,638,246,909
Chicken,CRBC_150127,714,267,652,250,911
Chicken,CRBC_150127,767,260,668,250,909
Chicken,CRBC_150127,748,258,642,227,909
Chicken,CRBC_150127,808,259,618,239,909
Chicken,CRBC_150127,821,256,626,241,908
Chicken,CRBC_150127,760,261,641,243,909
Chicken,CRBC_150127,863,347,709,478,953
Chicken,CRBC_150127,804,257,635,246,909
Chicken,CRBC_150127,784,260,650,237,910
Chicken,CRBC_150127,760,259,652,245,909
Chicken,CRBC_150127,790,259,655,235,910
Chicken,CRBC_150127,773,260,633,249,909
Chicken,CRBC_150127,735,260,666,226,910
Chicken,CRBC_150127,790,259,659,230,908
Chicken,CRBC_150127,780,258,681,235,910
Chicken,CRBC_150127,797,258,662,238,909
Chicken,CRBC_150127,659,251,614,51,908
Chicken,CRBC_150127,822,401,659,494,955
Chicken,CRBC_150127,756,263,647,235,909
Chicken,CRBC_150127,787,260,656,231,909
Chicken,CRBC_150127,788,256,666,243,909
Chicken,CRBC_150127,785,257,656,231,908
Chicken,CRBC_150127,760,261,656,242,910
Chicken,CRBC_150127,725,259,646,166,909
Chicken,CRBC_150127,777,260,610,228,909
Chicken,CRBC_150127,759,258,658,248,910
Chicken,CRBC_150127,827,256,655,235,908
Chicken,CRBC_150127,789,257,655,236,909
Chicken,CRBC_150127,761,261,652,245,910
Chicken,CRBC_150127,778,256,661,222,910
Chicken,CRBC_150127,823,257,677,239,909
Chicken,CRBC_150127,781,260,674,241,910
Chicken,CRBC_150127,794,260,655,235,909
Chicken,CRBC_150127,774,260,646,239,909
Chicken,CRBC_150127,800,257,639,230,910
Chicken,CRBC_150127,773,255,653,242,910
Chicken,CRBC_150127,810,416,713,447,951
Chicken,CRBC_150127,793,256,640,239,909
Chicken,CRBC_150127,682,256,596,103,909
Chicken,CRBC_150127,788,259,668,244,909
Chicken,CRBC_150127,771,259,648,235,910
Chicken,CRBC_150127,773,260,640,245,909
Chicken,CRBC_150127,817,257,634,244,909
Chicken,CRBC_150127,744,259,635,197,908
Chicken,CRBC_150127,792,258,664,235,909
Chicken,CRBC_150127,790,255,641,238,910
Chicken,CRBC_150127,805,255,643,250,909
Chicken,CRBC_150127,783,258,635,246,909
Chicken,CRBC_150127,691,263,651,251,911
Chicken,CRBC_150127,749,261,680,251,910
Chicken,CRBC_150127,793,260,648,228,909
Chicken,CRBC_150127,801,258,668,234,909
Chicken,CRBC_150127,817,257,619,235,909
Chicken,CRBC_150127,747,260,661,223,909
Chicken,CRBC_150127,768,258,638,236,909
Chicken,CRBC_150127,728,259,627,244,910
Chicken,CRBC_150127,792,258,678,228,909
Chicken,CRBC_150127,785,260,661,229,908
Chicken,CRBC_150127,775,259,624,224,909
Chicken,CRBC_150127,834,441,736,483,967
Chicken,CRBC_150127,871,325,681,511,945
Chicken,CRBC_150127,815,259,630,231,909
Chicken,CRBC_150127,740,258,674,210,910
Chicken,CRBC_150127,778,256,648,240,910
Chicken,CRBC_150127,795,258,643,241,910
Chicken,CRBC_150127,745,263,666,238,909
Chicken,CRBC_150127,781,259,658,234,909
Chicken,CRBC_150127,736,257,667,249,911
Chicken,CRBC_150127,751,256,652,219,908
Chicken,CRBC_150127,807,259,635,235,909
Chicken,CRBC_150127,759,259,636,239,908
Chicken,CRBC_150127,831,257,632,237,909
Chicken,CRBC_150127,784,256,649,230,910
Chicken,CRBC_150127,733,264,649,244,910
Chicken,CRBC_150127,824,256,663,248,908
Chicken,CRBC_150127,733,258,661,206,909
Chicken,CRBC_150127,794,258,655,237,909
Chicken,CRBC_150127,705,266,654,234,910
Chicken,CRBC_150127,766,260,662,240,910
Chicken,CRBC_150127,777,257,632,245,910
Chicken,CRBC_150127,755,260,628,240,909
Chicken,CRBC_150127,799,259,637,232,909
Chicken,CRBC_150127,742,261,659,225,909
Chicken,CRBC_150127,786,257,664,251,910
Chicken,CRBC_150127,795,394,724,498,967
Chicken,CRBC_150127,790,259,626,246,909
Chicken,CRBC_150127,833,257,630,249,909
Chicken,CRBC_150127,779,258,659,232,909
Chicken,CRBC_150127,810,259,679,225,908
Chicken,CRBC_150127,822,257,628,236,909
Chicken,CRBC_150127,778,261,659,242,909
Chicken,CRBC_150127,692,265,658,248,911
Chicken,CRBC_150127,769,259,638,242,910
Chicken,CRBC_150127,805,258,597,226,908
Chicken,CRBC_150127,801,258,633,237,909
Chicken,CRBC_150127,765,258,639,249,910
Chicken,CRBC_150127,801,258,718,229,908
Chicken,CRBC_150127,779,255,632,230,910
Chicken,CRBC_150127,781,257,691,239,909
Chicken,CRBC_150127,799,258,635,222,908
Chicken,CRBC_150127,803,258,619,230,909
Chicken,CRBC_150127,767,260,645,240,910
Chicken,CRBC_150127,760,259,628,245,910
Chicken,CRBC_150127,805,257,658,229,909
Chicken,CRBC_150127,734,260,650,221,909
Chicken,CRBC_150127,792,259,659,237,909
Chicken,CRBC_150127,805,257,608,238,909
Chicken,CRBC_150127,780,259,621,233,910
Chicken,CRBC_150127,763,259,659,230,909
Chicken,CRBC_150127,787,258,648,228,908
Chicken,CRBC_150127,718,260,661,242,910
Chicken,CRBC_150127,714,259,624,183,910
Chicken,CRBC_150127,791,260,641,222,909
Chicken,CRBC_150127,763,259,679,227,911
Chicken,CRBC_150127,823,257,628,239,909
Chicken,CRBC_150127,764,363,723,311,927
Chicken,CRBC_150127,785,258,665,238,909
Chicken,CRBC_150127,817,257,631,231,908
Chicken,CRBC_150127,739,261,657,247,909
Chicken,CRBC_150127,757,259,629,138,909
Chicken,CRBC_150127,779,257,655,236,911
Chicken,CRBC_150127,759,259,693,236,909
Chicken,CRBC_150127,798,256,661,250,909
Chicken,CRBC_150127,786,261,613,224,909
Chicken,CRBC_150127,812,256,647,241,909
Chicken,CRBC_150127,777,258,673,236,909
Chicken,CRBC_150127,717,264,658,231,910
Chicken,CRBC_150127,784,260,629,233,908
Chicken,CRBC_150127,820,256,638,238,909
Chicken,CRBC_150127,721,254,657,163,909
Chicken,CRBC_150127,788,258,651,223,908
Chicken,CRBC_150127,794,257,625,266,909
Chicken,CRBC_150127,775,259,632,234,908
Chicken,CRBC_150127,756,258,688,246,910
Chicken,CRBC_150127,785,259,647,243,909
Chicken,CRBC_150127,782,260,621,240,909
Chicken,CRBC_150127,766,257,661,236,910
Chicken,CRBC_150127,804,255,635,232,909
Chicken,CRBC_150127,798,257,640,228,908
Chicken,CRBC_150127,768,262,662,231,909
Chicken,CRBC_150127,776,258,655,238,909
Chicken,CRBC_150127,790,257,658,236,911
Chicken,CRBC_150127,797,255,616,224,910
Chicken,CRBC_150127,823,430,718,474,962
Chicken,CRBC_150127,774,258,643,244,910
Chicken,CRBC_150127,718,265,636,240,910
Chicken,CRBC_150127,804,259,660,229,908
Chicken,CRBC_150127,812,258,650,222,908
Chicken,CRBC_150127,785,257,627,233,909
Chicken,CRBC_150127,781,257,650,242,909
Chicken,CRBC_150127,807,258,657,240,909
Chicken,CRBC_150127,831,256,665,248,909
Chicken,CRBC_150127,722,262,675,226,910
Chicken,CRBC_150127,764,258,639,238,908
Chicken,CRBC_150127,813,257,625,234,909
Chicken,CRBC_150127,782,258,659,239,909
Chicken,CRBC_150127,855,387,697,499,966
Chicken,CRBC_150127,806,256,632,232,909
Chicken,CRBC_150127,808,257,640,245,908
Chicken,CRBC_150127,723,257,647,125,908
Chicken,CRBC_150127,787,257,662,247,909
Chicken,CRBC_150127,808,258,663,245,909
Chicken,CRBC_150127,801,259,639,241,909
Chicken,CRBC_150127,768,258,674,252,910
Chicken,CRBC_150127,792,258,623,249,909
Chicken,CRBC_150127,637,259,609,1,900
Chicken,CRBC_150127,792,258,645,236,909
Chicken,CRBC_150127,786,260,626,239,909
Chicken,CRBC_150127,734,263,669,253,909
Chicken,CRBC_150127,785,258,652,242,909
Chicken,CRBC_150127,809,259,660,225,908
Chicken,CRBC_150127,778,261,641,242,910
Chicken,CRBC_150127,822,257,608,241,909
Chicken,CRBC_150127,785,257,659,251,909
Chicken,CRBC_150127,763,259,657,234,908
Chicken,CRBC_150127,915,705,772,1023,982
Chicken,CRBC_150127,785,258,640,238,909
Chicken,CRBC_150127,775,259,694,227,909
Chicken,CRBC_150127,799,256,605,242,909
Chicken,CRBC_150127,834,256,627,242,908
Chicken,CRBC_150127,747,260,657,238,910
Chicken,CRBC_150127,812,257,648,232,909
Chicken,CRBC_150127,768,259,646,238,908
Chicken,CRBC_150127,802,256,669,230,910
Chicken,CRBC_150127,756,263,655,225,909
Chicken,CRBC_150127,732,254,639,206,910
Chicken,CRBC_150127,785,260,631,242,909
Chicken,CRBC_150127,729,261,665,248,909
Chicken,CRBC_150127,801,256,654,242,909
Chicken,CRBC_150127,791,258,693,235,909
Chicken,CRBC_150127,811,257,686,242,909
Chicken,CRBC_150127,765,259,651,235,909
Chicken,CRBC_150127,743,256,663,236,909
Chicken,CRBC_150127,792,257,655,249,910
Chicken,CRBC_150127,732,259,649,185,909
Chicken,CRBC_150127,770,257,656,250,909
Chicken,CRBC_150127,807,258,660,240,909
Chicken,CRBC_150127,813,258,647,232,909
Chicken,CRBC_150127,754,260,661,246,909
Chicken,CRBC_150127,788,258,633,237,910
Chicken,CRBC_150127,801,256,671,231,910
Chicken,CRBC_150127,765,260,647,237,909
Chicken,CRBC_150127,786,258,662,233,910
Chicken,CRBC_150127,804,257,625,240,909
Chicken,CRBC_150127,778,258,670,224,910
Chicken,CRBC_150127,675,262,684,262,911
Chicken,CRBC_150127,789,257,687,234,909
Chicken,CRBC_150127,777,257,639,247,910
Chicken,CRBC_150127,729,259,664,177,909
Chicken,CRBC_150127,767,259,637,225,909
