"FSC-A","FSC-W","SSC-A","DAPI-A","DAPI-W"
665,276,649,183,911
654,257,646,0,0
655,261,689,5,910
807,263,755,4,906
770,260,702,4,907
812,265,746,6,909
583,319,656,170,913
620,267,472,0,753
700,259,633,0,0
582,248,571,0,829
677,259,660,0,767
596,292,519,217,911
632,277,684,177,910
633,271,648,219,910
606,258,543,0,692
628,263,681,0,838
813,263,760,11,908
677,257,579,4,907
578,268,555,0,619
640,289,629,195,912
820,279,917,12,911
625,307,591,3,937
572,256,553,0,0
726,258,600,10,908
839,278,857,20,913
726,264,662,175,910
654,259,686,4,905
652,268,561,199,910
740,264,640,0,800
661,265,677,0,765
788,260,728,0,785
608,259,610,0,0
583,275,549,0,744
639,257,625,0,0
612,259,650,0,712
692,265,587,203,909
667,255,493,0,0
615,287,600,217,912
703,269,670,177,910
661,257,709,0,0
666,276,656,184,910
952,302,974,140,923
641,259,633,0,0
590,258,624,1,917
723,259,512,2,906
633,276,552,177,911
653,255,573,0,0
635,266,627,0,848
785,262,716,0,840
718,264,512,189,908
643,259,565,0,0
746,260,695,1,910
690,259,748,1,910
696,264,654,1,896
860,266,696,23,909
610,248,492,0,802
686,259,770,0,889
770,319,861,22,926
593,344,592,0,846
601,262,619,0,785
666,261,567,0,747
729,264,591,177,909
780,261,629,5,907
696,262,552,4,908
637,276,644,183,911
702,262,657,182,910
614,264,651,0,649
616,256,550,0,0
735,261,600,8,906
630,266,622,0,830
690,351,721,2,910
614,268,680,1,902
601,251,521,0,809
728,312,743,173,911
941,337,930,71,922
803,261,746,3,910
600,285,534,222,912
717,259,570,198,909
744,262,632,1,894
860,277,807,11,911
589,281,652,0,670
685,259,523,0,0
739,260,705,0,0
658,261,583,202,910
595,262,556,1,900
646,256,525,1,916
753,261,618,4,909
766,261,668,6,909
833,268,976,21,910
609,249,635,1,925
649,277,635,183,911
786,260,708,0,818
955,389,973,184,928
631,259,566,0,607
854,267,840,1,905
608,269,532,204,910
834,270,773,6,910
618,279,607,0,912
825,266,860,1,899
626,262,576,2,900
760,261,620,2,904
637,264,615,3,905
781,272,768,1,904
626,269,489,189,910
866,266,665,5,906
714,260,711,0,0
742,259,705,4,909
659,254,534,0,784
775,262,777,6,908
582,260,523,0,773
589,265,658,1,912
688,257,606,3,904
756,263,560,197,909
695,271,667,180,910
726,260,696,4,910
764,266,732,12,911
618,252,623,2,905
632,252,697,1,897
824,300,755,426,917
595,266,542,0,0
800,271,844,6,908
590,270,518,221,910
595,264,554,1,907
613,255,598,2,908
843,263,778,9,908
726,268,866,10,909
677,286,667,378,912
752,261,685,2,905
933,322,1023,55,921
933,304,986,68,919
576,252,560,0,757
650,271,611,193,910
604,264,528,0,767
686,257,566,1,908
681,443,699,187,911
602,266,555,0,804
777,262,659,0,907
667,257,642,0,0
611,285,624,0,777
640,259,599,0,0
648,253,531,0,893
769,260,687,0,808
592,249,636,0,766
647,271,639,165,910
599,296,575,180,912
583,257,576,0,0
652,267,566,3,905
883,284,874,15,915
600,257,564,0,0
740,263,778,9,909
799,405,793,420,957
693,316,704,0,892
705,261,653,0,861
628,263,577,0,0
579,263,607,0,0
594,263,538,3,909
730,259,630,0,0
653,252,622,0,0
652,259,523,0,811
660,290,755,159,910
808,264,750,3,905
600,251,615,1,905
690,277,683,151,911
692,264,744,1,908
693,269,659,180,909
605,262,546,0,716
623,276,570,204,911
589,263,596,0,0
610,276,598,190,910
891,294,835,24,914
713,258,850,1,879
647,256,734,0,0
586,259,608,0,846
654,268,651,0,0
580,249,507,0,878
653,297,661,181,911
729,261,676,0,702
595,253,578,0,869
712,256,501,0,869
674,270,543,194,909
584,245,498,0,822
592,266,530,1,892
825,313,777,179,909
910,323,902,151,919
827,273,756,22,913
803,264,730,4,910
793,281,814,7,913
721,261,780,5,911
723,273,665,409,911
673,262,555,0,716
709,271,662,173,909
670,257,616,5,907
774,318,846,178,911
589,279,530,1,920
653,253,608,2,911
1010,433,1023,854,941
701,262,651,1,884
782,265,785,7,909
613,260,521,132,909
899,272,941,42,911
631,254,562,0,0
594,265,876,0,897
765,262,743,2,908
720,261,660,176,908
680,260,763,13,907
568,286,591,0,816
705,261,815,3,905
728,261,595,2,908
755,262,752,10,907
656,255,576,2,906
669,266,650,182,910
637,252,630,0,0
690,258,638,0,778
585,275,684,9,914
590,258,560,0,0
672,258,775,2,907
823,262,761,24,908
694,261,571,1,910
612,269,663,0,895
1023,342,988,152,926
723,287,649,12,914
779,264,698,0,909
771,272,724,36,911
684,258,677,0,0
702,269,662,175,910
685,259,726,0,849
652,264,732,3,907
642,277,600,3,914
675,256,665,0,814
814,274,824,33,910
597,257,524,0,806
695,260,502,0,647
657,319,711,182,933
626,270,617,198,911
737,263,632,176,908
742,261,614,2,904
595,294,548,1,914
698,260,549,10,908
582,280,572,0,804
777,260,637,2,899
760,269,741,25,910
762,280,889,52,913
777,261,683,0,920
881,295,808,12,914
763,268,692,0,818
606,253,494,0,892
601,260,585,2,912
603,291,634,0,883
584,253,550,0,0
608,272,527,1,924
712,275,677,154,910
691,262,498,0,908
684,271,636,186,910
627,261,596,0,806
667,290,634,183,910
738,261,786,2,908
759,267,706,7,908
741,260,581,2,904
593,247,601,1,909
671,255,622,1,908
603,259,601,0,0
700,266,621,183,909
646,257,558,0,0
660,282,659,187,911
767,368,740,1,895
687,329,697,0,0
755,259,582,3,904
608,254,524,0,817
785,263,779,0,0
589,261,518,0,877
596,247,613,0,807
759,265,675,186,909
642,261,593,1,896
588,251,681,1,898
756,262,664,8,906
907,287,897,27,914
605,261,536,0,0
831,262,712,0,904
663,259,724,1,888
616,261,645,1,902
628,263,454,1,904
718,280,873,9,910
690,266,585,198,910
679,259,583,5,907
602,260,678,0,0
708,262,580,1,894
663,258,667,1,907
736,263,662,2,912
567,267,506,1,894
604,253,738,0,885
575,257,513,0,822
668,259,581,0,649
725,272,704,175,911
740,261,561,1,912
646,259,623,0,834
743,261,584,1,909
726,262,612,7,905
646,306,610,414,911
581,263,546,0,888
631,279,582,203,910
686,264,677,0,932
582,266,528,0,846
709,300,705,10,915
885,274,857,18,912
734,265,732,0,0
669,255,547,0,0
593,239,561,0,897
625,261,642,2,907
708,266,611,177,909
790,264,678,2,910
704,258,715,0,833
597,261,552,0,808
713,269,824,4,908
722,263,572,177,908
748,259,733,0,0
695,261,597,0,0
781,263,654,2,905
664,255,640,3,907
704,267,608,192,909
611,250,641,0,0
577,258,560,0,0
615,266,700,0,0
736,259,656,0,0
789,262,705,0,626
650,264,525,0,868
751,261,624,0,795
664,291,630,413,912
828,263,791,12,910
627,289,611,196,912
712,267,625,172,909
637,265,690,6,905
583,263,506,0,0
625,272,615,207,910
701,278,678,397,912
668,263,569,0,740
571,269,379,1,902
687,292,612,384,912
626,266,504,207,909
565,257,516,0,0
751,265,801,6,907
686,270,555,206,910
749,258,680,0,823
869,272,947,41,911
592,261,661,1,884
652,264,656,0,0
830,267,682,9,911
640,286,675,403,913
671,281,650,187,912
641,277,657,178,912
717,310,688,309,911
794,260,755,8,906
861,275,811,19,912
652,273,637,214,910
586,298,734,2,945
645,258,543,0,782
683,265,587,199,910
832,294,973,60,914
609,323,617,0,802
770,263,517,158,908
812,272,984,22,910
761,263,827,2,907
781,259,707,0,883
720,260,651,0,0
963,348,933,519,988
668,309,788,16,915
601,252,597,0,0
680,259,589,1,918
804,268,754,27,913
573,262,571,0,788
589,275,559,193,912
762,262,747,8,910
596,266,561,0,0
636,252,551,0,0
599,264,553,0,0
709,281,721,175,911
614,255,640,0,0
749,261,728,10,908
767,267,793,4,908
675,262,681,0,853
731,258,608,0,840
766,262,739,0,840
630,275,625,16,908
730,271,662,7,911
723,261,579,186,909
804,265,771,5,918
707,274,597,187,911
611,307,617,188,914
714,263,648,1,906
679,278,740,6,910
609,252,553,2,904
891,299,906,82,913
651,260,601,0,879
638,263,644,0,0
677,262,609,3,909
730,260,598,0,696
737,258,678,0,0
598,260,513,0,819
682,265,579,0,698
624,249,664,1,909
752,259,656,0,0
641,262,568,0,0
601,252,535,0,659
678,263,653,0,919
835,283,860,8,911
682,265,610,1,888
675,263,768,0,898
838,266,672,3,911
621,261,602,0,787
584,288,557,203,911
616,262,478,0,890
735,257,729,5,910
842,267,821,20,910
591,260,536,0,852
826,261,629,20,908
705,259,570,0,664
588,276,640,0,834
660,306,631,399,913
1000,309,911,73,923
812,287,787,0,907
576,253,598,0,0
858,413,921,85,935
592,252,521,1,908
747,258,689,5,909
731,266,638,197,909
814,263,857,1,914
701,256,577,0,0
680,289,657,355,928
704,261,526,201,908
600,267,488,0,833
677,260,598,0,0
657,271,608,190,911
703,260,584,1,902
579,297,718,181,914
710,257,625,0,771
662,256,593,4,908
617,280,639,209,911
695,258,538,0,0
690,277,644,174,910
711,262,636,0,0
685,269,602,181,909
594,261,543,0,902
743,263,721,0,0
615,255,617,0,876
620,260,581,1,908
764,261,731,4,908
630,263,490,0,888
698,258,607,1,900
612,268,540,2,910
633,281,582,171,910
716,259,593,0,725
580,292,667,204,915
751,266,781,4,912
673,261,562,1,895
626,260,434,0,765
692,258,585,2,911
794,262,710,5,908
783,262,679,7,907
722,283,845,18,910
749,261,586,4,909
749,266,678,8,908
672,258,521,0,902
627,259,576,1,908
721,261,565,4,908
614,272,545,206,910
647,261,501,0,924
732,261,555,2,906
626,265,547,213,910
666,258,515,2,901
657,283,632,191,911
683,260,575,0,0
741,262,934,3,908
725,258,582,0,0
874,284,946,52,911
661,262,534,2,907
591,278,600,196,910
687,257,571,0,0
612,260,550,0,901
669,278,610,185,910
595,263,550,0,871
928,289,890,19,913
638,261,573,0,830
693,263,589,0,0
804,271,754,25,910
737,260,685,5,909
715,265,520,196,909
656,273,650,171,909
606,250,578,0,0
694,261,651,4,903
675,277,694,0,0
727,261,644,2,906
736,263,605,198,909
796,263,731,13,908
681,255,545,0,802
571,247,687,1,903
595,256,552,0,782
637,284,584,0,0
729,265,622,168,910
598,262,641,0,747
634,260,656,3,903
604,267,599,0,0
647,260,546,0,828
684,253,539,0,669
697,268,739,0,808
638,269,672,23,910
699,259,612,4,908
674,260,657,0,848
664,260,560,0,822
577,265,529,0,853
732,265,618,187,908
648,267,542,3,910
695,261,684,1,893
735,261,600,2,901
719,262,550,195,909
824,261,785,14,909
586,245,512,0,747
577,300,620,1,920
923,302,1010,59,914
619,263,654,2,899
610,256,622,0,845
726,261,721,0,845
724,260,724,0,877
656,259,691,1,902
778,260,614,5,904
673,255,691,0,870
676,260,554,0,723
682,262,648,3,903
680,259,558,0,775
710,263,584,1,903
617,262,716,92,909
666,263,613,3,907
756,265,605,181,909
784,261,709,6,910
696,260,607,0,0
615,258,688,2,910
924,314,870,72,924
751,259,711,2,905
615,271,541,0,887
828,266,738,20,909
616,267,619,0,704
830,287,974,23,914
827,265,817,11,910
635,262,499,1,886
882,275,878,35,914
676,263,571,183,909
685,263,572,5,910
669,271,564,198,910
728,260,553,0,0
739,260,620,8,909
694,273,644,188,910
856,325,1018,72,921
586,256,519,0,0
643,271,629,197,910
767,261,655,0,869
887,286,929,24,914
781,268,849,8,907
682,260,659,0,0
878,272,773,3,914
691,259,661,1,900
666,256,673,0,0
652,273,597,185,909
699,261,568,5,906
565,270,600,0,902
608,288,610,201,911
798,266,781,10,911
779,271,780,56,912
823,268,679,36,909
710,261,510,98,906
653,263,591,0,869
801,270,859,22,910
701,261,520,1,894
615,260,554,0,0
684,259,653,1,906
747,269,623,184,909
594,254,609,0,0
638,260,638,0,0
602,257,559,3,908
608,266,523,1,906
764,263,674,0,0
702,259,646,0,915
616,258,425,1,902
656,278,667,186,911
681,278,706,63,910
735,261,628,0,787
637,259,578,0,0
626,309,744,178,912
654,264,671,0,0
620,272,542,6,908
742,258,607,0,0
785,266,767,0,894
780,263,526,4,907
755,276,778,6,910
910,308,1023,42,924
604,277,654,193,911
836,282,825,31,915
815,277,869,24,911
856,280,740,2,913
575,265,606,1,896
697,258,579,3,904
783,262,743,3,907
682,266,667,171,909
587,264,542,0,0
696,285,685,378,912
584,276,575,1,903
623,254,650,0,880
614,248,574,1,898
728,256,657,0,784
588,273,590,0,748
588,248,389,1,904
664,256,516,5,908
634,257,561,1,912
894,317,975,49,918
730,271,643,179,910
640,254,420,4,907
702,259,671,5,905
710,261,608,5,910
640,284,632,0,875
688,259,577,0,851
724,263,717,2,909
574,273,616,0,0
723,261,678,2,908
594,266,454,0,920
708,259,700,2,900
685,268,572,205,909
593,256,527,0,755
817,264,743,7,909
686,258,684,2,906
648,254,610,0,647
770,261,695,2,905
613,259,730,3,904
663,252,610,0,846
623,265,589,200,910
716,265,549,188,909
692,264,655,0,0
594,272,577,0,815
653,269,685,185,910
621,262,585,0,0
579,260,652,0,773
624,260,603,0,917
643,254,629,0,750
686,254,671,4,907
730,259,754,1,903
717,260,589,1,916
663,260,678,0,879
652,274,585,199,910
669,258,560,0,828
810,264,791,1,910
722,260,615,0,0
718,262,644,0,850
695,264,660,182,911
735,259,650,0,688
696,261,821,1,913
772,260,669,0,907
643,262,575,179,909
720,267,612,191,909
580,259,536,0,0
640,256,577,0,0
762,314,795,117,910
662,276,589,185,910
850,287,983,13,912
648,283,657,173,910
696,279,635,377,911
694,260,533,1,906
618,345,655,3,934
613,289,568,0,0
880,364,1007,129,927
710,267,539,201,909
711,279,643,403,911
843,274,890,79,911
597,251,476,0,0
631,249,719,5,905
751,290,671,408,911
641,266,572,2,909
801,375,740,1,916
631,254,507,0,836
597,257,540,0,703
682,263,606,3,913
742,261,703,1,904
663,273,688,179,913
811,265,774,7,907
742,258,644,0,900
740,561,793,152,912
640,255,577,1,895
667,293,639,409,912
605,261,577,0,887
745,260,661,0,706
606,263,670,1,903
708,256,595,0,796
697,264,682,1,890
745,260,676,2,908
741,260,649,1,905
694,271,738,6,909
731,262,722,4,909
728,262,665,175,909
837,290,902,148,914
597,259,540,0,794
773,259,656,0,0
695,269,734,0,859
635,277,743,179,913
702,265,575,194,909
636,263,602,0,909
826,266,763,4,911
581,254,535,0,0
590,270,491,198,910
639,260,550,1,903
709,264,636,0,729
796,263,724,5,909
645,264,657,0,0
656,258,688,0,0
650,260,678,1,916
706,260,914,2,906
752,506,853,1,947
588,253,541,0,835
811,263,763,4,910
603,252,552,0,0
645,259,563,0,866
672,271,609,192,909
751,266,639,179,909
573,273,563,0,818
570,262,592,0,738
634,257,619,0,830
613,267,560,0,879
568,250,567,0,706
764,262,701,0,882
595,264,670,0,0
666,277,782,2,903
619,258,640,0,884
594,262,544,0,0
634,264,452,4,906
695,260,578,0,703
799,262,604,7,907
624,273,530,214,910
747,266,770,3,907
583,250,595,0,842
669,267,533,196,909
736,262,586,1,901
710,269,586,178,910
624,265,457,3,905
653,256,585,0,852
632,257,532,0,886
761,270,850,3,911
693,258,655,0,717
699,267,610,185,909
710,258,689,2,899
595,304,627,195,916
717,260,738,1,911
796,266,757,4,912
751,261,725,7,909
844,292,849,0,893
816,267,795,7,908
646,258,628,1,909
805,263,791,10,907
643,279,645,196,911
715,272,673,404,912
583,268,606,0,876
642,253,563,0,0
972,330,1023,457,921
661,267,558,205,909
648,305,640,445,913
587,255,702,1,894
683,272,647,173,909
711,263,610,198,909
689,258,555,1,906
586,240,455,0,830
674,272,574,199,909
657,260,593,1,900
645,309,725,190,912
664,366,608,2,939
675,264,579,197,909
647,282,593,406,913
647,294,636,0,0
596,257,670,0,0
699,267,736,175,909
591,265,601,0,835
604,256,543,0,785
757,260,576,5,907
719,262,644,0,0
611,256,621,0,828
669,266,562,186,910
789,275,809,8,909
661,261,568,0,0
739,267,706,1,898
655,255,673,4,905
792,264,712,43,908
601,260,508,0,0
776,260,664,4,911
634,252,552,4,907
914,325,867,32,925
659,266,634,178,909
613,261,525,1,886
757,260,667,5,910
634,255,518,0,735
701,261,591,0,828
695,279,693,172,911
612,258,595,1,905
608,272,607,0,830
727,257,613,0,904
669,259,496,1,913
684,265,529,197,909
664,262,554,0,893
667,256,605,0,864
694,271,582,184,909
720,282,669,1,912
671,255,614,2,907
803,268,923,11,911
621,256,700,2,910
793,263,651,3,908
694,276,665,174,910
825,269,816,18,910
644,256,554,0,639
691,262,610,8,909
656,259,532,0,846
729,265,574,196,909
619,262,550,0,906
700,260,555,0,790
599,260,624,0,788
712,272,718,12,910
592,269,645,0,0
699,260,601,0,818
620,276,595,192,911
676,267,609,180,909
702,233,666,171,909
768,262,587,186,908
690,261,599,1,878
592,264,589,203,911
699,261,587,0,0
582,269,583,0,772
622,252,572,0,0
755,260,504,4,907
642,265,611,0,820
754,261,619,4,910
632,266,610,0,874
647,263,598,1,892
617,253,586,1,908
586,291,502,215,911
625,281,619,198,910
670,254,674,2,898
587,274,532,2,912
670,282,720,0,881
576,263,559,1,904
834,320,705,6,921
742,266,687,0,885
666,255,758,1,908
634,265,628,0,755
682,257,560,1,905
804,278,814,10,911
705,259,720,1,905
797,277,738,11,911
619,258,528,0,881
623,263,626,0,785
862,306,930,28,915
651,264,516,1,910
852,264,784,7,909
640,262,623,0,848
661,263,564,210,910
707,257,572,2,907
842,263,771,3,910
649,257,562,0,830
643,275,581,196,909
858,289,922,35,916
611,255,583,0,0
754,268,711,0,0
570,255,595,0,767
599,250,579,0,738
681,273,682,164,909
651,281,769,170,911
805,262,578,182,908
598,259,558,0,0
704,266,549,188,910
903,350,801,234,924
577,260,613,0,895
627,260,570,0,811
702,265,621,198,910
836,299,905,48,916
607,259,708,1,907
762,262,625,182,909
718,261,624,1,903
694,257,676,1,910
790,261,791,6,909
663,257,569,0,0
638,256,566,1,896
769,263,860,5,908
733,261,616,0,830
684,257,545,0,801
613,258,670,1,910
729,265,613,193,909
627,262,676,1,904
778,268,732,28,909
818,267,847,6,907
667,255,517,1,876
562,301,786,3,925
622,251,555,0,843
845,285,905,61,915
721,264,675,156,908
755,284,672,211,910
911,291,744,20,920
646,290,605,198,909
681,256,634,4,904
934,292,889,50,918
627,258,536,0,0
678,260,686,0,0
629,245,563,3,909
668,258,706,1,894
777,260,611,183,908
664,277,632,182,911
614,249,598,1,892
575,267,478,0,0
672,270,677,182,911
592,250,469,0,0
594,262,676,6,908
699,262,586,182,909
638,273,582,202,910
745,259,685,5,908
753,259,743,12,908
641,288,694,203,914
626,264,542,189,909
830,264,700,4,909
637,263,532,0,798
822,265,728,10,909
586,298,649,2,906
657,267,712,5,910
596,250,572,0,0
730,258,656,1,904
637,270,585,207,910
684,254,620,0,0
591,270,597,0,0
584,262,661,0,779
599,258,574,1,896
572,274,579,205,910
712,259,540,1,910
616,281,578,189,910
649,268,602,178,912
643,260,535,0,815
652,260,447,2,907
663,260,590,0,735
735,260,720,1,902
747,262,871,2,905
867,352,861,25,927
739,264,636,172,909
623,251,455,1,878
779,261,698,17,908
604,259,535,0,0
620,284,673,167,911
662,276,669,184,910
779,270,831,0,850
784,261,653,2,906
708,256,620,4,905
601,251,561,0,835
690,260,666,1,899
645,258,597,1,908
894,295,950,440,926
775,277,748,19,912
770,274,877,11,909
574,251,498,0,908
841,267,761,20,908
673,264,589,0,647
640,262,564,0,834
686,258,711,3,905
921,307,1023,46,921
639,263,609,0,738
798,267,634,4,908
582,266,636,2,904
597,271,544,0,886
680,256,597,0,837
735,261,515,192,908
808,268,790,20,911
777,262,726,5,905
674,259,684,3,905
617,254,614,0,904
713,265,648,177,910
869,298,956,56,916
812,264,691,2,905
593,309,620,197,912
728,265,553,193,908
775,261,721,0,843
743,261,644,0,0
725,266,606,177,910
597,252,580,0,0
693,264,477,202,909
918,321,1020,154,928
818,303,884,2,914
596,263,537,0,0
599,253,573,0,0
636,255,674,0,860
769,261,745,2,908
944,296,877,84,925
688,259,565,0,696
722,259,615,5,907
591,241,608,0,0
653,267,639,0,0
622,256,534,0,755
737,260,610,0,860
579,257,638,1,907
799,260,654,7,910
708,262,651,1,896
605,262,554,0,0
636,257,604,0,898
786,261,707,0,808
826,267,759,20,910
585,307,638,192,913
661,268,618,196,909
695,262,695,183,910
657,272,598,208,910
576,256,537,0,0
708,266,617,184,909
757,266,633,171,909
628,281,604,204,911
738,260,752,1,905
635,285,710,169,911
651,261,651,3,904
766,270,645,3,923
822,324,766,7,919
755,260,722,0,0
593,256,565,0,0
702,259,657,3,914
908,288,927,107,917
734,318,654,165,909
839,267,782,18,909
602,259,584,3,903
726,258,720,1,901
620,262,627,2,904
637,262,515,0,0
717,259,706,2,906
707,263,498,1,902
622,276,616,205,911
800,287,906,13,914
750,259,571,1,950
827,269,824,18,910
621,268,479,0,879
797,262,759,2,907
771,263,678,2,916
728,262,653,141,908
763,266,745,9,910
838,273,828,54,911
775,266,744,3,907
926,321,883,78,922
774,266,682,7,909
595,263,567,2,903
667,265,630,0,890
811,283,939,15,913
743,260,653,2,905
757,260,619,6,908
696,268,618,186,909
662,272,730,3,910
784,261,660,0,802
588,277,435,2,911
723,266,577,199,908
579,256,716,2,904
644,275,535,206,910
693,273,611,197,909
740,262,713,5,909
720,274,638,415,911
834,286,942,147,913
724,257,630,0,0
770,259,700,0,0
615,250,515,0,0
833,304,1023,27,913
812,269,677,22,910
694,264,821,11,906
679,288,637,418,913
620,260,573,0,850
694,267,606,1,901
672,271,759,0,0
838,262,715,5,909
679,272,630,192,909
710,268,583,190,910
829,287,957,68,915
576,262,586,1,904
815,264,756,14,910
722,260,609,0,0
586,287,582,222,912
779,262,619,0,882
789,268,788,5,907
840,286,928,52,914
617,257,553,3,907
623,250,557,0,851
638,253,583,4,907
700,261,618,0,940
683,262,677,0,876
602,248,558,0,0
889,692,864,242,927
614,261,559,0,723
590,255,660,0,807
686,258,648,3,907
681,307,851,1,912
669,270,570,193,910
692,263,562,1,922
682,258,535,0,846
591,254,557,0,0
631,292,614,225,918
588,258,491,2,902
622,259,378,1,907
670,266,534,202,910
704,262,616,184,909
656,259,603,3,910
639,266,755,0,885
603,257,611,0,860
848,289,975,32,912
984,358,1023,50,921
648,256,659,3,907
636,269,619,182,915
693,291,649,28,914
657,268,585,182,909
716,259,555,1,904
664,282,646,175,911
707,310,831,0,920
717,260,602,0,909
766,268,738,4,909
674,259,579,0,847
690,257,623,0,877
741,268,846,4,908
623,265,633,0,840
761,296,794,13,914
876,435,890,41,951
823,266,720,4,908
687,258,599,2,906
637,264,509,0,870
667,260,558,0,808
622,253,624,0,0
586,264,525,0,0
624,256,600,0,768
796,259,668,8,907
690,267,526,211,910
674,277,728,0,0
617,254,491,0,857
628,256,726,3,908
590,253,556,0,0
638,267,620,171,910
668,268,527,216,909
813,265,719,0,836
583,260,491,0,905
599,274,539,0,824
759,260,752,11,910
604,263,610,0,864
717,265,765,2,913
617,257,627,0,796
597,257,701,6,907
629,280,622,0,898
628,252,809,0,836
636,258,532,0,809
665,281,598,423,911
735,269,630,5,910
791,260,669,0,0
790,271,756,7,908
810,270,776,10,908
615,290,585,199,912
650,263,730,3,907
874,339,907,39,929
704,269,901,34,909
589,296,622,190,911
753,261,855,2,904
642,326,812,1,883
704,261,555,1,904
634,275,665,174,910
703,262,518,0,0
580,269,616,1,901
680,261,613,3,907
735,263,698,4,905
623,264,498,0,763
740,262,589,0,912
657,260,543,1,904
721,261,612,0,0
677,263,642,4,907
748,271,719,9,909
676,261,639,0,0
659,258,470,0,848
704,264,712,0,749
745,278,710,171,910
673,278,570,200,910
608,250,542,0,0
630,269,593,0,763
624,256,566,0,872
699,264,642,176,909
823,281,822,104,916
617,247,563,3,903
614,254,617,1,916
572,315,593,217,914
741,262,592,5,908
716,259,741,9,908
633,279,642,0,721
587,259,408,1,913
693,256,551,1,920
619,255,667,97,908
632,269,604,39,909
751,259,645,0,799
679,275,640,193,911
658,276,629,184,910
596,263,597,2,910
689,259,524,1,895
586,250,460,3,901
802,261,811,4,908
628,282,579,1,896
613,265,563,0,862
593,259,642,0,0
636,256,547,0,0
790,268,779,8,910
590,254,496,0,898
795,286,848,16,913
874,289,935,88,915
770,285,709,9,909
631,261,517,2,909
631,258,555,0,0
698,265,829,3,909
789,332,821,237,921
745,260,665,2,906
604,275,575,3,907
743,265,676,189,909
889,330,937,39,919
698,260,603,0,839
602,263,597,0,0
787,262,618,2,906
598,263,606,0,0
635,267,657,0,0
631,283,600,197,915
