"FSC-A","FSC-W","SSC-A","DAPI-A","DAPI-W"
626,252,548,0,0
794,264,695,0,0
739,257,749,0,0
587,250,549,0,0
797,313,735,0,0
707,258,606,0,0
696,258,599,0,0
671,261,603,0,0
649,274,556,183,910
763,257,632,0,0
793,257,687,0,0
707,275,694,179,911
652,255,545,0,781
691,276,672,184,910
645,255,566,0,839
815,261,729,0,0
681,255,580,0,629
768,270,675,0,0
618,254,527,0,0
810,259,707,0,0
813,260,751,0,0
602,276,589,0,0
576,243,561,0,0
679,253,566,0,0
624,254,572,0,0
811,263,788,0,0
648,274,702,0,902
914,281,910,0,867
614,263,531,0,618
807,260,698,0,0
782,257,675,0,870
792,415,698,0,856
754,268,698,0,793
804,261,731,0,765
786,261,685,0,0
660,254,556,0,0
698,255,582,0,0
669,257,613,0,0
721,258,627,0,761
803,260,696,0,745
605,254,575,0,0
670,256,577,0,0
702,252,581,0,0
598,249,524,0,0
654,256,563,0,0
755,258,642,0,0
712,261,573,0,721
809,263,778,0,0
665,262,518,0,816
714,258,651,0,0
618,268,540,177,910
620,253,547,0,669
718,260,607,0,0
618,261,541,0,864
629,256,538,0,0
811,260,718,0,0
587,244,523,0,0
611,249,526,0,0
593,247,609,0,0
771,259,667,0,0
696,261,589,186,910
684,255,581,0,0
681,260,589,0,0
797,260,684,0,0
792,259,677,0,0
789,259,688,0,842
578,243,530,0,0
791,268,909,6,908
676,309,654,1,911
650,349,594,0,765
672,256,580,0,0
733,267,640,0,0
737,260,597,0,0
588,264,491,166,909
650,257,560,0,0
741,259,634,0,0
597,259,531,0,0
778,259,655,0,0
694,261,581,0,843
630,266,548,0,844
816,274,773,1,912
758,263,629,0,872
590,254,512,0,0
726,258,606,0,0
623,299,699,187,920
689,282,587,194,910
603,252,504,0,0
603,262,567,173,910
586,265,541,0,0
747,257,497,2,907
894,278,904,0,889
594,258,535,0,0
867,399,817,1,921
794,261,671,0,0
778,261,649,0,0
687,257,721,0,653
745,266,801,7,909
810,265,740,0,900
810,264,738,0,0
600,249,536,0,0
643,258,620,8,907
606,261,531,0,0
643,281,601,180,913
718,263,607,0,0
585,263,525,0,0
822,267,860,0,874
654,253,567,0,830
726,257,690,0,830
613,256,531,0,731
579,261,520,0,0
808,261,725,0,0
658,292,604,188,913
699,259,590,0,0
634,249,550,0,0
760,261,641,0,0
627,257,551,0,0
583,260,545,1,903
778,264,644,186,909
724,269,631,176,910
611,267,553,0,813
677,274,621,186,910
632,257,543,0,801
568,248,599,0,0
742,267,654,182,910
728,257,660,4,911
671,258,582,0,0
620,257,529,0,836
625,255,540,0,811
594,257,613,1,911
664,276,696,0,885
581,245,527,0,0
620,254,451,0,637
951,305,958,1,905
592,256,528,0,0
769,260,652,0,745
674,258,588,0,0
663,275,590,0,0
595,254,545,0,0
711,253,616,0,0
577,248,517,0,0
654,257,575,0,851
595,245,529,0,889
722,256,606,0,784
746,260,620,0,0
666,258,580,0,0
690,259,573,0,853
790,259,683,0,865
775,266,777,0,0
663,257,586,0,733
619,258,536,0,0
693,258,596,0,861
706,464,598,363,967
626,255,526,0,0
657,256,549,0,889
575,264,511,0,0
617,252,584,0,688
698,268,660,187,910
751,259,618,0,639
710,256,664,0,863
622,278,615,162,911
630,255,546,0,0
627,262,569,0,0
891,278,906,0,912
651,263,571,0,851
723,261,609,0,796
760,262,635,0,0
580,251,521,0,863
823,270,756,12,910
770,260,614,2,905
714,262,645,1,913
605,259,535,0,825
647,258,541,1,920
861,342,879,73,922
849,468,941,577,961
652,254,560,0,0
646,266,614,5,908
713,266,662,182,909
780,258,658,0,0
619,251,548,0,0
606,268,645,186,911
718,254,599,0,0
853,265,732,7,906
601,262,528,0,0
681,278,616,0,0
620,253,529,0,0
722,269,658,188,910
580,300,589,0,713
814,265,673,5,913
606,274,586,143,911
763,269,653,22,908
784,274,735,5,912
740,261,689,2,898
644,255,557,0,0
792,259,703,0,0
760,260,644,0,0
675,266,593,0,0
722,262,638,0,0
636,262,545,0,819
592,251,541,0,0
650,338,789,3,919
752,261,615,0,0
705,260,613,0,0
573,258,518,0,0
750,258,641,0,0
694,291,708,175,912
798,287,712,1,920
681,256,599,2,898
594,262,587,0,0
695,260,669,4,904
616,267,533,0,0
789,309,837,1,907
632,254,549,0,0
808,262,699,0,0
606,251,514,0,0
738,259,628,0,0
746,258,634,0,851
786,265,825,0,896
612,258,538,0,0
590,259,484,1,912
709,258,608,0,0
793,264,700,0,0
630,251,619,2,901
693,263,609,3,906
787,261,698,4,907
590,253,549,0,0
788,259,660,0,0
705,259,603,0,0
720,259,608,0,0
607,254,528,0,759
741,258,624,0,0
762,259,647,0,808
800,265,785,0,884
664,292,702,185,913
631,262,553,170,910
584,254,549,0,0
664,255,666,1,913
609,271,634,0,826
667,257,575,0,0
609,281,558,0,671
757,298,650,0,0
718,259,613,0,0
810,282,766,0,839
645,280,797,1,895
575,261,574,0,0
674,261,575,0,0
807,261,747,0,0
629,273,547,199,910
680,254,583,0,839
583,249,525,0,0
588,307,613,0,0
928,291,934,1,904
803,261,701,0,633
631,271,570,0,851
706,260,598,0,0
669,265,709,3,913
716,258,618,0,0
637,471,590,0,0
683,257,583,0,713
663,272,570,186,911
704,262,597,0,870
616,294,570,178,911
648,265,591,0,0
753,259,645,0,836
