"FSC-A","FSC-W","SSC-A","DAPI-A","DAPI-W"
763,263,646,0,887
613,258,551,0,907
609,248,523,0,771
585,264,535,0,816
567,284,624,2,909
604,281,817,3,913
666,264,550,207,910
760,259,629,0,0
589,248,560,1,924
789,265,626,5,910
626,290,679,202,913
580,249,530,0,0
762,267,772,7,908
750,274,809,5,939
811,260,704,0,0
637,256,554,0,906
728,284,778,5,943
608,276,620,1,907
809,261,717,0,0
810,262,540,9,909
690,276,572,404,912
595,266,449,0,907
790,259,678,0,676
692,281,753,8,910
758,260,622,0,755
745,260,625,0,824
754,259,646,0,0
628,276,601,200,912
655,249,513,0,747
718,261,610,0,0
582,267,502,0,0
663,260,580,0,892
660,255,522,1,910
579,284,595,0,771
682,269,610,0,808
593,251,496,0,0
594,273,675,1,882
808,261,693,0,0
782,272,644,9,910
606,311,645,204,912
649,301,666,0,899
611,261,532,0,927
659,258,566,0,846
798,261,624,5,907
705,257,596,0,837
729,261,593,0,0
637,379,572,209,911
754,267,631,205,911
657,264,564,0,929
639,269,490,213,910
704,269,700,184,910
597,275,558,1,913
711,261,594,0,0
584,253,606,3,904
716,266,602,0,0
710,256,597,0,0
702,262,598,0,0
814,261,715,0,0
769,259,623,0,0
625,285,579,225,914
642,270,590,198,911
801,270,705,8,937
691,264,576,8,909
689,255,582,0,0
727,259,604,0,0
590,247,523,0,0
717,259,609,0,773
609,288,622,0,847
611,299,638,1,901
701,260,577,0,0
673,260,594,0,0
684,262,556,0,834
606,259,545,0,815
664,257,569,0,847
789,263,671,4,911
673,259,642,1,911
614,287,553,204,912
768,415,683,80,910
612,262,530,0,0
852,267,742,211,910
751,265,624,0,0
580,248,527,0,0
619,266,571,0,0
587,297,648,211,914
656,260,565,0,0
645,270,608,0,798
783,273,671,6,913
661,296,661,197,912
582,261,524,0,0
777,259,646,0,0
631,294,554,204,911
803,261,669,7,909
604,246,498,0,0
770,262,588,4,906
745,287,668,0,894
594,252,535,0,0
659,254,640,0,658
689,258,588,0,0
860,429,804,16,959
693,286,853,1,936
798,268,814,0,781
589,254,537,0,0
720,258,597,0,0
596,272,514,200,910
699,266,657,199,910
787,259,604,4,906
643,262,553,0,0
829,270,812,0,885
570,261,599,0,0
746,339,663,0,904
671,262,555,0,0
581,247,537,0,896
771,260,641,0,883
621,255,450,0,868
741,258,607,0,0
827,274,883,5,908
599,241,516,0,0
680,255,582,0,0
652,263,560,0,0
667,266,494,211,910
590,287,650,0,0
616,255,478,199,910
777,259,639,0,0
644,262,553,0,0
672,265,568,0,0
605,337,726,3,934
658,267,542,214,909
647,251,523,0,843
591,262,535,0,755
804,260,695,0,893
673,273,589,0,0
644,266,507,219,910
757,258,629,0,0
651,267,702,2,907
692,284,722,194,910
660,251,553,0,0
812,263,699,0,916
777,258,646,0,0
630,260,524,210,910
599,256,536,0,0
641,260,548,0,0
754,261,634,0,0
755,258,631,0,0
643,261,597,0,0
805,261,568,5,909
635,261,656,98,909
793,261,683,0,848
768,258,590,0,882
777,259,550,4,905
668,262,548,4,907
701,257,645,0,777
607,268,674,177,911
629,253,510,0,0
589,270,483,212,911
648,273,636,0,899
619,309,594,0,864
606,279,618,202,911
654,269,675,390,912
794,259,670,0,0
795,260,667,0,838
682,259,560,0,867
617,262,536,0,0
734,260,620,0,893
608,266,535,1,917
607,261,536,0,806
619,268,634,11,908
769,259,661,0,876
600,251,582,0,900
638,256,558,0,763
610,249,520,0,0
627,276,565,213,911
852,344,793,36,920
598,277,509,213,911
690,268,612,205,909
610,258,519,0,0
821,271,724,12,911
576,296,572,215,913
754,260,622,0,0
748,259,648,0,818
773,307,807,0,602
764,261,616,5,909
690,261,625,0,813
793,259,669,0,0
620,255,575,0,742
636,268,609,207,912
665,270,600,1,890
820,262,663,0,670
765,260,647,0,808
632,258,533,0,0
588,255,516,0,0
800,262,687,0,0
725,259,594,0,0
777,261,668,4,914
764,261,630,0,783
613,287,575,2,915
812,259,703,0,0
640,258,554,0,0
748,257,604,0,0
590,251,468,1,896
609,309,561,0,902
571,302,553,211,912
798,261,679,0,811
680,254,569,0,0
673,259,516,202,909
781,259,647,0,716
635,271,473,213,910
664,286,594,217,910
714,263,590,0,0
708,270,584,412,912
808,265,705,0,836
733,257,607,0,0
588,241,592,0,0
620,256,595,1,912
707,327,771,9,917
767,261,626,0,0
591,255,511,0,0
642,261,544,0,863
588,244,558,1,907
605,301,675,8,913
671,257,571,0,0
625,262,564,0,0
668,252,547,0,0
730,261,486,4,907
688,258,574,0,0
810,261,742,2,915
607,266,514,0,0
728,259,618,0,0
776,259,624,0,654
719,261,604,0,667
622,261,600,205,911
621,257,527,0,0
726,260,593,0,0
723,266,777,1,925
752,260,599,0,0
707,255,613,0,770
651,261,595,0,916
814,262,697,0,882
616,261,497,0,784
600,269,641,0,846
647,271,539,203,910
573,267,573,0,853
717,259,617,0,703
674,258,592,0,0
583,300,606,195,912
637,260,573,0,648
782,261,533,5,910
587,261,569,1,901
718,259,602,0,647
701,256,615,0,0
612,244,660,1,895
769,299,739,17,918
715,266,635,203,909
614,265,579,217,911
589,253,399,1,899
801,275,774,1,909
599,263,590,0,0
775,262,640,0,0
769,258,638,2,905
595,257,600,0,830
723,260,595,0,866
619,287,550,212,910
612,258,591,1,905
732,329,644,11,912
849,363,896,4,936
717,257,598,0,0
696,264,592,0,904
609,258,530,0,893
598,261,539,0,923
805,266,719,0,894
813,261,731,0,813
724,262,605,0,824
619,261,661,1,903
678,259,555,0,851
633,274,529,214,911
803,270,709,0,924
648,260,462,1,895
660,258,551,0,0
809,262,728,0,899
808,280,685,0,0
627,261,542,0,791
631,258,516,0,0
659,292,697,204,916
635,255,521,0,0
597,249,523,0,815
744,260,609,0,0
705,259,570,0,0
587,270,558,221,911
785,260,580,6,908
630,272,552,210,911
812,265,767,0,861
666,262,567,0,799
689,259,750,2,907
657,260,543,0,0
619,259,458,0,0
802,261,556,5,910
844,323,821,73,917
876,284,754,189,911
590,292,569,172,914
720,258,599,0,888
649,291,747,160,910
661,275,649,196,910
663,272,512,214,910
822,264,664,11,909
579,249,582,2,907
799,261,616,3,909
634,253,391,3,904
641,257,575,0,916
628,259,539,0,0
601,266,670,0,894
789,258,652,0,0
666,268,629,210,911
818,263,734,0,0
740,260,634,0,747
773,261,561,5,909
699,270,577,357,911
669,266,580,204,910
710,260,577,0,0
740,328,651,198,910
682,255,551,0,0
822,273,801,23,909
646,274,547,218,911
593,261,518,0,816
646,266,635,2,908
589,368,563,190,910
935,335,890,277,923
721,262,602,0,780
606,259,591,0,0
610,305,698,206,913
813,262,670,7,909
701,259,584,0,698
679,270,551,214,910
649,287,608,1,907
748,260,641,0,0
639,272,474,209,910
685,256,574,0,0
732,257,575,4,906
584,263,653,0,0
811,266,787,0,0
796,267,820,0,0
627,280,666,5,909
660,258,538,0,0
675,290,651,208,910
704,285,652,175,914
802,267,820,0,859
627,295,560,0,0
731,260,613,0,0
662,254,563,0,0
642,247,652,0,0
813,261,708,0,0
576,272,519,0,0
702,255,568,0,0
753,259,620,0,0
695,397,641,1,908
774,259,666,0,823
648,277,655,201,910
789,285,700,95,908
624,256,530,0,0
645,256,662,4,905
651,299,730,177,911
655,276,572,209,910
687,254,582,0,0
799,268,657,0,0
625,280,569,207,910
623,314,614,204,915
728,262,619,0,0
587,253,512,0,891
664,278,622,209,911
806,265,769,0,793
800,264,663,9,909
684,262,583,0,606
781,268,805,0,803
804,269,771,6,909
767,268,613,3,914
617,256,545,0,626
703,272,636,1,941
642,288,695,1,909
753,269,709,179,909
813,263,756,0,0
806,276,695,13,953
724,258,591,1,906
695,259,587,0,0
636,281,631,192,911
684,269,598,213,910
759,259,607,0,0
903,358,920,286,946
583,254,593,2,902
756,260,633,0,0
650,264,576,0,0
781,276,731,211,910
583,254,526,0,852
740,262,640,0,0
785,264,724,0,0
582,265,508,0,0
611,271,524,0,846
763,259,627,0,773
647,260,542,0,0
580,245,478,0,0
698,254,571,0,740
751,260,614,0,0
723,259,599,0,0
691,274,685,3,914
729,257,609,0,0
591,255,600,0,0
582,259,523,0,0
607,258,516,0,633
692,257,571,0,0
687,418,738,0,879
742,264,636,213,909
829,282,729,14,913
803,284,692,210,910
679,278,576,422,913
656,258,568,0,887
660,279,610,216,910
611,274,509,211,910
772,261,606,4,908
710,299,717,11,914
685,259,569,0,0
778,259,640,0,0
703,271,734,0,0
860,286,912,8,914
887,359,1023,46,928
621,289,633,203,911
633,261,524,0,0
761,266,673,0,0
720,262,610,0,0
770,313,835,432,914
632,286,699,201,911
592,265,623,0,897
650,258,593,0,0
657,266,646,202,909
766,262,592,6,911
581,278,508,0,808
784,266,800,0,867
802,268,790,0,631
735,256,600,0,796
652,253,570,0,0
753,261,513,3,908
674,257,642,0,0
707,258,586,0,0
674,264,653,203,910
745,278,652,1,897
705,261,624,0,853
803,260,678,0,1023
672,263,541,0,0
799,262,742,0,745
570,291,581,0,864
624,251,538,0,0
654,256,551,0,0
709,269,646,1,915
623,255,682,96,909
714,263,607,191,909
771,262,671,5,907
864,299,838,42,914
649,279,608,212,910
687,273,568,208,909
632,258,673,0,0
765,259,640,0,0
813,281,771,0,874
746,266,620,213,913
617,265,640,0,0
803,264,763,0,0
694,256,516,1,898
675,260,567,0,0
695,288,684,197,910
579,257,521,0,0
627,253,595,0,0
609,255,633,33,912
804,289,744,0,0
810,262,717,0,0
731,256,622,0,0
776,260,655,0,0
811,261,709,0,0
708,285,700,8,921
595,297,604,210,913
680,260,422,1,910
608,254,707,1,914
647,258,545,0,0
656,291,641,2,924
791,259,643,0,0
628,408,539,1,901
681,256,585,0,863
647,336,681,8,932
620,255,469,2,907
775,362,739,12,927
590,257,523,0,836
688,261,577,0,846
725,257,616,0,0
596,267,485,0,0
769,259,656,0,0
731,260,634,0,0
809,262,684,0,879
597,254,521,0,0
616,251,517,0,0
800,260,693,0,900
768,265,655,0,0
624,268,524,0,0
839,261,720,9,926
592,256,646,0,894
687,263,528,0,0
813,260,711,0,874
726,278,757,195,910
631,256,657,11,908
800,261,729,0,0
609,288,723,4,926
595,286,743,200,912
610,252,520,0,0
794,260,575,4,902
694,265,641,3,906
753,260,639,0,908
595,255,507,0,0
733,269,675,428,912
672,272,601,213,910
689,263,600,0,858
600,294,581,202,911
726,259,613,0,811
856,285,908,17,955
679,269,682,208,910
722,266,848,0,908
661,256,551,0,0
769,259,635,0,0
888,334,895,2,922
667,261,573,0,0
629,257,539,0,0
670,304,744,183,912
750,260,605,0,0
596,258,676,3,908
743,265,609,199,909
796,262,550,6,911
645,263,592,1,890
614,268,552,208,910
591,275,601,2,903
597,272,530,0,0
588,250,500,0,784
811,261,724,0,786
653,269,545,211,910
757,258,609,0,0
663,253,581,0,0
786,278,691,10,915
652,267,564,0,887
684,263,588,0,0
691,266,643,1,898
619,264,502,1,918
693,258,584,0,812
609,276,569,215,910
717,262,594,0,0
602,264,614,1,889
602,273,608,199,910
778,260,634,0,0
583,311,632,165,912
699,262,507,0,788
592,266,512,0,833
673,262,690,0,0
780,261,653,0,0
748,259,627,0,0
647,264,570,0,820
753,265,672,165,909
653,257,533,0,865
796,262,606,4,907
801,262,725,0,878
598,254,476,0,803
658,256,553,0,830
803,262,698,0,0
595,272,526,0,818
646,258,565,0,0
615,255,517,0,0
617,256,521,0,816
637,282,575,200,910
660,265,552,0,707
806,262,608,9,908
810,279,691,24,910
904,468,927,250,974
644,262,545,0,0
701,258,567,0,0
814,261,725,0,0
770,265,583,4,904
604,251,478,0,0
802,260,696,0,876
681,280,554,423,911
670,365,659,5,930
707,269,633,202,910
741,275,673,11,912
814,264,678,1,913
611,269,608,1,910
596,293,592,218,911
756,260,629,0,888
582,265,528,0,837
740,264,805,7,907
779,260,619,0,0
811,265,807,37,909
665,271,668,188,911
632,266,543,0,631
745,260,615,0,607
645,255,546,0,0
741,258,615,0,0
610,287,592,214,912
616,256,656,3,910
592,270,539,210,911
746,261,614,0,0
617,293,581,211,912
641,345,717,0,920
808,262,746,0,931
710,260,595,0,0
816,261,724,0,0
628,256,544,0,0
601,250,530,0,759
604,257,597,0,0
679,255,589,0,0
813,261,731,0,889
788,259,657,0,821
691,258,560,0,0
796,262,670,0,791
648,264,467,1,910
684,263,581,0,0
773,262,560,5,910
614,255,543,0,0
680,272,631,0,927
655,256,558,0,621
592,312,664,209,912
592,278,589,212,912
784,265,717,0,856
700,264,655,2,916
630,258,675,0,894
595,292,526,0,0
589,263,511,0,0
703,258,597,0,639
634,303,616,0,901
664,265,630,0,844
776,327,760,0,855
725,261,614,0,889
836,443,807,0,901
660,273,640,196,911
574,281,631,76,910
731,284,737,199,910
696,262,561,0,838
693,260,592,0,865
670,262,559,0,0
614,265,457,0,819
797,261,686,0,900
780,260,666,0,902
741,262,608,0,855
613,260,526,0,876
751,301,635,0,0
810,261,709,0,0
601,290,692,196,915
661,269,614,204,910
670,252,577,0,0
717,259,571,0,818
624,258,456,0,853
792,264,638,5,912
859,278,790,342,941
764,261,644,0,737
640,280,516,212,910
689,278,663,161,913
630,258,529,0,0
607,259,567,0,0
718,255,592,0,0
799,259,669,0,0
714,262,502,1,918
633,264,478,216,910
679,268,699,193,911
685,382,613,210,911
713,259,586,0,0
594,258,504,0,853
674,276,641,197,910
651,260,534,0,0
655,264,587,0,882
717,263,581,205,910
596,260,570,2,903
762,347,637,211,909
725,261,601,0,0
655,315,645,196,911
759,261,667,1,916
668,263,565,0,0
783,260,654,0,842
841,276,776,23,918
667,255,559,0,0
666,271,677,206,911
583,257,548,0,891
797,266,785,0,0
828,323,861,14,931
608,261,533,0,0
781,261,677,0,0
690,259,580,0,807
715,257,587,0,0
600,255,515,0,0
682,262,591,0,0
816,262,710,0,0
729,258,592,0,0
578,258,520,0,749
804,262,736,0,664
718,260,574,0,0
773,262,656,0,0
760,268,714,6,907
770,261,649,0,751
591,256,507,0,703
678,263,556,0,0
675,261,575,0,0
702,261,538,1,902
772,260,630,0,0
645,273,582,206,910
620,293,648,200,913
613,281,507,213,910
614,303,619,211,911
691,270,804,25,909
781,265,680,2,936
593,262,411,0,606
816,264,683,7,911
632,275,758,3,907
766,291,850,0,780
698,262,578,0,0
769,261,637,6,907
803,264,783,0,841
803,262,716,0,720
625,269,574,205,910
597,274,536,210,913
737,260,649,0,837
633,253,548,0,711
655,276,581,201,910
673,270,633,194,910
755,261,622,0,0
734,260,615,0,802
848,426,654,9,946
750,260,622,0,0
582,261,448,0,0
741,268,700,193,910
798,261,726,0,861
679,258,576,0,909
669,272,580,204,909
754,259,622,0,0
782,259,651,0,0
811,263,699,0,839
727,259,598,0,752
665,263,547,0,0
782,262,668,0,838
807,261,681,0,727
602,263,567,1,910
619,266,549,0,830
758,259,631,0,0
626,256,543,0,792
729,266,614,204,910
790,262,649,0,792
779,262,662,0,0
797,261,667,0,0
641,276,628,196,911
641,254,530,0,677
595,274,561,111,909
693,298,624,0,895
732,262,743,4,906
754,260,641,0,0
661,258,570,0,0
714,382,696,5,927
812,260,680,0,0
609,269,508,203,910
796,263,649,0,0
601,255,597,0,875
762,260,603,4,910
618,271,633,3,914
572,307,680,200,913
733,298,658,199,911
795,260,681,0,836
721,260,756,0,830
664,257,566,0,799
591,255,538,0,0
703,259,663,1,891
752,268,649,0,612
819,264,718,0,853
621,269,613,1,896
767,260,541,6,911
657,271,571,0,821
727,260,599,0,0
740,257,605,0,0
747,260,627,0,818
670,265,610,3,912
585,281,630,182,912
814,263,600,8,908
603,268,653,2,922
685,265,591,0,839
699,261,697,0,853
781,260,677,1,907
687,260,691,0,0
695,260,581,0,910
768,264,583,4,906
594,273,610,1,919
583,266,457,1,901
668,264,597,0,0
600,246,531,0,800
763,269,675,199,910
591,301,544,0,0
621,259,484,0,0
811,263,695,0,0
599,276,537,0,0
701,455,593,0,0
621,269,539,0,807
610,265,519,0,588
659,267,541,0,838
807,262,752,0,816
777,267,687,9,912
882,300,687,13,919
740,262,614,0,0
786,262,613,4,909
624,261,490,1,907
633,260,570,0,0
728,271,751,0,850
643,261,597,0,0
628,277,493,226,911
599,284,781,200,915
681,279,750,189,912
813,259,700,0,0
596,280,598,205,914
589,251,526,0,868
616,269,530,0,856
588,260,515,0,0
650,263,582,214,910
743,269,605,198,909
810,265,786,0,0
653,257,560,0,0
656,267,548,0,0
591,251,603,0,864
778,258,665,0,0
584,259,602,1,911
692,260,560,0,0
647,262,545,0,755
661,279,618,206,911
616,284,568,201,913
626,283,560,218,911
805,279,768,392,914
649,256,697,0,0
665,257,560,0,922
719,257,531,4,909
690,260,678,0,878
667,259,608,1,904
612,302,607,215,913
625,260,510,0,824
685,260,555,0,753
761,261,648,0,868
607,255,501,0,649
625,255,525,0,683
703,267,621,205,910
636,268,571,0,913
697,261,585,0,0
707,261,585,0,0
599,288,573,204,911
595,249,511,0,913
660,269,706,0,814
726,259,603,0,0
798,267,958,0,920
794,261,808,0,841
719,259,580,0,793
719,257,608,0,0
672,265,575,210,909
623,257,536,0,0
612,253,593,1,904
812,260,554,5,912
751,259,624,0,0
699,258,586,0,887
657,256,564,0,675
614,257,607,4,910
711,265,609,0,784
761,542,650,206,910
603,399,707,3,920
867,388,795,5,917
592,268,512,0,0
724,259,618,0,824
627,260,539,0,725
590,242,577,0,0
633,257,538,0,0
612,258,513,0,0
669,256,586,0,702
818,262,731,0,0
675,276,578,388,911
640,262,548,0,0
683,260,586,0,0
614,245,517,0,885
755,269,806,1,909
662,373,599,0,912
723,287,654,1,897
800,262,687,0,778
701,258,565,0,738
806,264,648,4,915
652,251,542,0,647
673,286,589,405,913
811,260,697,0,0
647,259,572,0,870
676,258,692,0,840
604,255,585,0,919
588,259,491,0,940
708,260,585,0,892
812,261,689,0,0
698,254,579,0,0
