"FSC-A","FSC-W","SSC-A","DAPI-A","DAPI-W"
857,310,837,4,925
666,258,665,0,841
825,283,789,20,912
623,258,608,0,0
722,268,679,183,910
589,251,513,0,773
581,248,510,0,0
728,276,711,17,913
704,265,628,187,910
707,267,540,425,910
627,256,564,0,0
593,259,562,0,0
585,244,655,0,863
613,263,504,0,862
878,297,968,81,915
709,263,651,0,895
672,272,573,192,910
632,274,570,199,910
612,255,543,0,0
586,256,617,2,900
735,303,639,190,910
593,276,632,10,914
650,274,502,4,907
665,259,529,0,816
674,268,782,2,908
848,305,707,21,917
737,259,733,1,899
694,283,609,430,911
801,261,608,5,907
597,254,443,0,813
650,264,627,4,908
631,259,463,2,908
602,272,597,2,900
606,264,604,0,0
696,272,689,185,910
692,259,477,0,904
588,257,415,0,0
710,262,616,0,0
668,275,570,0,898
625,262,676,0,889
587,257,525,0,0
855,271,871,17,910
686,320,699,196,912
625,259,633,0,793
601,259,603,0,871
785,287,730,14,915
666,258,403,0,747
591,264,528,0,0
716,264,643,172,909
775,263,678,6,908
675,284,645,40,913
764,265,700,10,908
697,265,701,4,911
784,289,796,17,915
578,261,539,0,833
588,261,554,0,811
646,445,573,0,0
628,257,598,0,0
761,540,844,188,915
629,256,564,0,0
665,291,604,426,912
657,261,647,4,911
631,259,561,0,845
758,259,710,13,906
998,339,1023,418,928
641,311,702,161,914
573,271,603,226,911
620,272,557,209,911
665,257,649,3,911
673,260,651,0,837
618,261,631,0,865
753,267,650,3,910
596,263,489,1,884
782,262,802,5,908
602,299,512,418,913
577,262,569,0,0
679,281,600,186,912
678,274,507,201,910
662,259,654,2,909
629,260,609,1,912
706,258,720,0,839
624,268,618,0,766
656,266,629,189,909
701,262,559,0,0
619,259,578,0,771
578,282,559,2,899
738,259,748,1,903
592,254,610,0,833
779,261,562,3,905
788,263,636,5,908
585,260,497,2,910
729,257,683,2,905
660,287,546,430,913
639,261,593,193,909
639,261,532,220,911
714,262,663,0,788
761,261,557,3,912
675,263,629,2,904
594,262,576,0,840
670,260,591,0,791
617,283,666,174,911
651,268,700,1,905
754,263,668,10,920
580,257,475,0,896
584,260,500,0,0
603,261,576,0,791
587,264,562,2,905
674,279,679,188,912
593,256,555,0,0
622,285,582,204,911
588,253,591,0,860
587,280,727,0,0
594,270,540,216,911
782,262,753,6,909
726,258,581,6,908
600,261,623,0,802
633,268,602,1,902
704,255,690,0,0
701,263,665,165,909
753,257,628,0,0
668,258,583,0,0
724,322,712,171,911
748,257,649,0,784
591,255,537,0,0
814,272,749,217,910
617,260,543,0,902
650,287,610,205,909
578,292,601,209,911
654,262,518,0,0
723,267,782,0,890
683,414,657,0,719
624,269,615,0,903
680,267,627,2,904
679,261,577,0,0
601,264,650,0,0
781,261,682,7,909
667,405,746,375,949
644,257,787,0,846
811,261,731,5,910
658,253,564,0,0
624,252,556,0,0
644,255,722,1,909
634,258,543,0,0
581,253,534,0,606
604,267,559,0,606
829,262,622,1,896
678,272,551,189,910
590,258,522,0,706
694,264,835,12,909
708,261,681,4,906
631,259,516,0,870
820,264,645,4,906
628,265,619,0,696
670,300,629,1,914
673,268,592,194,909
801,282,698,190,909
668,263,722,2,909
582,249,658,0,847
720,278,679,0,878
584,270,718,1,902
594,260,604,0,0
790,276,625,10,914
593,290,655,201,913
726,260,624,0,0
743,261,784,0,0
741,259,721,3,905
641,255,562,0,0
651,272,612,185,911
759,258,591,4,904
636,262,545,206,910
587,258,488,0,0
817,268,681,345,910
646,262,580,2,909
599,254,614,0,892
655,369,717,0,891
651,261,590,3,909
654,284,532,213,911
578,256,583,0,814
581,267,529,0,773
647,260,567,0,851
667,261,571,0,0
788,276,792,0,0
586,263,595,0,818
712,262,574,2,911
629,268,648,3,912
832,292,935,9,916
560,310,603,208,912
585,254,476,1,915
822,264,643,11,910
680,260,599,0,898
646,256,778,1,909
614,254,483,1,902
741,270,765,1,894
628,254,558,0,758
601,256,440,0,0
669,544,674,170,915
838,265,694,17,909
586,263,566,0,0
742,277,791,0,893
719,264,593,2,906
663,263,621,9,908
736,261,733,3,907
612,261,688,0,895
642,257,584,0,744
593,260,590,0,834
605,299,537,449,914
664,260,541,1,892
602,255,535,0,859
666,265,708,0,750
590,247,540,0,0
1011,368,1023,485,932
719,262,600,0,696
599,272,671,1,897
598,289,589,210,911
977,363,904,15,938
639,258,586,1,896
603,256,537,0,0
788,275,753,15,913
674,381,651,235,914
674,258,581,1,903
658,271,660,0,0
675,264,798,0,883
629,251,594,1,899
622,266,660,2,912
794,260,626,5,905
739,260,569,0,0
592,245,640,0,0
675,284,701,187,914
625,267,529,1,896
699,258,746,6,909
615,262,513,0,0
620,257,578,1,900
714,267,517,206,909
639,255,543,0,795
796,264,715,9,910
645,265,502,0,871
957,439,888,103,966
1023,703,975,330,987
647,261,590,4,907
664,260,522,0,0
666,273,606,201,911
681,283,667,2,926
581,266,541,2,908
643,266,544,2,917
574,286,476,224,911
673,257,565,1,909
648,258,635,59,909
584,261,681,5,907
681,259,703,2,910
635,258,629,1,890
745,262,725,1,892
655,267,795,107,919
644,287,569,425,912
696,253,594,0,0
672,262,563,0,878
583,270,617,4,909
642,268,554,443,911
642,289,662,141,914
647,254,432,1,901
659,257,605,0,0
945,305,857,1,915
599,278,664,0,858
649,262,671,9,906
796,264,858,5,912
639,263,684,1,903
597,263,595,0,745
600,278,559,188,911
591,260,634,0,0
577,261,516,0,0
636,254,519,0,835
756,267,819,6,913
677,284,556,387,911
725,262,624,1,899
691,294,651,0,802
587,326,622,196,913
739,259,714,0,845
683,261,698,0,932
602,277,641,0,792
766,263,580,5,907
736,263,808,0,833
582,269,551,0,897
644,260,569,0,790
653,255,630,4,904
590,263,565,0,808
621,284,643,187,912
715,275,710,149,912
582,252,671,1,897
636,262,593,0,0
599,276,597,0,827
785,262,571,4,905
667,259,561,0,0
665,262,604,2,910
720,262,695,0,922
730,262,557,0,870
628,262,503,0,800
603,260,564,0,0
734,262,692,3,910
650,259,596,1,907
592,282,516,2,911
675,278,531,436,911
570,264,495,0,757
713,260,616,0,785
745,287,612,414,916
737,260,591,0,0
656,266,518,207,910
662,257,589,1,903
593,274,585,0,0
640,394,735,6,1009
638,282,653,0,911
670,273,705,177,910
606,259,603,0,802
745,312,729,13,916
590,257,551,0,788
701,265,579,189,909
771,260,642,10,907
762,260,655,5,908
670,262,656,1,911
664,267,575,216,910
597,263,584,0,0
608,272,608,207,911
653,256,592,0,0
597,271,499,2,903
725,258,692,1,919
689,260,594,1,918
790,261,605,4,904
743,282,680,6,905
581,252,544,0,0
705,275,706,9,912
627,268,599,0,0
667,252,634,0,0
694,271,645,179,909
641,261,648,0,761
685,275,656,7,913
633,255,633,0,884
584,252,490,3,905
649,269,658,172,910
603,268,578,203,914
710,266,562,198,909
577,297,538,222,911
611,252,508,2,910
715,264,748,4,908
638,254,675,3,909
784,261,601,2,904
747,260,651,0,0
638,265,566,205,911
652,280,688,181,912
658,281,555,190,910
671,286,574,409,912
672,266,524,187,909
698,266,565,0,808
664,256,510,0,0
572,392,562,0,767
576,254,545,0,0
840,284,856,17,917
629,271,555,0,0
718,260,674,0,0
718,262,588,0,0
700,266,535,204,909
733,263,560,194,909
720,260,781,0,858
614,255,678,0,0
652,258,567,0,0
671,286,588,433,912
635,257,630,0,823
747,265,598,1,913
705,259,780,1,917
662,268,567,197,910
685,272,635,0,846
615,277,475,213,910
767,260,671,19,909
585,282,566,207,912
734,268,586,8,909
759,282,866,5,919
749,261,755,1,903
646,259,560,0,0
629,260,515,1,887
630,281,655,188,911
605,276,512,205,909
646,270,563,204,910
798,271,781,48,911
585,271,562,0,0
614,264,620,0,0
630,258,576,0,0
681,259,599,0,0
741,269,875,11,909
734,273,588,430,911
726,261,677,2,901
588,255,640,1,901
667,262,629,0,879
621,262,548,209,910
737,264,617,1,907
719,267,820,6,909
725,274,715,168,910
607,319,656,0,894
592,276,588,0,777
741,262,802,0,912
774,280,720,16,921
632,254,621,2,908
588,261,577,1,902
616,251,575,0,0
692,266,602,190,909
815,269,751,7,913
657,257,607,0,885
769,259,540,5,908
703,624,812,6,939
608,268,589,199,913
577,242,646,0,860
754,264,632,179,909
749,261,675,1,903
785,262,583,5,910
762,293,660,215,910
837,377,923,220,911
674,258,594,0,794
646,294,734,182,912
818,265,703,11,911
671,494,744,1,916
641,251,683,2,901
573,259,467,1,907
762,259,743,1,906
580,252,516,0,874
570,270,561,0,683
604,263,616,0,905
695,256,695,1,901
977,327,959,10,924
655,254,691,1,906
646,270,678,0,811
728,266,575,210,909
780,260,640,187,908
675,331,558,437,911
617,269,604,0,890
705,257,717,0,755
674,275,664,1,906
597,306,641,1,909
589,246,640,1,911
634,265,656,2,911
632,264,656,0,788
737,259,497,1,912
595,258,625,0,0
833,263,764,13,909
583,263,553,1,913
715,262,704,2,900
743,267,805,42,909
640,259,680,2,906
661,267,653,1,907
720,276,694,5,922
586,258,535,0,825
699,274,648,175,910
669,254,542,0,900
622,262,571,0,895
661,254,586,0,0
595,256,537,0,0
598,253,588,2,908
624,257,543,0,702
724,268,702,179,909
847,287,795,17,924
601,250,478,0,913
715,260,528,0,815
620,268,574,190,911
587,258,598,0,768
591,283,582,0,799
626,255,596,0,902
663,264,587,0,0
689,268,664,1,910
583,295,511,218,911
623,278,512,228,911
809,262,653,3,911
753,287,733,36,913
637,267,566,0,888
678,255,628,0,0
587,257,515,0,909
881,269,732,10,910
699,294,679,433,911
747,260,651,0,874
600,268,406,1,905
619,286,564,216,911
638,268,714,185,910
683,258,565,0,0
686,270,528,434,911
688,261,645,0,835
584,262,534,0,0
664,260,538,0,0
584,256,582,0,0
665,260,698,0,838
709,282,641,2,922
650,284,594,213,910
611,261,547,0,0
735,269,678,3,907
644,264,611,0,0
574,283,487,211,911
588,243,528,0,900
592,259,589,0,0
798,296,791,2,906
645,266,603,0,0
683,260,534,1,892
767,266,820,32,909
737,257,669,0,0
601,258,542,0,0
655,256,643,0,892
582,280,566,1,912
598,258,578,1,905
942,637,883,120,955
683,262,580,0,919
774,270,882,0,873
786,296,737,161,910
649,259,619,0,888
713,262,688,2,909
593,257,500,0,865
705,259,681,3,906
757,523,755,5,959
703,391,762,186,913
569,235,602,0,0
587,266,705,2,909
676,265,559,0,819
581,252,597,0,0
803,263,621,9,910
823,350,818,684,928
658,259,603,0,740
659,274,580,432,912
573,255,557,0,0
616,267,601,0,0
607,266,513,233,911
674,260,558,1,899
613,246,604,0,872
796,267,724,12,910
625,254,645,3,911
641,256,594,3,908
599,257,496,0,0
706,257,586,0,0
728,264,556,211,910
687,263,525,0,843
586,261,762,0,889
725,269,651,178,909
573,282,510,1,918
595,261,551,0,0
799,263,802,10,907
701,263,642,1,897
798,261,690,7,909
634,268,620,1,906
708,397,746,10,973
603,249,468,0,825
663,263,622,0,837
659,277,720,174,913
635,271,809,1,908
662,287,605,430,913
697,263,743,2,899
756,265,855,0,868
609,268,463,1,915
720,266,612,196,910
803,261,726,8,908
828,268,799,33,910
782,263,661,3,913
582,293,572,1,907
630,466,616,4,931
735,283,657,223,910
791,265,568,5,909
643,296,601,437,913
739,437,682,198,914
583,255,485,1,897
578,266,510,0,745
589,259,615,0,0
719,261,616,4,907
725,259,700,5,907
619,294,631,196,913
836,266,884,10,909
778,267,826,83,909
586,276,684,5,909
628,259,544,0,0
570,265,498,0,618
702,260,844,0,0
691,257,603,0,0
615,262,569,0,800
587,267,521,0,0
742,271,713,1,904
607,251,503,0,866
666,374,674,5,936
683,254,575,0,821
639,257,598,0,760
603,252,566,0,0
625,254,499,0,874
725,270,678,4,912
676,266,670,182,909
667,260,565,0,0
863,267,763,12,921
694,258,791,1,929
694,260,581,5,907
612,282,685,170,911
587,268,614,0,781
666,270,711,7,911
622,256,595,0,0
638,297,701,0,871
589,262,532,187,911
751,455,766,0,0
608,283,564,453,912
790,262,775,3,909
662,277,580,201,910
604,270,585,0,850
707,261,646,3,910
729,259,623,0,0
701,277,663,2,910
623,264,714,0,709
597,254,617,0,0
779,266,699,5,907
663,260,610,0,0
669,259,481,1,905
675,260,619,0,0
686,261,594,0,0
665,276,673,0,755
623,252,359,0,0
615,320,570,454,914
638,265,531,0,912
590,257,540,1,904
660,267,615,0,860
609,283,663,113,913
602,249,539,0,787
693,262,716,4,904
779,293,754,2,918
681,259,745,0,897
677,270,624,186,910
745,261,785,6,908
792,263,771,0,791
652,274,621,191,910
646,286,603,197,912
572,279,586,0,839
785,480,821,181,918
794,264,842,0,880
670,272,620,194,911
585,266,515,0,0
600,251,623,0,0
794,262,603,5,907
586,258,571,1,903
623,259,748,2,903
601,264,516,0,700
639,272,624,213,912
747,273,780,70,958
612,244,542,0,0
605,268,590,0,0
688,262,610,3,909
630,253,599,0,0
679,257,579,0,0
574,253,425,1,895
596,268,581,0,922
675,264,576,0,891
624,312,631,211,918
768,327,818,174,910
944,276,964,3,926
625,264,609,0,899
765,262,812,2,906
591,247,532,0,830
597,260,524,0,0
830,262,693,3,902
603,287,562,439,913
629,249,622,0,816
640,253,507,0,889
567,324,691,179,915
778,266,712,5,907
772,271,924,8,911
670,265,578,209,909
742,296,837,0,831
817,278,764,20,937
1008,609,986,659,962
833,260,667,3,919
798,276,708,14,919
625,263,635,0,0
704,260,692,0,0
619,258,580,0,773
691,278,680,183,911
571,248,582,1,889
745,260,664,4,906
596,251,572,0,0
706,267,623,184,909
690,264,580,1,900
816,265,776,6,907
624,250,609,0,0
900,363,890,159,942
611,247,489,1,887
617,253,598,0,0
627,374,675,4,923
665,264,551,200,909
692,261,634,1,901
595,307,618,212,913
597,266,646,44,910
664,266,560,0,0
825,262,558,6,907
835,276,771,25,910
612,260,631,4,909
586,260,508,0,781
608,282,582,229,911
587,254,614,1,917
713,262,703,0,699
642,262,529,0,0
665,277,655,4,916
819,298,900,115,917
678,262,540,0,0
740,266,642,10,909
582,257,586,0,0
710,262,593,0,0
669,274,647,192,910
573,278,634,182,914
772,270,648,8,912
599,295,847,1,949
608,263,612,0,0
604,272,619,0,755
627,261,426,0,853
701,268,558,196,909
658,268,589,0,834
711,264,666,0,745
744,264,783,7,908
569,269,488,0,0
615,277,538,0,860
612,256,639,0,0
660,260,610,0,0
751,260,639,0,0
582,249,539,0,811
690,263,602,0,821
652,267,719,0,875
599,278,650,0,0
650,263,608,2,905
586,264,545,0,0
734,266,701,1,900
620,283,579,0,0
589,254,474,1,907
808,262,693,10,908
596,309,564,450,913
631,260,619,1,920
835,333,766,37,928
608,283,490,199,912
728,265,583,190,908
684,260,678,0,0
717,273,569,0,877
813,264,689,9,906
756,266,705,4,908
649,276,622,188,912
769,259,572,4,913
626,269,537,213,910
733,260,637,0,0
613,265,534,0,0
687,273,698,183,910
625,260,644,0,0
628,284,586,0,761
667,266,605,0,663
759,260,636,0,0
594,274,580,0,770
606,279,645,8,913
661,260,583,0,0
588,255,599,0,0
720,259,612,0,0
651,271,582,174,910
729,277,720,10,911
586,288,565,0,0
603,271,567,0,0
691,267,698,4,912
608,259,592,0,786
748,259,593,2,904
632,263,753,1,910
775,261,648,9,907
585,289,674,0,900
652,292,654,0,877
806,266,724,0,906
633,260,590,0,778
668,298,743,26,913
817,267,710,13,914
664,279,541,436,911
586,268,574,0,0
621,278,520,198,910
637,286,645,183,912
832,269,917,23,910
716,290,635,20,914
691,457,825,18,940
566,280,607,1,918
655,261,606,2,902
826,268,800,27,910
569,261,525,0,796
678,265,732,3,912
593,255,423,4,906
631,332,647,1,946
699,262,707,2,901
760,270,718,216,911
723,262,630,2,907
630,253,662,0,792
641,264,546,0,0
624,291,581,423,912
638,268,614,208,909
707,263,612,2,914
676,272,623,202,911
893,288,824,41,920
583,268,439,1,918
666,258,534,203,909
733,262,746,10,910
670,267,608,205,909
611,273,579,204,910
811,274,764,200,911
579,248,638,0,0
694,267,582,165,909
782,360,756,2,960
855,288,795,28,921
741,260,638,2,908
762,259,682,0,731
606,253,590,0,0
687,265,581,193,909
687,258,634,2,899
663,258,605,0,863
666,263,703,1,896
747,261,654,0,802
841,264,789,8,909
828,309,786,27,939
629,262,525,0,905
700,262,609,0,880
706,264,567,190,908
583,270,660,1,895
576,293,632,171,919
640,253,574,0,0
650,270,582,199,910
597,244,527,0,0
611,256,484,0,740
572,256,532,0,0
595,266,554,0,0
646,259,641,1,910
574,265,622,0,0
672,256,674,0,0
737,272,601,188,910
578,259,504,0,765
586,263,565,0,613
720,261,642,0,0
611,251,566,0,826
622,276,551,205,913
756,261,759,18,909
642,260,631,0,0
622,330,654,209,911
731,266,656,9,912
615,277,630,1,905
587,242,648,2,907
609,251,603,0,0
649,256,573,0,765
631,259,623,0,843
624,259,399,2,906
664,267,554,0,852
731,261,562,1,899
713,262,756,3,906
604,283,612,0,0
576,275,657,0,0
674,267,573,196,909
683,257,704,0,763
657,255,486,0,785
575,299,603,218,913
697,268,608,197,910
594,251,546,0,0
640,273,617,200,911
776,263,735,4,911
588,247,534,3,905
825,261,596,6,909
594,293,552,199,912
771,261,584,2,902
692,278,632,4,910
684,263,689,4,908
590,247,515,1,899
614,280,592,198,911
598,256,548,0,910
714,264,757,0,828
619,252,508,0,0
603,269,552,0,0
641,258,537,0,835
668,277,655,196,912
769,261,492,2,908
617,286,614,209,913
664,277,679,5,919
596,265,548,0,0
590,274,670,199,913
636,277,536,215,910
733,279,723,168,910
652,266,695,7,912
580,286,552,210,911
771,269,693,0,0
642,495,768,10,952
617,262,690,0,0
701,259,589,191,910
660,256,574,6,910
861,278,876,47,911
617,257,558,0,686
576,261,590,1,915
673,258,584,0,0
638,254,529,0,808
708,270,723,3,910
723,262,579,0,669
931,364,923,361,935
607,253,585,0,738
713,276,606,402,911
757,260,675,2,900
762,298,769,0,815
700,257,619,0,828
695,266,696,2,910
587,280,498,0,853
650,262,646,0,911
582,276,571,207,913
701,266,587,203,910
613,303,637,192,919
610,264,539,0,828
637,278,571,203,911
780,265,719,3,909
602,266,523,0,925
819,285,917,13,942
590,272,549,0,896
576,259,571,1,917
618,265,532,0,0
838,262,676,114,914
703,275,833,1,908
755,260,628,0,0
685,258,659,0,0
569,323,576,0,828
741,260,641,4,905
703,281,799,0,878
604,250,534,0,733
662,291,701,194,914
1023,354,990,497,949
976,527,963,327,976
824,300,755,30,929
981,621,974,383,933
593,259,554,0,0
619,272,643,181,911
693,278,732,179,910
875,283,721,19,915
828,368,682,15,946
668,260,640,0,785
748,311,748,4,913
899,349,771,72,922
587,278,643,0,879
653,258,630,0,890
586,275,519,208,911
894,304,854,78,922
798,281,869,4,908
734,267,746,0,859
807,267,903,4,909
823,366,886,196,916
588,299,581,214,913
607,255,512,0,880
586,297,554,213,912
588,273,628,0,796
636,260,618,0,0
788,260,568,4,910
766,263,690,12,909
665,258,547,2,907
877,269,747,16,911
614,256,514,0,894
920,335,878,104,930
704,268,573,199,910
636,251,541,1,901
591,260,485,0,0
636,259,570,0,0
793,275,775,0,946
685,257,630,0,737
670,256,619,1,901
775,264,657,2,911
602,265,530,0,910
771,260,502,4,910
690,265,596,0,0
760,263,651,0,0
778,269,761,9,911
587,252,494,0,718
617,257,567,0,773
589,252,534,2,905
631,260,576,1,904
664,260,571,0,0
588,263,697,0,819
808,261,612,6,909
784,262,651,3,907
723,259,564,1,899
603,265,516,0,881
699,263,708,5,908
569,287,545,208,911
748,471,792,13,957
609,294,593,213,910
576,250,601,0,0
795,269,864,47,910
705,262,644,3,905
684,269,559,201,908
747,270,718,19,912
707,277,702,356,912
656,257,514,0,0
611,251,443,0,0
675,254,573,0,0
579,247,573,0,913
585,266,645,0,639
712,261,653,1,913
586,261,603,0,885
669,256,683,0,0
617,298,729,179,912
648,260,538,214,909
595,264,643,0,853
605,273,585,0,0
754,273,845,19,912
720,256,789,0,0
713,363,810,2,913
644,276,717,165,912
612,259,553,0,899
870,333,1009,243,922
942,297,1000,92,919
733,264,681,14,907
642,281,583,188,909
623,258,790,0,896
635,284,498,399,911
852,283,953,63,912
631,264,698,1,912
673,263,560,1,899
831,269,725,6,910
614,261,601,0,773
805,264,621,6,905
599,266,613,0,732
687,264,697,1,910
601,254,552,1,897
620,273,730,180,912
619,254,650,0,827
793,285,715,12,911
632,255,598,0,0
700,262,717,5,905
594,266,636,0,794
778,269,746,3,915
802,263,889,9,912
620,280,598,0,0
723,261,520,52,907
582,257,615,0,923
701,277,705,8,912
730,263,584,193,909
777,267,718,9,910
691,259,588,0,0
745,271,641,212,909
717,261,703,6,906
722,260,686,3,906
600,274,501,215,909
568,272,599,227,913
670,260,609,0,889
861,305,939,344,916
752,263,581,5,911
624,357,748,1,887
653,263,634,2,917
626,252,543,0,0
573,286,454,220,910
613,315,580,1,907
608,259,578,0,818
683,281,769,0,0
673,268,619,0,751
829,260,620,6,909
633,261,606,0,0
585,247,555,0,0
798,261,554,4,905
579,254,629,1,887
655,261,528,189,908
693,261,546,2,908
694,275,673,173,911
594,263,608,0,813
836,270,829,13,910
593,272,532,197,910
822,281,878,6,913
762,262,699,0,848
918,324,829,72,916
648,272,522,214,910
617,257,683,0,0
634,263,572,104,908
590,267,540,0,869
727,259,723,0,902
600,259,565,0,868
619,256,616,0,613
677,268,636,190,910
684,258,685,2,898
638,261,528,215,910
634,289,641,6,922
600,271,513,0,0
602,252,618,0,0
581,254,455,0,731
688,268,641,0,773
798,262,857,8,907
667,372,773,2,953
753,262,663,3,906
618,261,626,175,910
661,255,573,0,0
584,266,525,0,0
625,285,640,200,912
742,262,575,1,907
602,288,582,1,918
593,261,590,0,851
708,262,589,0,0
664,299,639,6,916
600,244,557,0,0
759,269,948,1,911
756,259,708,0,892
620,259,589,0,751
725,255,558,0,882
709,282,906,0,921
679,266,669,9,910
667,264,653,1,904
580,248,537,0,818
619,273,595,1,924
647,253,483,0,0
832,267,837,6,912
602,280,577,0,784
680,266,646,0,914
774,262,651,0,793
692,260,586,6,909
770,276,877,4,912
608,307,712,192,914
617,267,400,0,664
701,263,667,1,937
605,278,689,2,906
589,263,579,0,826
637,261,499,0,882
736,270,795,20,909
716,258,660,1,909
774,265,743,13,907
710,263,686,1,899
607,253,536,1,887
618,265,596,0,0
666,260,669,0,0
576,304,591,213,912
602,265,596,0,811
573,264,562,0,786
705,262,624,3,906
673,302,613,207,910
658,257,621,2,902
592,252,567,0,0
675,287,660,6,915
601,298,648,0,819
599,274,582,209,910
612,255,517,0,0
592,267,554,0,838
683,264,545,1,907
663,271,582,0,0
556,297,549,207,912
608,262,615,2,903
740,266,695,9,908
584,254,638,2,908
837,266,628,6,908
623,513,610,214,910
674,275,731,0,830
622,260,607,5,909
795,267,843,7,909
562,261,523,0,0
688,260,651,1,896
591,256,569,0,0
666,259,534,1,899
642,250,635,0,809
753,262,758,3,903
766,263,713,4,907
611,251,549,0,807
603,257,596,0,846
616,261,559,0,0
709,264,779,0,889
602,258,612,0,0
779,269,700,12,918
609,253,525,0,0
722,266,635,12,911
587,258,678,1,900
639,259,588,1,909
682,258,505,0,863
662,276,517,407,910
626,269,564,200,909
701,261,573,0,830
776,264,676,182,909
742,279,709,191,912
701,259,751,6,907
596,255,495,0,0
586,272,580,0,0
583,256,630,0,0
567,303,553,217,912
725,324,615,1,900
574,252,542,0,0
629,261,569,0,884
751,262,560,1,880
646,276,589,0,0
627,257,505,0,887
671,264,532,213,909
600,265,532,0,753
613,258,554,1,894
622,258,627,0,847
733,258,625,0,813
660,275,702,182,910
625,284,678,9,910
618,265,569,0,738
744,261,642,0,633
583,251,535,0,0
620,256,558,0,894
571,263,545,0,720
680,257,555,0,779
688,484,783,4,912
599,263,564,0,842
616,268,733,6,910
626,291,622,200,914
609,259,589,2,909
629,259,656,2,906
706,282,733,18,916
653,258,569,0,819
