"FSC-A","FSC-W","SSC-A","DAPI-A","DAPI-W"
859,273,731,19,912
707,458,704,220,911
732,274,703,190,910
749,297,736,175,910
779,260,638,0,0
645,272,563,0,899
580,251,567,0,841
607,243,506,0,0
707,279,718,182,910
698,255,553,0,0
811,260,727,0,0
661,250,556,0,0
633,274,586,192,910
603,276,529,0,0
787,261,599,5,909
612,254,610,1,897
733,400,727,193,911
584,232,507,0,857
736,267,654,190,910
658,262,720,1,884
718,352,758,189,912
578,260,494,0,0
604,282,728,189,913
668,254,499,29,906
830,567,864,525,973
707,272,607,406,911
829,319,843,108,910
656,263,689,3,916
587,254,722,0,822
751,259,627,0,0
647,275,650,3,912
700,265,585,0,0
814,263,754,0,0
632,265,557,0,858
574,285,559,0,0
622,247,638,0,0
644,260,538,0,0
640,263,677,0,856
670,281,696,184,912
683,257,684,0,871
900,300,973,2,905
597,259,625,1,899
642,263,611,2,903
707,259,730,3,904
693,263,599,204,910
824,394,842,20,968
656,264,662,179,910
585,264,651,161,911
711,300,720,171,912
727,446,817,20,948
723,434,716,342,963
807,261,679,0,0
605,257,457,0,836
795,289,850,0,826
623,257,736,0,875
629,244,545,0,0
672,271,635,181,911
696,259,569,149,909
575,250,591,0,924
583,295,587,1,954
709,276,666,9,922
576,259,558,0,895
810,262,562,6,907
845,314,805,38,927
583,248,520,5,908
570,338,743,13,917
721,570,734,8,958
724,261,597,203,910
741,268,719,184,910
607,287,643,3,925
830,290,834,14,952
688,257,674,0,879
580,258,227,0,911
578,242,488,0,871
588,262,685,98,909
595,253,587,1,912
576,238,576,1,903
728,265,637,186,909
610,257,457,8,914
674,258,639,191,910
619,283,545,204,913
633,259,598,0,0
598,272,567,2,909
598,254,501,0,0
840,336,869,184,917
632,254,526,0,0
590,271,615,0,872
645,256,538,0,0
642,248,460,0,894
755,261,522,2,897
638,256,462,0,899
568,320,546,0,0
614,254,551,0,807
765,266,700,169,908
945,408,1023,108,951
759,259,576,0,0
605,269,549,216,910
714,261,697,6,908
780,259,691,0,818
753,264,723,6,905
698,280,722,9,911
685,252,501,0,0
619,252,509,0,0
617,250,478,3,907
615,250,507,0,0
636,255,560,1,894
583,247,395,0,891
612,242,514,0,0
689,256,555,2,903
592,351,702,3,930
620,288,626,183,913
588,241,536,0,0
713,256,612,0,0
824,289,743,4,911
775,263,846,0,851
577,250,609,0,0
743,259,692,0,0
707,267,613,0,867
730,270,624,183,911
644,254,528,0,878
697,262,721,1,903
613,273,645,1,890
587,317,635,1,916
805,261,542,5,908
640,254,528,0,0
576,266,682,170,913
647,293,695,12,916
638,253,541,0,0
836,419,861,564,921
665,307,871,12,971
623,246,475,1,906
582,259,642,0,0
737,260,625,5,909
690,270,623,0,814
694,255,580,0,0
608,256,563,0,0
729,256,546,177,908
705,266,591,199,909
614,255,515,0,0
715,258,805,2,902
641,276,642,3,909
913,480,833,367,927
588,288,543,0,0
720,262,786,3,907
576,274,619,1,912
681,288,741,190,913
624,254,655,0,0
715,272,713,167,910
617,259,458,5,907
621,362,675,3,910
655,262,715,1,912
639,419,683,2,902
648,263,568,200,909
757,266,1023,1,925
599,274,562,0,0
603,240,605,1,904
669,254,678,2,912
613,263,528,0,0
624,250,634,0,0
713,260,808,2,910
730,260,613,0,0
654,253,523,0,645
713,327,745,5,936
634,252,568,0,811
757,260,649,2,899
639,250,747,0,839
687,266,645,186,910
680,258,558,0,0
572,276,678,10,908
591,271,485,0,0
766,487,650,396,958
671,257,685,0,876
620,267,522,0,0
577,310,582,190,912
715,268,695,179,910
684,255,493,0,0
592,266,623,1,950
625,311,669,98,909
712,263,663,2,907
660,261,560,0,903
776,260,667,0,830
581,247,542,0,0
591,320,583,0,875
753,259,671,0,0
626,256,531,0,0
590,288,695,2,917
627,256,632,0,0
627,253,533,0,0
650,279,621,200,911
600,279,661,1,895
641,262,493,185,909
672,257,280,1,905
601,253,514,0,0
598,254,598,0,727
633,257,507,0,840
576,242,526,0,0
654,251,558,0,0
815,264,766,0,0
629,294,601,184,912
630,298,692,175,912
612,280,665,166,911
729,261,773,0,828
678,258,701,2,897
634,261,575,184,910
583,305,620,1,894
668,281,694,185,910
692,316,724,2,923
746,312,748,2,917
598,248,618,0,835
591,328,579,0,898
661,279,697,188,910
714,291,755,1,899
778,338,740,12,948
567,261,643,0,891
598,297,710,87,908
655,293,743,9,919
627,254,513,0,0
625,295,589,17,906
598,252,501,1,902
580,258,521,0,0
767,265,721,180,909
738,668,936,82,982
714,463,780,177,916
649,340,717,4,929
601,564,675,6,964
718,298,854,5,912
692,269,591,0,0
677,262,688,0,917
914,276,716,25,910
716,255,528,1,894
752,270,798,21,915
756,259,626,0,0
629,258,609,198,914
581,267,637,0,823
793,260,663,0,0
588,259,461,1,909
641,260,498,0,867
631,259,579,2,913
622,255,489,0,0
591,262,589,1,907
709,273,681,174,911
679,258,645,1,914
613,250,658,0,0
679,286,659,185,910
613,247,508,0,0
781,259,629,4,912
728,258,606,0,801
798,304,805,6,909
843,279,703,22,914
639,266,640,0,759
658,257,557,4,907
646,315,721,193,912
718,268,683,187,910
772,259,650,0,860
719,276,852,0,875
578,247,517,0,846
657,253,557,0,0
764,258,614,0,0
827,288,734,399,918
578,268,534,1,898
643,252,488,0,0
609,275,588,1,911
703,256,0,0,0
676,257,519,0,0
607,256,531,0,0
614,254,604,191,913
744,334,673,3,916
568,245,519,0,0
689,267,597,1,927
691,261,0,1,906
763,264,679,188,909
591,288,540,0,775
814,261,800,5,913
650,260,677,3,917
625,251,798,0,0
617,282,563,0,0
602,259,470,0,873
578,245,493,0,0
691,254,567,0,0
803,259,715,0,0
756,259,426,4,904
630,257,649,2,906
622,265,519,0,868
601,268,555,180,911
664,285,669,5,910
599,249,512,0,0
709,264,740,0,905
574,268,538,0,907
791,258,542,4,904
618,238,627,0,0
622,251,505,0,0
785,297,778,178,909
711,297,734,170,910
618,246,491,0,855
814,269,724,214,909
575,250,518,0,764
722,258,698,0,0
790,258,675,9,909
701,268,562,203,910
682,259,515,0,849
700,258,582,0,0
641,253,589,0,0
627,255,521,6,911
795,296,739,395,911
968,848,941,1023,938
785,258,658,0,0
661,269,636,0,763
646,252,437,1,897
721,270,624,201,909
727,297,785,372,917
611,253,551,0,758
605,295,541,0,857
787,264,794,0,780
627,275,691,101,910
754,261,750,8,910
644,302,610,186,917
606,274,689,0,862
633,281,500,174,914
652,268,577,1,901
804,260,696,12,908
681,263,731,4,915
766,255,732,1,902
603,260,663,0,723
591,242,464,0,934
586,239,555,0,777
591,265,566,0,850
808,259,702,0,0
634,256,670,0,727
679,270,676,174,910
584,292,583,205,914
806,263,747,31,909
578,243,496,0,0
710,257,602,5,906
579,249,626,0,837
635,297,538,0,0
673,291,657,180,912
679,256,535,0,0
932,387,833,91,940
615,262,403,0,814
640,269,543,5,909
693,255,685,0,0
599,258,562,1,894
643,244,621,0,863
603,312,730,185,912
735,287,739,11,925
776,394,808,17,957
647,295,668,209,912
716,262,578,202,909
716,260,549,191,909
656,253,682,1,911
688,269,579,196,909
682,251,560,5,907
595,263,578,178,910
681,260,190,0,0
827,264,687,371,910
613,259,580,0,0
700,270,770,2,920
588,247,568,0,876
740,263,701,166,909
848,675,922,528,982
677,251,548,0,681
709,280,658,172,908
729,257,613,0,863
759,261,616,204,909
613,301,662,3,912
650,266,517,1,913
600,248,542,0,0
688,253,588,0,880
580,265,507,0,0
785,267,747,2,929
728,289,732,8,917
893,336,901,2,926
598,261,521,0,835
645,292,731,185,912
601,259,570,0,842
588,247,485,0,0
753,321,824,82,911
634,282,606,190,911
722,311,684,0,0
655,338,569,0,0
616,265,644,0,871
607,251,478,0,0
632,268,629,184,911
635,255,516,0,836
583,250,515,0,0
657,289,722,173,913
583,281,576,210,911
618,239,521,0,0
616,298,720,94,909
806,261,686,0,729
819,348,971,10,950
715,278,628,1,928
569,311,702,8,920
736,302,720,2,924
967,435,939,1023,938
579,463,600,0,929
577,271,788,1,909
691,291,734,3,919
581,314,547,0,872
737,348,777,211,914
775,268,741,0,715
642,248,618,0,875
584,264,480,194,910
615,264,532,0,783
648,265,507,0,0
825,389,855,46,921
569,299,548,0,730
689,541,820,21,934
691,271,624,184,909
583,259,559,0,868
591,256,490,0,0
836,274,887,8,911
808,260,658,5,906
590,273,600,0,874
595,249,490,0,0
624,266,521,0,891
719,304,666,211,913
602,266,537,0,0
729,265,623,181,909
633,258,575,5,910
594,261,552,0,0
713,409,702,188,910
748,258,638,0,0
633,267,660,1,901
777,261,767,0,0
687,261,325,0,861
616,294,554,208,914
610,270,559,0,877
786,327,750,182,909
663,267,675,183,910
822,275,752,23,911
796,263,628,4,905
680,324,614,207,910
666,260,632,2,895
601,247,518,0,602
622,247,578,1,891
631,265,565,0,0
751,260,612,193,908
636,252,593,0,0
588,269,685,186,915
645,263,589,0,756
588,236,519,0,0
628,257,503,0,0
655,313,559,0,0
668,257,606,0,0
913,348,898,53,928
720,267,611,187,909
694,253,621,1,899
610,266,467,0,0
701,264,558,1,901
582,273,669,0,0
725,261,557,1,908
606,255,494,0,0
722,259,582,0,0
798,261,847,15,909
844,281,935,331,912
643,270,575,0,0
595,273,582,1,913
702,400,675,184,910
594,245,536,0,0
802,481,665,5,910
656,274,722,158,911
714,266,605,177,909
740,255,606,0,0
812,262,763,0,713
626,252,594,0,0
809,262,650,7,909
573,279,525,1,915
582,263,547,0,922
725,266,597,0,776
669,272,670,1,910
764,260,672,4,907
654,257,547,0,0
673,278,576,0,900
580,262,626,0,852
585,256,551,0,0
806,260,701,0,861
589,257,565,0,786
681,260,567,0,0
619,253,504,0,727
651,311,657,165,910
659,258,565,0,0
640,279,700,1,888
631,260,706,4,918
580,261,812,0,832
668,259,536,0,0
811,263,695,16,908
715,255,577,0,0
645,253,535,0,0
767,260,730,3,911
607,250,526,0,0
713,274,735,4,917
609,257,491,0,0
597,324,678,188,913
845,261,792,40,908
711,258,564,0,0
745,260,681,2,905
688,269,663,198,910
637,256,527,0,885
653,259,540,0,0
771,261,551,5,910
647,259,611,1,908
592,290,496,0,644
683,261,526,2,900
697,267,674,2,911
728,258,721,1,904
640,251,664,0,0
701,259,582,0,0
779,270,695,183,910
750,257,726,1,902
613,269,575,1,936
778,261,603,4,909
590,272,525,0,767
574,270,532,0,0
701,266,656,190,910
615,283,657,198,911
669,264,603,4,908
597,262,618,0,0
722,271,634,195,910
700,299,675,201,911
799,260,623,7,908
849,294,753,45,914
622,290,655,2,918
758,265,701,177,908
707,262,649,191,908
610,280,653,84,908
793,324,611,1,903
585,257,547,0,715
650,263,624,173,909
799,260,610,1,896
626,265,629,197,914
650,258,0,0,666
606,253,502,0,899
650,251,433,1,884
711,259,606,3,907
636,260,512,0,696
643,276,724,1,898
661,266,667,0,0
643,258,639,0,784
695,278,741,3,917
638,255,508,4,906
663,289,700,170,910
744,271,672,177,910
804,283,741,13,912
637,268,798,0,904
769,260,630,0,703
611,255,513,0,0
723,265,694,183,911
672,384,625,1,880
638,252,627,0,818
615,261,682,0,0
674,271,550,215,910
695,260,638,0,861
672,257,618,0,731
677,263,681,1,908
682,260,574,0,0
613,267,577,1,903
596,329,689,1,935
668,264,583,5,907
632,261,544,1,921
802,259,702,0,879
591,281,627,0,0
653,256,570,0,800
675,272,670,170,910
695,251,589,0,0
729,270,811,2,905
633,255,522,0,841
607,261,538,0,0
652,254,547,0,0
641,274,585,198,910
594,301,542,0,745
726,260,618,0,857
662,268,701,202,911
616,264,703,0,0
686,260,550,1,906
766,263,716,170,909
636,255,521,0,839
828,285,788,309,921
666,257,502,0,874
702,271,618,207,910
658,248,560,0,0
670,254,657,0,0
655,267,640,164,908
584,243,534,0,0
694,259,564,188,909
652,256,462,1,921
591,251,511,0,862
771,298,722,181,910
637,261,569,0,607
754,264,641,0,0
810,276,724,186,909
572,277,558,0,657
691,260,594,0,0
638,428,679,7,946
768,270,856,0,918
615,253,624,0,585
633,434,658,160,912
745,262,610,179,908
598,253,507,1,905
715,257,602,0,811
710,269,619,182,910
683,255,581,0,0
741,261,495,0,0
749,259,633,0,0
637,278,652,192,912
897,297,910,37,916
642,277,734,0,860
705,383,757,176,917
695,273,520,200,908
573,268,533,0,0
646,261,550,0,0
630,258,644,0,819
756,345,626,305,938
645,260,632,2,909
694,289,694,171,910
726,263,613,0,0
786,260,508,4,909
584,274,474,1,916
574,248,533,0,830
723,266,814,5,908
672,271,703,175,910
842,262,631,2,904
567,307,676,2,918
624,262,545,0,0
613,261,422,0,0
669,280,655,0,767
682,273,586,204,910
596,250,499,0,811
591,258,618,1,900
764,278,669,182,910
587,255,554,0,830
637,274,520,198,909
604,246,524,0,0
618,265,567,0,757
610,261,534,0,0
736,264,842,12,910
596,238,526,0,869
656,259,550,0,0
686,281,735,162,910
593,250,523,0,790
807,348,734,168,908
576,345,541,0,855
747,268,601,4,910
605,458,575,1,884
668,255,539,0,0
578,262,507,0,0
714,261,628,0,0
602,265,380,0,744
737,260,682,4,907
634,250,649,2,906
714,261,576,0,747
798,399,861,213,915
692,258,599,0,0
771,264,660,181,909
595,262,541,1,914
673,268,560,0,0
597,306,661,187,915
790,538,878,197,922
806,262,807,1,896
706,256,576,0,0
804,259,667,5,905
584,229,491,0,0
813,261,608,4,905
609,249,580,1,901
615,256,533,0,626
673,276,651,181,910
671,255,465,0,942
593,252,525,0,831
778,263,587,4,912
660,265,471,0,800
721,262,597,0,0
710,261,625,0,878
582,262,552,0,0
585,269,580,0,0
692,257,583,0,834
631,250,542,0,0
622,285,604,189,912
609,273,509,210,912
689,258,636,1,911
655,268,580,0,0
746,487,739,18,971
580,268,536,0,0
633,259,572,0,848
587,271,689,4,908
639,285,558,0,0
722,300,745,367,923
745,306,694,1,905
676,254,657,0,805
583,263,355,0,872
620,257,534,0,737
721,259,759,0,828
647,251,566,0,835
615,274,678,0,897
609,381,584,0,891
654,254,549,0,0
787,262,778,0,0
785,328,768,353,931
757,298,673,1,896
675,301,668,1,937
617,266,675,1,918
608,258,593,0,0
693,259,569,0,713
611,252,590,0,0
742,259,619,0,874
582,252,471,1,894
613,248,574,0,860
608,253,671,1,901
607,250,284,0,869
785,259,746,0,0
649,271,520,2,906
695,256,564,0,876
798,260,731,0,890
577,254,401,3,908
653,255,563,0,0
595,257,714,0,858
699,257,586,0,0
688,287,666,4,926
660,256,545,0,836
811,261,713,0,860
827,299,751,22,917
725,259,608,0,768
796,264,762,12,909
622,262,524,1,914
788,299,769,18,914
715,271,882,9,924
754,261,695,2,901
580,259,639,83,908
638,257,508,2,915
749,312,674,3,918
669,264,550,0,738
750,270,665,7,913
745,259,641,0,797
656,268,567,0,912
586,258,528,0,751
603,241,533,0,835
778,278,684,173,910
733,269,749,0,871
741,259,746,2,897
621,260,569,0,0
656,282,691,3,921
847,277,917,38,913
649,257,551,0,900
686,278,577,0,870
616,259,586,179,910
586,480,505,0,830
727,260,710,0,923
588,254,522,0,0
635,288,689,101,909
606,253,621,0,892
712,263,618,176,909
590,278,592,0,860
777,261,667,16,910
605,248,498,0,793
722,259,545,182,908
797,266,730,14,912
653,258,567,0,0
636,279,588,209,910
587,336,562,1,890
775,268,634,203,910
645,258,587,0,0
645,268,610,0,872
679,255,553,2,916
633,273,567,0,815
798,265,749,8,911
743,262,620,0,836
672,274,582,0,765
813,263,740,0,910
725,269,672,177,909
795,342,835,159,909
751,289,640,434,912
606,260,664,0,895
888,323,1023,13,922
601,252,503,0,751
626,259,543,0,0
619,510,708,1,914
777,260,646,0,822
633,281,696,3,904
606,258,546,0,834
594,243,502,1,897
766,260,660,0,892
661,281,678,172,911
612,257,549,1,907
640,279,657,3,910
586,299,602,0,889
741,263,573,196,909
586,289,588,2,907
703,257,601,0,0
595,250,515,0,0
623,272,669,1,904
781,261,572,0,869
736,260,622,0,0
719,265,588,196,910
693,273,635,22,911
669,268,564,0,801
678,268,517,182,909
605,272,629,1,918
708,310,745,247,920
636,255,514,1,948
681,282,742,166,912
795,268,599,5,913
619,277,520,207,910
650,263,598,176,909
688,261,624,5,911
644,262,532,0,0
665,260,637,0,827
654,406,639,0,841
655,251,551,0,848
663,248,563,0,0
892,443,844,566,995
591,261,544,0,727
768,261,776,13,907
603,335,518,0,745
594,283,569,177,919
707,258,632,0,727
735,260,560,0,0
645,501,614,0,0
717,258,699,3,908
729,259,609,0,0
958,311,808,64,920
698,314,588,1,919
710,281,691,0,883
743,382,735,187,910
682,277,635,6,913
676,271,590,3,907
737,262,776,1,905
621,257,514,0,0
610,296,654,1,911
620,285,641,174,911
771,268,623,6,919
641,261,0,0,877
734,268,671,7,913
607,249,603,1,907
627,273,603,199,911
687,255,593,0,0
605,261,531,0,869
763,264,792,1,912
756,305,741,0,887
696,255,625,0,0
786,259,666,0,827
665,279,733,152,910
578,347,651,2,935
854,299,822,445,917
708,260,573,0,0
697,264,603,193,910
628,254,752,0,0
626,303,644,0,0
725,291,754,158,910
745,268,920,17,910
692,275,605,192,910
776,261,643,0,0
773,259,669,0,0
746,299,811,83,909
602,252,504,0,0
637,251,542,0,873
580,265,607,0,875
671,456,758,14,948
594,272,612,4,914
622,260,553,0,890
724,255,664,1,925
813,260,712,0,826
588,256,606,1,914
589,258,465,0,0
640,267,587,169,909
664,256,606,0,770
660,264,563,0,0
790,260,616,3,905
633,249,547,0,0
764,292,740,121,910
666,260,595,1,902
598,268,602,1,914
627,272,662,2,917
850,263,614,6,910
867,655,864,597,946
955,465,974,759,955
1014,722,1006,447,956
737,264,631,0,837
689,279,664,179,910
753,303,722,204,912
581,278,569,1,913
588,258,555,1,898
581,286,544,176,911
620,252,520,0,0
716,595,905,41,959
745,273,672,13,911
808,288,906,3,927
832,324,797,24,921
690,254,550,0,863
628,246,542,0,880
593,256,538,0,909
676,257,577,0,0
628,264,590,0,902
791,268,736,1,895
628,362,574,209,943
599,273,636,161,911
737,271,689,175,908
751,311,824,157,909
591,239,520,0,892
750,258,637,0,767
728,263,553,203,909
678,257,550,3,912
601,249,530,0,0
650,277,628,181,910
791,301,746,26,923
629,254,608,0,0
590,250,523,0,0
607,244,531,0,924
701,270,683,0,0
683,270,685,4,915
785,266,648,4,907
769,259,556,5,906
592,347,537,0,0
661,266,645,1,888
739,257,522,2,904
681,335,783,12,930
614,265,623,190,910
706,276,719,190,910
711,260,576,191,909
638,283,630,201,912
707,255,573,1,914
725,316,781,7,960
649,252,544,0,0
586,325,688,1,927
754,267,705,12,909
630,254,591,1,909
589,257,515,0,814
566,250,619,0,876
751,259,658,5,906
616,269,893,0,861
598,335,723,0,893
741,265,806,177,910
836,489,713,185,918
951,553,1001,454,985
649,272,570,1,945
1023,515,1023,1023,955
1023,305,1023,124,985
700,279,635,189,909
716,264,633,184,909
657,267,727,3,932
699,281,651,0,0
604,247,729,0,0
686,265,519,0,0
662,257,649,0,0
703,267,677,179,910
623,254,465,1,896
703,361,654,4,922
640,252,565,10,908
709,255,597,4,906
682,340,662,184,909
592,257,519,0,0
583,250,509,0,0
576,247,546,0,0
690,269,674,191,910
588,262,671,0,887
696,258,623,0,0
807,309,783,7,923
743,258,627,193,908
720,257,789,0,771
683,281,593,182,910
603,247,532,0,859
696,268,525,173,909
593,245,547,0,840
602,244,531,0,928
637,259,551,0,702
749,261,532,4,909
633,258,528,0,0
934,420,886,48,944
581,277,573,0,0
689,264,616,0,793
755,260,629,0,0
636,264,793,4,902
706,269,714,154,910
589,263,568,1,905
708,262,634,181,909
638,250,639,0,908
745,271,772,3,908
804,261,709,6,912
675,266,685,182,910
676,265,610,188,910
629,254,579,0,0
649,272,633,0,716
672,299,688,169,910
816,282,763,180,910
817,261,714,0,683
633,255,554,0,0
704,258,579,0,0
687,278,655,172,911
607,255,562,0,721
657,453,582,0,0
598,261,518,0,900
724,258,610,2,907
906,402,1023,71,935
804,268,823,0,958
898,270,837,20,913
953,344,996,298,921
708,262,633,157,909
631,255,552,0,0
811,262,750,0,0
622,250,538,0,0
