"FSC-A","FSC-W","SSC-A","DAPI-A","DAPI-W"
668,266,637,0,0
811,310,787,137,910
649,257,533,0,751
710,256,492,0,0
591,251,531,0,792
713,257,680,1,907
672,257,517,1,906
630,259,579,0,885
603,253,581,0,873
669,260,639,0,879
621,260,538,194,910
749,261,585,0,822
712,259,650,1,905
581,260,569,1,892
784,270,964,39,910
599,252,566,0,924
732,257,607,0,804
651,267,558,194,910
761,264,789,1,911
882,279,912,14,913
751,305,784,168,912
586,287,538,1,898
578,250,578,0,711
693,280,919,0,854
585,249,676,0,795
710,371,728,324,926
631,253,390,0,892
602,251,543,0,0
594,270,707,88,908
727,275,664,149,911
683,267,534,193,910
693,259,750,0,782
655,274,646,0,809
664,273,647,196,912
731,267,563,179,909
659,262,732,1,911
644,257,660,0,762
778,297,757,3,915
713,257,601,0,843
661,260,364,0,889
704,255,617,0,716
580,265,609,0,894
652,271,644,171,910
609,276,640,0,0
683,263,517,1,905
842,270,748,30,911
696,412,709,0,893
670,263,767,0,935
705,264,504,0,936
772,287,767,17,912
708,351,687,191,910
833,319,783,56,943
748,286,678,8,912
695,257,771,1,910
617,274,564,204,910
771,267,855,0,889
588,244,631,1,915
645,265,723,0,0
713,259,590,0,0
614,255,598,1,918
837,280,866,408,914
628,258,606,0,0
594,300,553,208,912
617,259,514,1,907
705,270,819,6,911
728,267,674,8,912
659,265,469,0,876
615,251,568,0,0
655,264,578,191,910
684,278,700,198,911
640,261,403,0,0
602,261,619,83,909
646,270,677,1,903
587,250,656,0,892
663,261,662,3,909
609,258,500,0,670
655,258,586,0,678
664,267,566,0,877
716,256,625,1,912
855,278,863,24,911
601,252,597,0,0
597,255,490,0,767
641,260,449,0,721
593,257,641,0,0
688,271,611,0,871
661,262,376,0,809
615,260,584,1,910
714,418,651,0,819
613,242,618,0,837
646,251,406,0,0
668,270,604,193,910
626,257,498,0,696
665,257,546,0,0
769,261,560,0,0
589,272,569,0,587
668,261,496,1,915
676,259,770,0,0
579,280,675,26,911
786,312,784,4,914
712,269,583,185,910
644,259,460,201,910
745,265,817,2,902
743,268,687,6,909
721,259,723,0,876
689,259,528,0,834
723,259,602,9,908
597,287,779,0,834
700,260,745,1,914
644,286,594,27,824
673,268,642,183,910
634,264,522,1,900
646,289,626,192,911
592,270,627,0,747
676,261,657,0,869
694,259,653,4,910
613,259,700,94,909
682,260,586,0,0
655,255,564,0,0
690,267,721,1,885
677,261,717,0,817
702,258,654,0,753
600,268,583,0,859
762,271,709,1,900
662,268,621,186,910
725,372,712,203,915
840,277,873,7,912
616,273,601,188,910
919,290,915,53,914
614,254,552,0,0
681,262,738,0,869
604,261,658,1,900
613,249,563,0,0
807,280,766,4,909
671,258,594,175,909
576,269,626,0,864
714,259,592,0,0
679,259,486,1,907
592,262,533,0,0
602,250,542,0,0
759,260,653,1,894
657,256,568,0,0
889,279,813,35,911
659,259,559,1,905
766,261,674,5,907
644,281,610,3,925
796,280,684,179,909
744,261,675,2,903
666,256,571,0,721
657,257,649,0,0
802,273,845,1,891
577,258,544,0,0
597,270,557,0,841
608,280,565,185,911
713,259,623,0,0
714,267,587,165,909
594,261,488,0,781
698,264,590,185,909
716,261,708,0,0
673,273,527,202,909
805,260,653,7,907
635,268,565,202,910
727,262,470,204,909
673,278,627,202,910
648,263,692,203,911
604,256,555,0,0
673,275,641,201,911
613,260,698,0,0
744,258,545,0,0
876,363,862,539,928
602,246,574,0,0
624,347,646,127,914
750,296,650,0,912
608,265,649,1,885
598,261,535,2,906
591,264,476,0,0
592,254,510,0,848
651,282,571,158,912
753,264,628,0,598
810,285,825,47,911
585,269,537,0,827
659,318,678,0,678
606,266,543,0,735
768,286,719,3,905
666,445,782,0,0
664,257,576,0,0
619,259,604,1,908
644,270,499,0,0
572,258,487,0,892
600,313,504,0,740
640,260,657,0,0
687,267,569,193,910
626,263,666,0,0
672,250,752,0,892
737,260,553,2,895
651,260,575,0,0
819,269,877,20,911
580,261,549,0,834
582,282,676,5,908
595,255,571,1,903
585,246,753,3,910
704,257,576,0,0
740,264,590,178,909
579,262,674,0,0
720,261,652,0,864
657,260,624,0,773
657,266,667,1,894
833,271,779,11,910
604,248,622,0,758
684,271,619,1,913
803,263,858,6,908
656,263,508,200,910
680,260,566,0,0
740,260,616,3,903
713,261,725,0,839
743,267,676,165,911
592,252,593,0,905
822,280,740,212,910
614,254,703,0,0
617,265,684,0,946
699,298,720,175,914
789,260,658,0,0
863,304,926,7,925
705,261,578,180,910
801,271,767,12,912
720,262,655,0,899
953,549,860,861,1013
772,262,840,1,905
684,317,704,29,916
634,275,652,188,910
690,260,680,0,912
782,265,675,182,909
619,262,570,0,0
602,264,613,0,874
764,259,585,0,0
697,255,584,0,0
633,267,517,204,910
611,260,582,0,0
651,260,570,0,0
765,261,604,5,910
727,260,783,1,905
743,261,621,0,786
761,265,716,0,0
653,445,709,0,873
603,255,610,0,815
599,250,575,0,0
727,258,610,0,0
571,252,491,0,0
643,266,653,0,879
641,262,615,0,0
593,257,498,0,0
762,264,706,0,890
865,340,898,32,929
637,261,662,4,911
606,266,480,0,842
678,257,576,0,835
711,264,640,2,904
756,261,571,10,909
694,259,579,0,848
658,281,562,199,910
756,261,739,8,908
645,285,608,0,0
623,255,525,0,0
650,253,525,0,0
768,296,716,212,911
576,258,559,1,902
838,285,759,11,921
770,263,669,0,866
622,260,596,0,885
741,261,724,0,887
733,265,730,172,909
598,253,676,1,907
614,259,640,0,866
637,277,749,0,894
637,264,545,179,909
620,277,547,199,910
655,367,618,0,755
656,292,591,0,834
594,257,512,0,698
732,278,694,192,910
620,270,725,0,853
709,261,846,0,849
889,288,920,2,913
625,271,526,191,910
584,283,509,213,910
590,249,513,0,804
652,288,637,202,911
613,258,576,0,0
754,263,585,3,914
621,257,507,0,0
619,271,640,84,909
597,272,503,185,910
608,278,637,0,860
569,252,609,0,844
678,436,675,0,902
690,266,573,0,670
589,274,571,202,911
765,261,598,0,0
580,240,474,2,905
638,258,569,0,0
627,269,575,185,910
590,259,567,0,0
620,255,508,0,796
694,257,524,1,906
714,257,507,0,771
584,254,632,0,0
757,260,638,0,0
809,264,686,9,915
639,263,514,179,910
713,256,595,2,911
684,264,562,196,909
627,337,736,155,913
596,304,636,0,0
744,260,600,190,908
647,284,636,2,910
645,265,634,0,777
667,260,612,0,0
579,248,715,0,807
664,282,543,195,911
631,273,539,203,911
655,270,585,192,910
715,260,585,0,0
666,259,617,0,752
714,258,604,1,904
703,261,701,2,903
592,250,498,0,0
643,254,605,0,0
599,249,527,0,0
822,332,756,7,915
605,252,714,0,779
589,248,575,0,0
591,253,531,0,0
753,262,840,4,910
600,262,658,0,773
636,264,705,0,930
716,255,625,0,755
637,279,625,189,912
674,266,570,205,909
709,271,639,185,910
670,286,667,189,910
696,262,595,176,909
631,267,496,1,887
617,254,524,0,0
619,257,443,0,857
656,267,586,0,0
601,267,644,1,916
616,303,565,197,914
623,285,597,190,911
633,261,626,0,0
683,258,601,0,0
654,322,632,169,911
616,262,474,2,910
700,275,645,173,910
607,262,546,0,0
866,264,689,13,907
683,261,601,0,0
584,292,495,199,910
580,258,529,0,0
589,260,493,0,0
580,280,692,4,905
749,407,771,170,911
681,265,478,194,909
767,262,753,0,0
774,263,661,0,877
790,262,604,3,906
661,284,560,0,612
717,263,562,186,909
658,261,477,0,865
594,267,697,9,909
734,257,703,0,0
823,263,783,24,909
699,329,755,3,916
725,314,789,164,914
626,263,731,1,911
637,253,556,0,0
604,271,693,94,908
760,259,651,0,0
641,283,569,185,909
696,266,544,201,909
759,259,645,0,615
652,278,529,198,910
704,266,618,182,910
651,264,514,1,913
757,263,596,7,912
610,255,526,0,0
655,278,565,195,911
785,267,909,4,908
594,252,616,0,0
692,258,587,0,0
724,276,736,1,905
643,258,707,0,763
654,272,480,192,909
772,263,633,5,909
668,281,596,179,909
